model,seed,rate,weighted_f1,macro_f1,accuracy,mae,correlation,selected_epoch,selection_8rate_mean,selection_policy
V64,69,0.1,0.8365928338012276,0.8322591437550035,0.836890243902439,0.8600582480430603,0.7481994490556492,44,0.8016182036370145,per-rate-test-oracle
V64,69,0.2,0.8292682926829268,0.8250383395406876,0.8292682926829268,1.0759468078613281,0.6954197072314698,30,0.8016182036370145,per-rate-test-oracle
V64,69,0.3,0.8242415429163262,0.8222188995215312,0.823170731707317,0.927693784236908,0.6990023393402859,42,0.8016182036370145,per-rate-test-oracle
V64,69,0.4,0.7850082300882332,0.7796281868929089,0.7850609756097561,0.9629464149475098,0.6548916319142923,43,0.8016182036370145,per-rate-test-oracle
V64,69,0.5,0.7877820296720948,0.7810350332336806,0.7896341463414634,0.9880040287971497,0.6362258984106174,43,0.8016182036370145,per-rate-test-oracle
V64,69,0.6,0.7506338094714334,0.7436461757182141,0.7515243902439024,1.0429840087890625,0.6105160928063813,49,0.8016182036370145,per-rate-test-oracle
V64,69,0.7,0.7551474133048757,0.7482249088466705,0.7560975609756098,1.059592604637146,0.5656492852618772,75,0.8016182036370145,per-rate-test-oracle
V64,70,0.0,0.8822012474190206,0.8789003406767024,0.8826219512195121,0.8096486330032349,0.7925116901827144,48,0.7968873054289787,per-rate-test-oracle
V64,70,0.1,0.8491216455686281,0.8454211146417223,0.8490853658536586,0.8663041591644287,0.7574752590727992,48,0.7968873054289787,per-rate-test-oracle
V64,70,0.2,0.8136330835735408,0.80864392352643,0.8140243902439024,0.8833136558532715,0.7151892062673283,57,0.7968873054289787,per-rate-test-oracle
V64,70,0.3,0.8081057856655404,0.8035423975357234,0.8079268292682927,0.9330251216888428,0.6997473781473121,57,0.7968873054289787,per-rate-test-oracle
V64,70,0.4,0.8065486059827726,0.7996633366804216,0.8094512195121951,0.9671807289123535,0.6461765205598923,31,0.7968873054289787,per-rate-test-oracle
V64,70,0.5,0.7598954549959908,0.7512275920112936,0.7637195121951219,1.0168802738189697,0.6009626100420318,28,0.7968873054289787,per-rate-test-oracle
