dataset,missing_rate,overlap_bucket,head_count,max_key_overlap_mean,mean_key_overlap_mean,write_damage_mean,write_damage_median,decay_damage_mean
IEMOCAPFour,0.1,"[0,.1)",312,0.05944995396436216,0.05043815422612123,0.038916186205684565,0.02375019621104002,0.016689676152637754
IEMOCAPFour,0.1,"[.1,.2)",582,0.15142201058745794,0.12011500592007465,0.12082689375651814,0.10083912685513496,0.01684077253046724
IEMOCAPFour,0.1,"[.2,.4)",1102,0.29689887878628696,0.2249238683002073,0.25995719218339275,0.2188446968793869,0.016930583602463162
IEMOCAPFour,0.1,"[.4,.6)",832,0.48967306695591944,0.3602323959975575,0.4491414190852083,0.4094904512166977,0.016778933964535378
IEMOCAPFour,0.1,"[.6,1]",180,0.653966525528166,0.469841591682699,0.6620559625327587,0.6048468351364136,0.017539961020358735
