seed,first_state_loss,last_state_loss
66,0.33508503437042236,0.0073658868204802275
67,0.35977527499198914,0.010232043452560902
68,0.3569045066833496,0.00906822970137
69,0.36824163794517517,0.007634711684659123
70,0.35088881850242615,0.00828721933066845
