audio dimension: 512; text dimension: 1024; video dimension: 1024
epoch=001 train_wf1=0.3940 val8_wf1=0.2557 cls=2.6176 jepa=2.9874
epoch=050 train_wf1=0.9034 val8_wf1=0.7094 cls=0.4796 jepa=1.9010
epoch=051 train_wf1=0.9117 val8_wf1=0.7017 cls=0.4626 jepa=1.8991
epoch=052 train_wf1=0.9120 val8_wf1=0.6907 cls=0.4631 jepa=1.8644
epoch=053 train_wf1=0.9138 val8_wf1=0.6858 cls=0.4322 jepa=1.8356
epoch=054 train_wf1=0.9012 val8_wf1=0.6890 cls=0.4597 jepa=1.8343
epoch=055 train_wf1=0.9179 val8_wf1=0.6902 cls=0.4197 jepa=1.7982
epoch=056 train_wf1=0.9238 val8_wf1=0.7023 cls=0.3916 jepa=1.7680
epoch=057 train_wf1=0.9237 val8_wf1=0.6691 cls=0.3864 jepa=1.7671
epoch=058 train_wf1=0.9234 val8_wf1=0.6982 cls=0.3731 jepa=1.7479
epoch=059 train_wf1=0.9236 val8_wf1=0.6952 cls=0.3839 jepa=1.7397
epoch=060 train_wf1=0.9274 val8_wf1=0.6811 cls=0.3409 jepa=1.6899
epoch=061 train_wf1=0.9275 val8_wf1=0.6960 cls=0.3523 jepa=1.6877
epoch=062 train_wf1=0.9357 val8_wf1=0.6812 cls=0.3182 jepa=1.6846
epoch=063 train_wf1=0.9165 val8_wf1=0.6893 cls=0.3935 jepa=1.6588
epoch=064 train_wf1=0.9289 val8_wf1=0.6731 cls=0.3236 jepa=1.6527
epoch=065 train_wf1=0.9238 val8_wf1=0.6730 cls=0.3522 jepa=1.6352
epoch=066 train_wf1=0.9232 val8_wf1=0.6944 cls=0.3430 jepa=1.6214
epoch=067 train_wf1=0.9363 val8_wf1=0.6772 cls=0.3112 jepa=1.5879
epoch=068 train_wf1=0.9427 val8_wf1=0.6719 cls=0.2821 jepa=1.5540
epoch=069 train_wf1=0.9422 val8_wf1=0.6784 cls=0.2705 jepa=1.5597
epoch=070 train_wf1=0.9467 val8_wf1=0.6814 cls=0.2461 jepa=1.5276
epoch=071 train_wf1=0.9468 val8_wf1=0.6798 cls=0.2320 jepa=1.5036
epoch=072 train_wf1=0.9474 val8_wf1=0.6856 cls=0.2323 jepa=1.4638
epoch=073 train_wf1=0.9545 val8_wf1=0.6876 cls=0.2261 jepa=1.4568
epoch=074 train_wf1=0.9456 val8_wf1=0.6820 cls=0.2189 jepa=1.4524
epoch=075 train_wf1=0.9529 val8_wf1=0.6873 cls=0.2008 jepa=1.4256
epoch=076 train_wf1=0.9522 val8_wf1=0.6861 cls=0.2208 jepa=1.4198
epoch=077 train_wf1=0.9467 val8_wf1=0.6706 cls=0.2140 jepa=1.4029
epoch=078 train_wf1=0.9497 val8_wf1=0.6814 cls=0.2030 jepa=1.3893
epoch=079 train_wf1=0.9567 val8_wf1=0.6786 cls=0.2084 jepa=1.3502
epoch=080 train_wf1=0.9565 val8_wf1=0.6743 cls=0.1844 jepa=1.3360
epoch=081 train_wf1=0.9545 val8_wf1=0.6826 cls=0.1849 jepa=1.3101
epoch=082 train_wf1=0.9561 val8_wf1=0.6908 cls=0.1782 jepa=1.2865
epoch=083 train_wf1=0.9597 val8_wf1=0.6639 cls=0.1898 jepa=1.2883
epoch=084 train_wf1=0.9563 val8_wf1=0.6722 cls=0.1722 jepa=1.2807
epoch=085 train_wf1=0.9620 val8_wf1=0.6756 cls=0.1635 jepa=1.2606
epoch=086 train_wf1=0.9629 val8_wf1=0.6808 cls=0.1570 jepa=1.2266
epoch=087 train_wf1=0.9641 val8_wf1=0.6770 cls=0.1500 jepa=1.2081
epoch=088 train_wf1=0.9602 val8_wf1=0.6800 cls=0.1690 jepa=1.1868
epoch=089 train_wf1=0.9627 val8_wf1=0.6788 cls=0.1469 jepa=1.1844
epoch=090 train_wf1=0.9589 val8_wf1=0.6779 cls=0.1467 jepa=1.1463
epoch=091 train_wf1=0.9638 val8_wf1=0.6923 cls=0.1381 jepa=1.1499
epoch=092 train_wf1=0.9705 val8_wf1=0.6864 cls=0.1343 jepa=1.1218
epoch=093 train_wf1=0.9686 val8_wf1=0.6830 cls=0.1257 jepa=1.0968
epoch=094 train_wf1=0.9697 val8_wf1=0.6792 cls=0.1206 jepa=1.1007
epoch=095 train_wf1=0.9704 val8_wf1=0.6945 cls=0.1194 jepa=1.0722
epoch=096 train_wf1=0.9680 val8_wf1=0.6787 cls=0.1318 jepa=1.0634
epoch=097 train_wf1=0.9678 val8_wf1=0.6907 cls=0.1212 jepa=1.0537
epoch=098 train_wf1=0.9683 val8_wf1=0.6710 cls=0.1122 jepa=1.0239
epoch=099 train_wf1=0.9657 val8_wf1=0.6801 cls=0.1186 jepa=1.0106
epoch=100 train_wf1=0.9695 val8_wf1=0.6827 cls=0.1211 jepa=0.9996
