audio dimension: 512; text dimension: 1024; video dimension: 1024
epoch=001 train_wf1=0.4892 val8_wf1=0.2544 cls=2.3091 jepa=3.0494
epoch=002 train_wf1=0.4739 val8_wf1=0.4187 cls=2.6169 jepa=2.8615
epoch=003 train_wf1=0.3922 val8_wf1=0.4187 cls=2.2593 jepa=2.6224
epoch=004 train_wf1=0.3922 val8_wf1=0.4187 cls=2.4199 jepa=2.5513
epoch=005 train_wf1=0.3922 val8_wf1=0.4187 cls=2.2520 jepa=2.4738
epoch=006 train_wf1=0.3922 val8_wf1=0.4187 cls=2.2697 jepa=2.4542
epoch=007 train_wf1=0.3922 val8_wf1=0.4187 cls=2.2704 jepa=2.4387
epoch=008 train_wf1=0.3922 val8_wf1=0.4195 cls=2.3153 jepa=2.4163
epoch=009 train_wf1=0.5026 val8_wf1=0.3811 cls=2.2730 jepa=2.4088
epoch=010 train_wf1=0.5498 val8_wf1=0.4187 cls=2.1467 jepa=2.4078
epoch=011 train_wf1=0.4581 val8_wf1=0.3990 cls=2.1651 jepa=2.3855
epoch=012 train_wf1=0.5835 val8_wf1=0.3893 cls=2.1298 jepa=2.3805
epoch=013 train_wf1=0.5638 val8_wf1=0.3825 cls=2.0788 jepa=2.3772
epoch=014 train_wf1=0.6058 val8_wf1=0.3966 cls=2.0285 jepa=2.3632
epoch=015 train_wf1=0.5882 val8_wf1=0.4156 cls=2.0684 jepa=2.3681
epoch=016 train_wf1=0.5562 val8_wf1=0.4916 cls=2.0331 jepa=2.3696
epoch=017 train_wf1=0.6364 val8_wf1=0.4533 cls=2.1057 jepa=2.3744
epoch=018 train_wf1=0.6474 val8_wf1=0.4148 cls=1.8863 jepa=2.3515
epoch=019 train_wf1=0.6055 val8_wf1=0.5465 cls=1.8809 jepa=2.3471
epoch=020 train_wf1=0.6769 val8_wf1=0.5595 cls=2.0376 jepa=2.3617
epoch=021 train_wf1=0.6770 val8_wf1=0.5042 cls=1.8331 jepa=2.3380
epoch=022 train_wf1=0.6610 val8_wf1=0.6083 cls=1.7882 jepa=2.3387
epoch=023 train_wf1=0.7228 val8_wf1=0.6133 cls=1.6337 jepa=2.3351
epoch=024 train_wf1=0.6937 val8_wf1=0.6626 cls=1.9507 jepa=2.3280
epoch=025 train_wf1=0.7256 val8_wf1=0.5710 cls=1.6723 jepa=2.3265
epoch=026 train_wf1=0.7134 val8_wf1=0.7013 cls=1.7120 jepa=2.3290
epoch=027 train_wf1=0.7347 val8_wf1=0.6521 cls=1.4730 jepa=2.3294
epoch=028 train_wf1=0.7225 val8_wf1=0.6895 cls=1.4884 jepa=2.3098
epoch=029 train_wf1=0.7463 val8_wf1=0.6702 cls=1.4546 jepa=2.3091
epoch=030 train_wf1=0.7522 val8_wf1=0.6982 cls=1.3623 jepa=2.2871
epoch=031 train_wf1=0.7759 val8_wf1=0.7004 cls=1.3164 jepa=2.2944
epoch=032 train_wf1=0.7887 val8_wf1=0.7062 cls=1.2613 jepa=2.2883
epoch=033 train_wf1=0.7927 val8_wf1=0.7121 cls=1.1683 jepa=2.2924
epoch=034 train_wf1=0.7990 val8_wf1=0.7174 cls=1.1393 jepa=2.2762
