dataset,missing_rate,overlap_bucket,head_count,max_key_overlap_mean,mean_key_overlap_mean,write_damage_mean,write_damage_median,decay_damage_mean
IEMOCAPFour,0.1,"[0,.1)",261,0.060173485941035935,0.050399099925347385,0.039522564184934016,0.02770867757499218,0.01755816646462656
IEMOCAPFour,0.1,"[.1,.2)",603,0.15379063112917626,0.11944514431467104,0.12470938165550109,0.11186978220939636,0.01742287138615971
IEMOCAPFour,0.1,"[.2,.4)",1078,0.29358040624348264,0.22552349396976115,0.25644498274545835,0.2315457984805107,0.017757690525466857
IEMOCAPFour,0.1,"[.4,.6)",485,0.4839341724041811,0.35477583608061997,0.4368486662961773,0.41167208552360535,0.017343147156625677
IEMOCAPFour,0.1,"[.6,1]",213,0.6751935663917255,0.4623359791549718,0.6587568448392997,0.6293227076530457,0.017801679224825243
