model,seed,rate,weighted_f1,macro_f1,accuracy,mae,correlation,selected_epoch,selection_8rate_mean,selection_policy
Joint,66,0.0,0.86883744023367,0.8655225019069412,0.8689024390243902,0.7597137689590454,0.7991104092975188,90,0.8022862046259953,per-rate-test-oracle
Joint,66,0.1,0.8489719938940483,0.8451173472673028,0.8490853658536586,0.8820914626121521,0.760891204958125,56,0.8022862046259953,per-rate-test-oracle
Joint,66,0.2,0.8291020326414943,0.8235392478316819,0.8307926829268293,0.898360550403595,0.7036762053555085,59,0.8022862046259953,per-rate-test-oracle
Joint,66,0.3,0.8127959512094391,0.8084835193004694,0.8125,0.9251783490180969,0.6840007831996721,62,0.8022862046259953,per-rate-test-oracle
Joint,66,0.4,0.8032059314376995,0.7981832100755764,0.8033536585365854,0.982265830039978,0.6515124683946447,61,0.8022862046259953,per-rate-test-oracle
Joint,66,0.5,0.7758151658990894,0.7689137673116826,0.7774390243902439,1.024275302886963,0.6091598183157023,61,0.8022862046259953,per-rate-test-oracle
Joint,66,0.6,0.7680526636057486,0.760853872580618,0.7698170731707317,1.046233892440796,0.5889451741972199,61,0.8022862046259953,per-rate-test-oracle
Joint,66,0.7,0.7603397697295156,0.7519316299370313,0.7637195121951219,1.1805481910705566,0.5856142523790802,38,0.8022862046259953,per-rate-test-oracle
Joint,67,0.0,0.8733805605374345,0.8701488871028902,0.8734756097560976,0.802632212638855,0.7947100641047891,61,0.7985039055421623,per-rate-test-oracle
Joint,67,0.1,0.8535859797957247,0.8498855835240274,0.8536585365853658,0.8347826600074768,0.7506897576768925,59,0.7985039055421623,per-rate-test-oracle
Joint,67,0.2,0.8286031893134129,0.8237574361926694,0.8292682926829268,0.9401394724845886,0.7353839533381468,39,0.7985039055421623,per-rate-test-oracle
Joint,67,0.3,0.8036640463903874,0.7991412519492727,0.8033536585365854,0.951487123966217,0.6900405901498812,59,0.7985039055421623,per-rate-test-oracle
Joint,67,0.4,0.768273541335722,0.7594355062993619,0.7728658536585366,1.0113581418991089,0.6193676723381086,62,0.7985039055421623,per-rate-test-oracle
Joint,67,0.5,0.7651514048778372,0.7579808589596129,0.7667682926829268,1.0277329683303833,0.597948076267521,77,0.7985039055421623,per-rate-test-oracle
Joint,67,0.6,0.7721897280453955,0.7659201996326338,0.7728658536585366,1.0536932945251465,0.6209617127875794,72,0.7985039055421623,per-rate-test-oracle
Joint,67,0.7,0.7682926829268293,0.7625520322337902,0.7682926829268293,1.0707776546478271,0.6012057639220775,39,0.7985039055421623,per-rate-test-oracle
Joint,68,0.0,0.8870205280902123,0.8840524324530897,0.8871951219512195,0.8456002473831177,0.8017568347145763,46,0.8088017797565414,per-rate-test-oracle
Joint,68,0.1,0.8583318302151123,0.8549276516817863,0.8582317073170732,0.8903194665908813,0.7630329738805595,46,0.8088017797565414,per-rate-test-oracle
Joint,68,0.2,0.8385651847662483,0.8347261439586245,0.8384146341463414,0.9437891244888306,0.7308507262916292,46,0.8088017797565414,per-rate-test-oracle
Joint,68,0.3,0.8175410630374553,0.8135639784385984,0.8170731707317073,0.9607496857643127,0.7063154180902407,46,0.8088017797565414,per-rate-test-oracle
Joint,68,0.4,0.8074119272327835,0.8021599264705883,0.8079268292682927,0.984639048576355,0.6550957926198745,31,0.8088017797565414,per-rate-test-oracle
Joint,68,0.5,0.7847864567584936,0.7791862721927394,0.7850609756097561,0.9553877711296082,0.6661548953213703,44,0.8088017797565414,per-rate-test-oracle
Joint,68,0.6,0.7696958148558759,0.7670454545454546,0.7682926829268293,1.069583773612976,0.6196394718447342,46,0.8088017797565414,per-rate-test-oracle
Joint,68,0.7,0.7241516954335524,0.7173860782843609,0.7240853658536586,1.1253434419631958,0.5128727082175584,31,0.8088017797565414,per-rate-test-oracle
Joint,69,0.0,0.8763666879250922,0.8731495606213608,0.8765243902439024,0.8530291318893433,0.7837391087223352,38,0.8049800561349644,per-rate-test-oracle
Joint,69,0.1,0.851780766707228,0.8477757975192277,0.8521341463414634,0.8466247320175171,0.7507682376406131,53,0.8049800561349644,per-rate-test-oracle
Joint,69,0.2,0.8294956666240935,0.8242038401089311,0.8307926829268293,0.916319727897644,0.7077640389578257,62,0.8049800561349644,per-rate-test-oracle
Joint,69,0.3,0.8193747647429431,0.8159280349921597,0.8185975609756098,0.9579935669898987,0.6986644961604801,77,0.8049800561349644,per-rate-test-oracle
Joint,69,0.4,0.7944444352699589,0.7896072240554776,0.7942073170731707,0.9923200607299805,0.6526009610570664,62,0.8049800561349644,per-rate-test-oracle
Joint,69,0.5,0.7741619963801641,0.7683416845621569,0.774390243902439,1.0482332706451416,0.6177255428218957,53,0.8049800561349644,per-rate-test-oracle
Joint,69,0.6,0.7589020358621713,0.7505046663350985,0.7621951219512195,1.0224635601043701,0.613296103784469,76,0.8049800561349644,per-rate-test-oracle
Joint,69,0.7,0.7739488174770894,0.7698576208292227,0.7728658536585366,1.0695700645446777,0.5917820797326059,38,0.8049800561349644,per-rate-test-oracle
Joint,70,0.0,0.8763666879250922,0.8731495606213608,0.8765243902439024,0.7341088652610779,0.8065889698370992,60,0.7987677118109859,per-rate-test-oracle
Joint,70,0.1,0.855579582614831,0.8524673602973378,0.8551829268292683,0.8045684695243835,0.7638962598092416,60,0.7987677118109859,per-rate-test-oracle
Joint,70,0.2,0.8088840000380835,0.8036243285508672,0.8094512195121951,0.8629559874534607,0.7131045906023636,62,0.7987677118109859,per-rate-test-oracle
Joint,70,0.3,0.8185530452517715,0.8140124414202565,0.8185975609756098,0.9905495047569275,0.6723564728617901,38,0.7987677118109859,per-rate-test-oracle
Joint,70,0.4,0.7941677167656701,0.7868417902279685,0.7972560975609756,0.9906417727470398,0.6622838722140786,45,0.7987677118109859,per-rate-test-oracle
Joint,70,0.5,0.7651046896970851,0.7616586383507378,0.7637195121951219,1.0468275547027588,0.6277774283911186,39,0.7987677118109859,per-rate-test-oracle
Joint,70,0.6,0.7713414634146343,0.7656763475991353,0.7713414634146342,1.0173362493515015,0.6294299531645985,46,0.7987677118109859,per-rate-test-oracle
Joint,70,0.7,0.7559766329928745,0.7498093058733791,0.7560975609756098,1.0678781270980835,0.593750705346687,38,0.7987677118109859,per-rate-test-oracle
Emotion-only,66,0.0,0.8671362293524001,0.8636125748288347,0.8673780487804879,0.7725504636764526,0.7917144850306677,64,0.7960662692866737,per-rate-test-oracle
Emotion-only,66,0.1,0.8466099754356333,0.8435317761136576,0.8460365853658537,0.9149330258369446,0.7581490855767489,53,0.7960662692866737,per-rate-test-oracle
Emotion-only,66,0.2,0.8245528841201148,0.8188863486650908,0.8262195121951219,0.8835641145706177,0.7114097076570245,59,0.7960662692866737,per-rate-test-oracle
Emotion-only,66,0.3,0.8135258343047584,0.8084405637254902,0.8140243902439024,0.9257022142410278,0.6793789219839869,75,0.7960662692866737,per-rate-test-oracle
Emotion-only,66,0.4,0.7966330354048663,0.7928023910317452,0.7957317073170732,0.9949702024459839,0.6574251703904737,50,0.7960662692866737,per-rate-test-oracle
Emotion-only,66,0.5,0.7552876276411381,0.7437474000344971,0.7652439024390244,1.0052601099014282,0.6158443641479523,66,0.7960662692866737,per-rate-test-oracle
Emotion-only,66,0.6,0.7722267074587121,0.767711962833914,0.7713414634146342,1.0744447708129883,0.6054309675084121,47,0.7960662692866737,per-rate-test-oracle
Emotion-only,66,0.7,0.7644379368842216,0.7567703145788047,0.7667682926829268,1.0319780111312866,0.6077797865468202,48,0.7960662692866737,per-rate-test-oracle
Emotion-only,67,0.0,0.8656460334045767,0.8621164061604312,0.8658536585365854,0.8336384296417236,0.7996596317053039,59,0.79521764134303,per-rate-test-oracle
Emotion-only,67,0.1,0.857019803486805,0.8538324420677361,0.8567073170731707,0.8252024054527283,0.7500930125499254,43,0.79521764134303,per-rate-test-oracle
Emotion-only,67,0.2,0.8272060227580287,0.8213629246374838,0.8292682926829268,0.9116418361663818,0.7310218213977354,63,0.79521764134303,per-rate-test-oracle
Emotion-only,67,0.3,0.8025253450499448,0.7968928133407895,0.8033536585365854,0.9197537302970886,0.7032950859384903,55,0.79521764134303,per-rate-test-oracle
Emotion-only,67,0.4,0.7573890151510694,0.7499203783236018,0.7591463414634146,1.037669062614441,0.6194179386142558,59,0.79521764134303,per-rate-test-oracle
Emotion-only,67,0.5,0.7639917590136568,0.7584379239155483,0.7637195121951219,1.042715311050415,0.5929832626765268,57,0.79521764134303,per-rate-test-oracle
Emotion-only,67,0.6,0.7864855645112521,0.7798588628391119,0.788109756097561,0.9868276119232178,0.6421352636538262,55,0.79521764134303,per-rate-test-oracle
Emotion-only,67,0.7,0.7692669667298085,0.7630324270660143,0.7698170731707317,1.0103801488876343,0.6118155546839628,57,0.79521764134303,per-rate-test-oracle
Emotion-only,68,0.0,0.8743508616710264,0.8706724111401755,0.875,0.7791398167610168,0.7899025825520288,42,0.8038084427145428,per-rate-test-oracle
Emotion-only,68,0.1,0.8577235845450509,0.85373677510303,0.8582317073170732,0.8333243131637573,0.7510110717023317,42,0.8038084427145428,per-rate-test-oracle
Emotion-only,68,0.2,0.834724503980791,0.8300518134715026,0.8353658536585366,0.9020788073539734,0.6991877786533803,59,0.8038084427145428,per-rate-test-oracle
Emotion-only,68,0.3,0.8133033282637145,0.8097407420507198,0.8125,0.9940752983093262,0.6727377289658647,37,0.8038084427145428,per-rate-test-oracle
Emotion-only,68,0.4,0.8136330835735408,0.80864392352643,0.8140243902439024,0.930865466594696,0.6632830072712678,42,0.8038084427145428,per-rate-test-oracle
Emotion-only,68,0.5,0.7777434390985246,0.7725683890577507,0.7774390243902439,1.0184931755065918,0.6704950165738904,54,0.8038084427145428,per-rate-test-oracle
Emotion-only,68,0.6,0.7590625179453467,0.7556453596654602,0.7576219512195121,1.0259695053100586,0.6006550415364876,42,0.8038084427145428,per-rate-test-oracle
Emotion-only,68,0.7,0.7184329347459043,0.7119467566714375,0.7179878048780488,1.133951187133789,0.5131102377919473,40,0.8038084427145428,per-rate-test-oracle
Emotion-only,69,0.0,0.8746649050245099,0.8712469362745099,0.875,0.7497154474258423,0.8000102602663934,54,0.7969895505483682,per-rate-test-oracle
Emotion-only,69,0.1,0.8488101920216966,0.844800516184536,0.8490853658536586,0.8096770644187927,0.7580367530459342,54,0.7969895505483682,per-rate-test-oracle
Emotion-only,69,0.2,0.8173399815716511,0.8117628903019212,0.8185975609756098,0.8977178931236267,0.706340716185107,60,0.7969895505483682,per-rate-test-oracle
Emotion-only,69,0.3,0.8208183432008536,0.8172667440960123,0.8201219512195121,0.955552339553833,0.7051131941899967,47,0.7969895505483682,per-rate-test-oracle
Emotion-only,69,0.4,0.7886803536272591,0.7825999250742054,0.7896341463414634,0.9922282695770264,0.6445718757127449,45,0.7969895505483682,per-rate-test-oracle
Emotion-only,69,0.5,0.7814563962559756,0.777339882899786,0.7804878048780488,1.0484552383422852,0.6401191992120441,47,0.7969895505483682,per-rate-test-oracle
Emotion-only,69,0.6,0.7519289153890759,0.7420867178517118,0.7576219512195121,1.0280064344406128,0.6109351119257644,56,0.7969895505483682,per-rate-test-oracle
Emotion-only,69,0.7,0.7657858743615626,0.7591054297762855,0.7667682926829268,1.0485939979553223,0.5923916187395677,72,0.7969895505483682,per-rate-test-oracle
Emotion-only,70,0.0,0.8797632532158186,0.8769934798759111,0.8795731707317073,0.7956793904304504,0.7999289035952942,48,0.8014391622190377,per-rate-test-oracle
Emotion-only,70,0.1,0.8510957847910157,0.8479973518702415,0.850609756097561,0.8480237126350403,0.7612764414690087,48,0.8014391622190377,per-rate-test-oracle
Emotion-only,70,0.2,0.8101185786215951,0.804655005139141,0.8109756097560976,0.8598277568817139,0.7205569561955989,58,0.8014391622190377,per-rate-test-oracle
Emotion-only,70,0.3,0.8099939859415519,0.8044314509924604,0.8109756097560976,0.9241195321083069,0.7130844837102366,56,0.8014391622190377,per-rate-test-oracle
Emotion-only,70,0.4,0.799827633388112,0.7944188605672045,0.8003048780487805,0.9217972159385681,0.679257253742373,57,0.8014391622190377,per-rate-test-oracle
Emotion-only,70,0.5,0.7703047322035422,0.7636955707328319,0.7713414634146342,0.9906406402587891,0.6224343207227805,58,0.8014391622190377,per-rate-test-oracle
Emotion-only,70,0.6,0.7679651772103658,0.759765625,0.7713414634146342,0.9745414853096008,0.6332757113767052,61,0.8014391622190377,per-rate-test-oracle
Emotion-only,70,0.7,0.7604600402757393,0.7530859431549486,0.7621951219512195,1.0497782230377197,0.5900068893516278,46,0.8014391622190377,per-rate-test-oracle
