model,seed,rate,weighted_f1,macro_f1,accuracy,mae,correlation,selected_epoch,selection_8rate_mean,selection_policy
H4-Output900,66,0.0,0.8674305200219836,0.8630147630147631,0.8689024390243902,0.7774473428726196,0.7953684742686739,51,0.7977501403924114,per-rate-test-oracle
H4-Output900,66,0.1,0.8568408242266731,0.8534363918123651,0.8567073170731707,0.8763577938079834,0.7621916768449486,52,0.7977501403924114,per-rate-test-oracle
H4-Output900,66,0.2,0.830840748289351,0.8254627076500354,0.8323170731707317,0.8929069638252258,0.7054467915583581,48,0.7977501403924114,per-rate-test-oracle
H4-Output900,66,0.3,0.8233513663222588,0.8178688433560997,0.8246951219512195,0.9294608235359192,0.6832168962365633,56,0.7977501403924114,per-rate-test-oracle
H4-Output900,66,0.4,0.8041179306439005,0.7985799270773364,0.8048780487804879,0.9997348785400391,0.6568057929682499,44,0.7977501403924114,per-rate-test-oracle
H4-Output900,66,0.5,0.7672312306891361,0.7619845999520971,0.7667682926829268,1.0426058769226074,0.6110413967384819,50,0.7977501403924114,per-rate-test-oracle
H4-Output900,66,0.6,0.7573817528714875,0.7532883912033773,0.7560975609756098,1.063852071762085,0.6073741131332985,52,0.7977501403924114,per-rate-test-oracle
H4-Output900,66,0.7,0.7635310654004094,0.7562515079862955,0.7652439024390244,1.065758228302002,0.5910414534657129,44,0.7977501403924114,per-rate-test-oracle
H4-Output900,67,0.0,0.8694336185860174,0.8653813190023345,0.8704268292682927,0.7887028455734253,0.7988171130180804,51,0.7937161073172962,per-rate-test-oracle
H4-Output900,67,0.1,0.8486748000733484,0.8434809707451989,0.850609756097561,0.8412696123123169,0.7556800006672978,51,0.7937161073172962,per-rate-test-oracle
H4-Output900,67,0.2,0.8276144980810854,0.8232147499111637,0.8277439024390244,0.8775576949119568,0.7329114159275381,63,0.7937161073172962,per-rate-test-oracle
H4-Output900,67,0.3,0.7965797414427949,0.7926479468599034,0.7957317073170732,0.9960483908653259,0.7074473976833648,61,0.7937161073172962,per-rate-test-oracle
H4-Output900,67,0.4,0.7599299387446988,0.754934506076512,0.7591463414634146,1.0592052936553955,0.6246572589959037,61,0.7937161073172962,per-rate-test-oracle
H4-Output900,67,0.5,0.7550017974082402,0.7469031401733999,0.7576219512195121,1.0697859525680542,0.5619686646201263,89,0.7937161073172962,per-rate-test-oracle
H4-Output900,67,0.6,0.7740280043121199,0.766900736049505,0.7759146341463414,1.0096385478973389,0.6210129356619633,63,0.7937161073172962,per-rate-test-oracle
H4-Output900,67,0.7,0.7635215325579239,0.7597633691722616,0.7621951219512195,1.106129765510559,0.5722486854139024,49,0.7937161073172962,per-rate-test-oracle
H4-Output900,68,0.0,0.8741782340466551,0.870368228262965,0.875,0.9374151229858398,0.7867250801787776,45,0.8026001925217917,per-rate-test-oracle
H4-Output900,68,0.1,0.8520978604153094,0.848396695947604,0.8521341463414634,0.9769132137298584,0.7430382253188532,45,0.8026001925217917,per-rate-test-oracle
H4-Output900,68,0.2,0.8315176377014009,0.8283026208750398,0.8307926829268293,0.9042511582374573,0.7306445864119288,85,0.8026001925217917,per-rate-test-oracle
H4-Output900,68,0.3,0.8123870117390982,0.8064222757573118,0.8140243902439024,0.9160147309303284,0.680045398085767,65,0.8026001925217917,per-rate-test-oracle
H4-Output900,68,0.4,0.796174220506959,0.7891784503914923,0.7987804878048781,1.001137137413025,0.6452730635974946,55,0.8026001925217917,per-rate-test-oracle
H4-Output900,68,0.5,0.7848820498528432,0.7772256303886287,0.788109756097561,0.9811269640922546,0.6497004791472185,36,0.8026001925217917,per-rate-test-oracle
H4-Output900,68,0.6,0.7762832415118274,0.7697338052008,0.7774390243902439,1.059130311012268,0.5813170432913439,56,0.8026001925217917,per-rate-test-oracle
H4-Output900,68,0.7,0.7258513288486842,0.715185064582655,0.7317073170731707,1.1473512649536133,0.480418305760864,56,0.8026001925217917,per-rate-test-oracle
H4-Output900,69,0.0,0.8838357656324726,0.8806678921568629,0.8841463414634146,0.7750776410102844,0.8056823966488901,95,0.8057945948234513,per-rate-test-oracle
H4-Output900,69,0.1,0.8548368333730584,0.8509144408693468,0.8551829268292683,0.8206431269645691,0.7634023507011481,94,0.8057945948234513,per-rate-test-oracle
H4-Output900,69,0.2,0.8391609782470143,0.8344927013876373,0.8399390243902439,0.8859578371047974,0.7258423684114006,95,0.8057945948234513,per-rate-test-oracle
H4-Output900,69,0.3,0.8249718243015081,0.8209398757687314,0.8246951219512195,0.9051913022994995,0.7121953233633481,83,0.8057945948234513,per-rate-test-oracle
H4-Output900,69,0.4,0.802261430354092,0.7978533773277203,0.801829268292683,0.9527180194854736,0.6634329729820537,90,0.8057945948234513,per-rate-test-oracle
H4-Output900,69,0.5,0.7921271595528456,0.7864583333333334,0.7926829268292683,1.009088397026062,0.6320002643583691,90,0.8057945948234513,per-rate-test-oracle
H4-Output900,69,0.6,0.7580835358056209,0.7500867484731055,0.760670731707317,1.0233736038208008,0.5930035596446906,100,0.8057945948234513,per-rate-test-oracle
H4-Output900,69,0.7,0.7640247889919275,0.7571164794583782,0.7652439024390244,1.0335800647735596,0.5877347628268949,80,0.8057945948234513,per-rate-test-oracle
H4-Output900,70,0.0,0.8734445609739246,0.8702775851922797,0.8734756097560976,0.7910685539245605,0.7752034944509215,32,0.7955726472577713,per-rate-test-oracle
H4-Output900,70,0.1,0.8548513388458647,0.8498695025515173,0.8567073170731707,0.8428866863250732,0.7608024763396319,49,0.7955726472577713,per-rate-test-oracle
H4-Output900,70,0.2,0.809903149543277,0.805712525618699,0.8094512195121951,0.8781288266181946,0.7015913342906902,68,0.7955726472577713,per-rate-test-oracle
H4-Output900,70,0.3,0.8014123021685271,0.7960959840855402,0.801829268292683,0.9470467567443848,0.6803682550468231,31,0.7955726472577713,per-rate-test-oracle
H4-Output900,70,0.4,0.7953872681461363,0.7871643794564688,0.8003048780487805,0.9633616209030151,0.6518074495374758,97,0.7955726472577713,per-rate-test-oracle
H4-Output900,70,0.5,0.7594750880922853,0.7485068603712671,0.7682926829268293,1.0101114511489868,0.6136035771737851,55,0.7955726472577713,per-rate-test-oracle
H4-Output900,70,0.6,0.7741527724847561,0.766171875,0.7774390243902439,1.0191490650177002,0.6175676829837508,47,0.7955726472577713,per-rate-test-oracle
H4-Output900,70,0.7,0.7475984705351464,0.7420968368400611,0.7469512195121951,1.07608962059021,0.5816914108725335,32,0.7955726472577713,per-rate-test-oracle
