dataset,missing_rate,target_modality,history_query_count,distance_mean,distance_median,distance_p90
IEMOCAPFour,0.1,audio,108,1.0925925925925926,1.0,1.0
IEMOCAPFour,0.1,text,118,1.1016949152542372,1.0,1.0
IEMOCAPFour,0.1,visual,138,1.1594202898550725,1.0,2.0
