dataset,missing_rate,overlap_bucket,head_count,max_key_overlap_mean,mean_key_overlap_mean,write_damage_mean,write_damage_median,decay_damage_mean
IEMOCAPFour,0.7,"[0,.1)",4168,0.04932033970206619,0.04885940255902014,0.01697092296800535,0.007510432042181492,0.010059460140889842
IEMOCAPFour,0.7,"[.1,.2)",3761,0.14928993998539636,0.14600585003667485,0.07091350044819411,0.06317993253469467,0.009953256686557579
IEMOCAPFour,0.7,"[.2,.4)",5295,0.2888837307241303,0.2786023955282116,0.15971580064794835,0.14790856838226318,0.009609239490050207
IEMOCAPFour,0.7,"[.4,.6)",2671,0.48801822939734923,0.4681374803492301,0.31510522640413086,0.3079696297645569,0.009845478059908774
IEMOCAPFour,0.7,"[.6,1]",585,0.6627754902228331,0.6205086775824555,0.47698107529909184,0.4833459258079529,0.008712415884320552
