dataset,missing_rate,overlap_bucket,head_count,max_key_overlap_mean,mean_key_overlap_mean,write_damage_mean,write_damage_median,decay_damage_mean
CMUMOSI,0.5,"[0,.1)",594,0.05817094953693073,0.05816738420833993,0.003860223536639904,0.00047942064702510834,0.014162582050544846
CMUMOSI,0.5,"[.1,.2)",1087,0.15135681051366792,0.15002642699415353,0.023321013173676183,0.009010836482048035,0.013205324787142744
CMUMOSI,0.5,"[.2,.4)",3149,0.3117438842423873,0.28741419531355283,0.10429231264939305,0.048400282859802246,0.014516189558950255
CMUMOSI,0.5,"[.4,.6)",2228,0.4592899404051488,0.4108080442800877,0.19376743235667127,0.12284261733293533,0.013376929288934013
CMUMOSI,0.5,"[.6,1]",102,0.63684461572591,0.515873529455241,0.2515897363351256,0.16704122722148895,0.01241965935218568
