seed,rate,pattern,sample_index,base_norm,gap_norm,difference_norm,sum_norm,cosine,relative_difference,gap_base_norm_ratio,centered_base_norm,centered_gap_norm,centered_cosine
66,0.1,AT,446,10.940622585221167,6.6375009429896155,10.114168333760952,15.007027738937058,0.42315202753399556,0.5753838467188448,0.6066840247241229,4.137776746348007,2.3408011859647404,0.06060634227313145
66,0.1,AT,448,7.8041797573017675,6.8818070600942285,6.355567258902805,13.271614257913225,0.6318676583684963,0.4327640585496402,0.8818104239148841,4.499818740414307,4.920225102355404,0.07904158629214787
66,0.1,AT,495,10.461519204242432,7.55481853296303,7.689941008300579,16.549989170459504,0.6793423077706936,0.426831530384786,0.722153100851676,4.391658316136496,4.248489814719802,0.8428718551858994
66,0.1,AT,516,10.002006048495716,9.05645263341148,4.971158666990201,18.422988359610645,0.8685270542568194,0.26083739246497833,0.9054636229472741,8.92406528453396,6.256616518082225,0.9039333619169857
66,0.1,AT,520,11.217790893783393,6.05541253159587,10.974166482019951,14.303194641541646,0.30969781045899114,0.6353289665943359,0.5398043686971935,4.345437862831382,1.515558235184363,-0.4234613908018192
66,0.1,AT,524,9.55634363227729,6.638565041068707,7.684557852338438,14.551153543942702,0.6016813379019524,0.4745045500000801,0.6946762586734994,2.347903609276277,2.22965425769197,0.7899789589783415
66,0.1,AT,529,8.326797302958271,6.534729979777796,6.3752116203764855,13.54375041344665,0.6560421036431838,0.42897418946855265,0.7847831215317557,2.937335386379918,2.330422465420451,-0.11846709177367729
66,0.1,AT,537,7.962292920735969,6.4066251635919835,6.488888280276104,12.914342335978233,0.611012944446217,0.4515919878027195,0.804620632193447,5.332271749126473,3.1606373586820156,0.8001924909767969
66,0.1,AT,539,11.317383531875043,6.054166246536081,10.362514208311822,14.902701002806236,0.41853940782766563,0.5965221491746272,0.5349439850195691,4.672014665981768,1.2690196869190478,0.09618181087905192
66,0.1,AT,551,9.235242980430423,6.805503219415824,7.015032379512697,14.62868738706674,0.655475607752206,0.4373258134076043,0.7369057028425519,2.3512281373955233,2.4483326193985833,0.3550158026780407
66,0.1,AT,556,10.33693348034173,5.862832492463904,9.896088967004385,13.583718945139237,0.3571763357358303,0.6108785141474784,0.5671732824452774,3.2879864868963584,1.3050726909291368,-0.22841415812011373
66,0.1,AT,565,11.310020979247343,7.285871076029942,8.956799697490485,16.78620633002358,0.6114813614480555,0.4816547477725682,0.6441960708471471,4.756721954240875,3.5958760845747575,0.6726595416835888
66,0.1,AT,570,9.471892803464161,6.442717668181884,8.417302829811916,13.84195584213729,0.49467139141254374,0.5289041063749841,0.6801932625151316,3.1541084601071225,2.556908599443509,0.5782064173424686
66,0.1,AT,598,8.952405341197982,6.832839775540192,6.741286845437097,14.429884727542538,0.6652594821378953,0.42706253818566614,0.7632406616014377,2.794242483398353,3.1438137697204924,0.5435647960578519
66,0.1,AT,624,7.718306099192759,7.6580733612453065,8.358392311266893,12.906353135764446,0.4090490529001,0.5435865011508221,0.9921961195664742,7.123837275324497,5.165752694135707,-0.5721230903848544
66,0.1,AT,638,10.976677443651246,7.305347362227653,10.96752673902591,15.080598555703578,0.3340188681725608,0.5999076609664764,0.6655335733175763,4.36662684828312,3.761846533389634,0.05213728979679554
66,0.1,AT,646,10.862092399595987,7.197122897975013,9.111050588441838,16.01736606894804,0.5549823028355026,0.5045097717876641,0.6625908373089063,4.156910468932116,3.4226605657342994,0.5484064418340918
66,0.1,AT,659,9.508391145211743,7.6028228711493275,8.379708864963801,15.04012350013363,0.5394399989361315,0.48972030020496804,0.799590882941114,3.51979951809285,4.216282219892031,0.7917235064120693
66,0.1,AV,12,0.0,0.0,0.0,0.0,,,,8.481611733615551,4.947965242856113,0.4808510790255699
66,0.1,AV,28,0.0,0.0,0.0,0.0,,,,8.481611733615551,4.947965242856113,0.4808510790255699
66,0.1,AV,46,6.928310629281809,4.9001276421227145,4.745605653646462,11.02291727039206,0.7289033846432115,0.401203062040663,0.7072615395465696,2.8187792160038576,2.3965573069737935,0.15525152763118122
66,0.1,AV,77,8.598413167261842,4.832826497828223,6.739574709608235,12.212942914781593,0.6240825927296332,0.5017835194412817,0.5620602783114728,2.2923138951958655,2.3789913396295455,0.7649607985336374
66,0.1,AV,78,9.517049253872873,6.472186577617347,6.634687883987288,14.862966321509884,0.7179376275565352,0.41494715281642863,0.6800623181584935,3.1261129262624965,2.9887720533241127,0.7210803383565415
66,0.1,AV,100,8.592303147601793,5.269745354715813,7.3080758295383195,12.238782890360909,0.5321412963000342,0.5272002783943858,0.6133099896721703,1.942896249330704,1.5997989998244182,0.34401223962362626
66,0.1,AV,116,9.849641742171514,7.535969747946746,7.236759389298216,15.976291137920471,0.683283304300561,0.41624991984961185,0.7651008986125133,3.8780483184428207,3.7614236870198257,0.34473117126431224
66,0.1,AV,123,10.89062390823267,7.643442355693755,6.968744979989455,17.478340702556302,0.7716340050519653,0.3759965503928836,0.7018369581118088,3.990464505760089,4.1552060253883285,0.9266893410576252
66,0.1,AV,124,8.295279732501589,4.747087864011403,7.7168071825986315,11.097022346773306,0.4037413705937074,0.5916722654452553,0.5722637472262596,1.7352927000930929,0.9311920533015875,0.3188588560407002
66,0.1,AV,127,8.607433946868651,4.987004276931016,7.7475978499389395,11.742699398830396,0.4534953672823686,0.5699093792912521,0.5793833920439514,1.510892162028407,0.8156395979629825,0.11015787338415116
66,0.1,AV,128,7.205484514512582,5.684989433856681,7.854016026160262,10.333956462299579,0.2752787555013103,0.6092883828490924,0.788980869004233,8.140385279765871,7.660464463249028,0.965659939796009
66,0.1,AV,163,9.673576631123595,6.3376009883230555,7.5749732916702195,14.495044735402185,0.6227895339992849,0.4731053187786704,0.6551455816179271,2.767345689985475,2.4546886060239244,0.5823136558462271
66,0.1,AV,170,7.437368915328382,5.528804227435244,9.245950147117606,9.288523618585105,0.004797431656666595,0.7130824218769388,0.7433817375981451,6.561369403785228,7.515971575482883,0.9230938876348151
66,0.1,AV,179,7.534631519513623,5.516126139408991,9.307629957261499,9.3682796723906,0.006813250094866715,0.7131869428973733,0.7321029734663214,6.492669617527772,7.545968963164932,0.9203545619025308
66,0.1,AV,181,8.203239086381142,4.44543868923681,7.812365122556648,10.633770003533558,0.35678847177603207,0.6176428288509369,0.54191260823021,3.4684453604558927,2.2012000565926324,0.5759886799381154
66,0.1,AV,194,9.283827983415508,6.197793347250979,7.701984105481317,13.779827634650147,0.5672784081193155,0.497492086970567,0.6675902826207707,2.9116922586706844,2.363514401161942,0.19281741328533109
66,0.1,AV,195,11.1223205766037,6.983333698785474,8.313060961261378,16.608399879850612,0.6654101718267866,0.4591417042885456,0.6278666084733459,3.5522117907695283,2.9624020066102714,0.8935479397416058
66,0.1,AV,213,7.490766779944302,4.829218924184235,7.863409973870509,9.850516144916789,0.24326114137053692,0.638264537209277,0.644689531265869,6.040739526691635,5.332107570346517,0.8809803067512875
66,0.1,AV,214,13.173722308641487,7.408161701200908,9.601684860126168,19.096158942559644,0.697977192368405,0.4665114649142216,0.5623438484308585,6.714037778603766,3.6037075689452718,0.7581851433446696
66,0.1,AV,259,6.772323203894162,3.69265093775856,8.03387272131762,7.3794955213709255,-0.10083000519279262,0.767691597950651,0.5452561590142722,4.313267708627253,4.263754125660572,0.9360977490271544
66,0.1,AV,260,13.580866154690113,7.9880259283506945,10.132015017382498,19.84538332143666,0.6710221695891739,0.4697512963750744,0.5881823616671203,6.9987997947741505,4.329677818719935,0.7696828270384072
66,0.1,AV,272,7.366397473629941,4.914003022735297,8.629475581574962,9.07494496296853,0.05446895166433909,0.7027031068025118,0.6670836104522369,5.493271227273513,5.94761219462002,0.914692827736166
