seed,rate,pattern,n,base_zero_fraction,gap_zero_fraction,base_norm_valid_count,base_norm_mean,base_norm_median,base_norm_p90,gap_norm_valid_count,gap_norm_mean,gap_norm_median,gap_norm_p90,difference_norm_valid_count,difference_norm_mean,difference_norm_median,difference_norm_p90,sum_norm_valid_count,sum_norm_mean,sum_norm_median,sum_norm_p90,cosine_valid_count,cosine_mean,cosine_median,cosine_p90,relative_difference_valid_count,relative_difference_mean,relative_difference_median,relative_difference_p90,gap_base_norm_ratio_valid_count,gap_base_norm_ratio_mean,gap_base_norm_ratio_median,gap_base_norm_ratio_p90,centered_base_norm_valid_count,centered_base_norm_mean,centered_base_norm_median,centered_base_norm_p90,centered_gap_norm_valid_count,centered_gap_norm_mean,centered_gap_norm_median,centered_gap_norm_p90,centered_cosine_valid_count,centered_cosine_mean,centered_cosine_median,centered_cosine_p90
67,0.5,AV,80,0.0125,0.0125,80,10.771856953569877,9.978257917183644,15.3572177104462,80,8.218604372473738,8.236002446149111,12.805725660553055,80,5.856400311082483,6.044760268248572,7.73964164377081,80,18.208903554875224,17.123789577507264,27.84959315514339,79,0.7899103111498879,0.8336601797300343,0.9197556286325841,79,0.33762019424425566,0.3184786161078616,0.4450380799048489,79,0.7488038117786898,0.7528159984284799,0.920535952868868,80,7.099480860255738,6.830010970657792,12.010413864905734,80,6.0253023700299195,5.460848949709865,11.000993343921044,80,0.8092030432681456,0.9087701473570955,0.9832480295833824
67,0.5,TV,78,0.038461538461538464,0.038461538461538464,78,10.250079804819904,9.390736538033703,15.413502842146562,78,2.111761984224814,1.9570103770484772,3.2095501681181764,78,9.922802811123162,9.500396646268317,15.51391267131632,78,11.024298483471439,10.370453759993946,16.576690268305335,75,0.23289379976152333,0.1515707113615118,0.6679464006524376,75,0.7954706067254672,0.8156658600864223,0.9131230505113833,75,0.2266777381693066,0.21557954853403216,0.37822739307979897,78,7.718780604001931,7.174316642730158,12.436488608922248,78,1.6409088852423994,1.4288520724763525,2.639924641292815,78,0.08351035809712955,-0.07675223730373855,0.7565462473864486
67,0.6,AT,67,0.07462686567164178,0.07462686567164178,67,9.557190810391614,9.823221887602603,14.397262091306011,67,5.974911658221148,6.656382948230803,8.009236874914873,67,7.399215332812381,7.647984712445294,12.15140573687677,67,14.145487068643519,15.159533314890316,20.081259246464068,62,0.6184219558897933,0.6373617654306845,0.8592776554483413,62,0.48084408468990436,0.5021039848064711,0.6395333471589856,62,0.6493010344188168,0.6144256578811881,0.9372586009238107,67,7.409131880773344,6.624138773524454,11.694180289255932,67,3.753342982301787,3.4034607889256354,5.202272579664829,67,0.4860447233619335,0.6336112663287988,0.8436032549206772
67,0.6,AV,64,0.0625,0.0625,64,9.817990323516234,9.549835800461885,15.405796759528771,64,7.721904245645773,8.46814390027751,12.251046914025574,64,5.150011056475193,5.677181297788899,7.20027570119872,64,16.861357603966027,17.354905190650978,26.297168535220887,60,0.7725382455597051,0.8621801824241032,0.9282833009039805,60,0.3361109817847708,0.27940764790775696,0.5391406178347223,60,0.7595308322866151,0.8090613861805134,0.9406538391395459,64,7.830681990587975,6.905184171402656,12.167109491368564,64,6.838070990022028,5.970155148022863,11.917436031281024,64,0.8473601978438545,0.9060732905877388,0.9811358788830165
67,0.6,TV,58,0.034482758620689655,0.034482758620689655,58,10.204048841849133,9.727673897123147,15.503666103046143,58,1.9100963486156488,1.691017609369026,3.271097581315722,58,9.939608505647413,9.16842052643899,15.401237369104578,58,10.86226415563617,10.663457872119057,15.872680469318494,56,0.22500734542500508,0.1419854414127726,0.6477923575234936,56,0.8040264665633259,0.8314812271300036,0.918145027484873,56,0.2186132395127486,0.17583982503433193,0.39089223159535236,58,7.592924314072427,7.355536943183518,11.998059119147031,58,1.4248861699325825,1.1550402696645472,2.571559409324255,58,0.09264963745867602,0.07617766493280162,0.7070492344115569
67,0.7,AT,44,0.0,0.0,44,10.944062253657757,11.675017539479015,15.376337952479522,44,6.129199210495111,6.278372703473638,7.710169123451379,44,8.696777076522267,9.343454508965948,12.60971262689031,44,15.474550026958763,15.745836084192419,20.214843183186243,44,0.6208208318519326,0.6233992771288726,0.8174466344868709,44,0.49109184691867824,0.4926729027828395,0.623605112152294,44,0.604926998484689,0.537498893476889,0.862376855067384,44,7.47802941860213,6.904434227743236,12.641305392909162,44,3.2760167866576277,2.9492270513954475,5.070751846477085,44,0.4459853163663369,0.5271287833792078,0.8409872793131709
67,0.7,AV,52,0.019230769230769232,0.019230769230769232,52,9.965738503120347,9.618412405461838,14.821611646910974,52,7.6197193164405235,7.655655236864542,11.886942299403563,52,5.402368517768066,5.913929511343875,7.374501995869888,52,16.83990146204382,16.583755399065222,25.66028329394676,51,0.7828569981768682,0.8515124792957307,0.9412033008839222,51,0.3369311751678393,0.3068523829903146,0.5193024651929888,51,0.7495683275578839,0.7767547794031658,0.9283633655033263,52,7.34183378504681,6.877074399961803,12.042197922380835,52,6.345426501950005,5.438206145316084,10.562443093081201,52,0.8608539805813861,0.9076543235428671,0.979421268399928
67,0.7,TV,38,0.02631578947368421,0.02631578947368421,38,8.587342769641369,9.191083007530063,11.75833830808186,38,1.756790327884202,1.581031945090281,3.1456823244316645,38,8.444391120441788,9.176382129736304,11.885595554369873,38,9.141748825683559,9.944496134394063,12.297396218768899,37,0.20564967676856002,0.16303805258363105,0.6041369379260263,37,0.8152653698124469,0.8448683580700995,0.9504920743735654,37,0.22257666845716284,0.2051828364243777,0.3696525038944837,38,6.67273188187216,6.240065975252694,10.09257865211498,38,1.459740613587574,1.256663771560361,2.5749670459225293,38,0.09720894453263872,0.18020594752584002,0.6534307766048407
68,0.0,AT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.0,AV,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.0,TV,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.1,AT,47,0.06382978723404255,0.06382978723404255,47,10.499391547058988,10.82900478654211,13.75647933175055,47,8.92406108863169,8.926436019695819,11.7244464297931,47,6.258969630549995,6.504633677636622,8.667717085282112,47,18.435024464070562,18.333808026188446,24.43670761230776,44,0.7964565841148071,0.8121037903795177,0.8813187992926506,44,0.32534364908370755,0.3149707399706866,0.4024284047864434,44,0.8520560485493451,0.8365537313439227,0.9597453357493668,47,7.574206227648185,7.732396705722597,9.786864356889382,47,5.772742156676269,5.312456292389956,8.446130575056321,47,0.7619266138009927,0.7970440505205546,0.9337517958510987
68,0.1,AV,53,0.07547169811320754,0.07547169811320754,53,9.507291457722753,9.40812241441877,13.617383020116048,53,4.949181012875539,5.04527741943636,7.504818996001821,53,8.02076603604484,8.18367560748765,11.381446949123669,53,12.872041895364932,12.557750871891665,18.982904949808468,49,0.5135563016505073,0.513849051240637,0.7030309465662786,49,0.563791703423786,0.5758172611805302,0.6672466858892665,49,0.5225151874389024,0.4939601580417818,0.6968559998422356,53,6.735407223971502,6.768010181006914,9.921801574122478,53,4.27393782402068,3.7529666424742936,7.12332987536196,53,0.6752570708278101,0.6765303387022663,0.9154820487727885
68,0.1,TV,71,0.056338028169014086,0.056338028169014086,71,9.707959187817705,9.939089439565434,12.573545431205117,71,2.6045104710106792,2.66667527330759,3.5677946714725848,71,9.023987685061728,9.296508113910999,11.309963167228767,71,11.014437947411986,11.112357489976295,14.126637559983553,67,0.3994577802344181,0.40262838058117995,0.5542137119560975,67,0.7344242476234164,0.7366727788574055,0.7862564809871696,67,0.2723145976712586,0.26559512142444885,0.35286704323537355,71,6.921317163706642,7.078523289944962,9.618815322493202,71,1.436104626573963,1.2788399866554692,2.282292694287928,71,0.3705492195366631,0.4262249088512625,0.7266211575760329
68,0.2,AT,79,0.05063291139240506,0.05063291139240506,79,10.196294381796038,10.434479994991364,13.569905998173969,79,8.650226023791104,8.585540515916263,11.39466845794589,79,5.95866985909474,6.161937382366646,8.17016165531244,79,17.91738252372824,17.96462574017859,23.871531509385672,75,0.803243432394353,0.8143825979416237,0.8952451235687696,75,0.31850306177251836,0.31854077128967223,0.40627010282189613,75,0.8497696442677082,0.8446871628123532,0.9561674136096677,79,7.10273745217025,7.123133221823161,9.446392054958956,79,5.3594679950213155,5.064552853060493,7.438618454114609,79,0.7447141065752271,0.7807100730841895,0.9388162772750789
68,0.2,AV,86,0.03488372093023256,0.03488372093023256,86,10.555927903735368,10.281539525998255,14.56801282594959,86,5.471793088640769,5.436518737260997,8.472067525025274,86,8.662115098500701,8.422112107144116,11.33379752475839,86,14.419938756900864,13.95745757472482,20.606979591471614,83,0.5380930930606035,0.5573938826470298,0.7051358344525126,83,0.5583605385540773,0.5559222103341334,0.6772152141955685,83,0.5109453823344846,0.5051615338169151,0.6626532763530241,86,7.419989698027382,7.064143523362015,11.307519825865633,86,4.579010347551667,4.264051682026746,7.726516226610045,86,0.6545843153660023,0.6863632121121397,0.8948245054916737
68,0.2,TV,94,0.02127659574468085,0.02127659574468085,94,10.233878507442336,10.51196892701596,13.324557886567112,94,2.6629075988751323,2.6394511235766007,3.4336969187436255,94,9.488335734631216,9.610732956095951,12.32997884019773,94,11.58348461035509,11.781962803416477,14.817473727725378,92,0.4012390509881809,0.40964473434151366,0.5311063287897969,92,0.7340610222510671,0.7446864217649513,0.7950815103839787,92,0.26693444525977816,0.2570042853363447,0.3435009132421623,94,7.143178940066545,6.927938262643922,10.328990484302551,94,1.3361901318378742,1.2272729937828002,2.100349748183637,94,0.40285497479353854,0.46501861557643825,0.7649724602637815
68,0.3,AT,93,0.03225806451612903,0.03225806451612903,93,10.039436443615251,9.947827061393488,13.583233759736537,93,8.550680949569582,8.335210853115113,11.90895676922904,93,6.076264675214867,6.147422371894436,8.398113943912692,93,17.61922090958617,17.115312453628416,24.35074963949869,90,0.7799873556498949,0.8036022098240766,0.8708759696954973,90,0.34078912466781686,0.3223680556571077,0.4290905762319899,90,0.8447437180857433,0.8618179316242864,0.9579379126575023,93,6.762068340864803,6.628991999853372,10.720973798807476,93,5.528843961858933,4.975288248637835,9.352355200180154,93,0.7654826913355239,0.794649282081518,0.956568513030229
68,0.3,AV,92,0.043478260869565216,0.043478260869565216,92,9.774896226697221,9.740625301447306,13.057202384260144,92,5.073916559724429,4.786886069642726,7.798520563085335,92,8.240586890463122,8.150870611655037,10.672883108756817,92,13.231969109142453,13.068585783219348,18.364899090977882,88,0.5052077410869928,0.49771395748709335,0.6911928368492615,88,0.568269825325268,0.5793595212824505,0.6815476521581554,88,0.516709097940681,0.5005649128670425,0.7284763318129069,92,6.694515945096507,7.151873036742691,9.448692885789187,92,4.263280315500415,4.008796683898119,7.155186587454316,92,0.6641270678984977,0.7125733648403754,0.9109697228724694
68,0.3,TV,97,0.07216494845360824,0.07216494845360824,97,9.5802675241914,9.834716876254975,13.306049947832376,97,2.5346334867001334,2.6124116521624225,3.493971276746739,97,8.953749693186067,9.258348376482303,12.264617824514282,97,10.814203449284618,11.130503513869645,15.082270474391501,90,0.3809791085629786,0.37892582598436775,0.5294473969305454,90,0.7388156087101319,0.7415206696169965,0.7845529699341437,90,0.2699277001752898,0.2617541075698643,0.3587563480557384,97,6.7776434848316205,6.943741124858938,9.26932836771082,97,1.421074376619459,1.2757197294174834,2.1804807648588582,97,0.3332405147660265,0.39475492678286034,0.6916998102670626
68,0.4,AT,92,0.021739130434782608,0.021739130434782608,92,10.034934234959245,9.676794463544294,13.565555372623688,92,8.300089361441358,8.110750200863347,11.482942007979531,92,6.057302071419154,6.085755685871753,8.498336927537185,92,17.36729095621481,16.881052400913084,24.060048602460963,90,0.7896420237845353,0.7935992530214654,0.8940235781102175,90,0.3362794750726676,0.3327239128794759,0.43803673683715766,90,0.8208785079392263,0.8268480868238467,0.9223003059037127,92,6.851168424108298,6.9969796463225,9.702652785866416,92,5.235129015156174,4.825035785420749,7.550621173701227,92,0.7322251161299534,0.7335552025122034,0.9341268484026378
68,0.4,AV,89,0.02247191011235955,0.02247191011235955,89,10.090004735794516,9.495535622127226,13.853781091312468,89,5.270373687656897,5.089493407716572,7.756305810012429,89,8.165821804402615,8.053663137508488,10.421820992246191,89,13.876037456162646,12.754988151225186,19.812844255391163,87,0.5610912031780644,0.5645975013010409,0.7240128014447447,87,0.5444325518385683,0.548471361331914,0.6568968449974811,87,0.5189564560020842,0.5204961216401298,0.6623540605276206,89,6.768979750562721,6.569805813344395,10.98471969211775,89,4.227066832281973,3.6098095996711863,6.915486068575245,89,0.6660500522556926,0.7013894854374878,0.8741536995477172
68,0.4,TV,104,0.038461538461538464,0.038461538461538464,104,9.837918270049908,9.853374500045188,13.604014469749059,104,2.3509012356847547,2.5695399346070626,2.965386124864916,104,9.182929052870684,9.18398058195572,12.664678395616853,104,10.994693049873442,11.014972028183077,14.919781737796136,100,0.39949377007609355,0.3954430770793718,0.553472152646513,100,0.7521543169724489,0.7440015489302063,0.802513649981002,100,0.245398042705491,0.252330556952683,0.32717464951100733,104,6.803895627424387,6.684594489487935,9.685206083640093,104,1.2291585606618356,1.110307579285831,2.0673440625705086,104,0.36531986618532564,0.3920892748600211,0.686981057699249
68,0.5,AT,88,0.03409090909090909,0.03409090909090909,88,9.772974372623578,9.766689931694865,12.555411649485581,88,8.058927904997155,8.039841163462256,10.982142047701814,88,6.030451351486963,6.04016088701184,8.39010666396766,88,16.850250220160795,16.93072194173451,22.478466945071535,85,0.779017273016184,0.7839173545619463,0.8763734247547712,85,0.3433063198907039,0.33887424505941466,0.4451855433016676,85,0.8221482561196037,0.8287265775475229,0.9434954007251568,88,6.515138763044723,6.577457171706479,9.496386732973026,88,4.828330314274774,4.680124516810214,6.941496168371529,88,0.7172697728437908,0.746074482045173,0.9136687430697041
68,0.5,AV,83,0.07228915662650602,0.07228915662650602,83,8.781084436192064,9.265124460351537,12.319208136390255,83,4.6909404913849375,4.856831487192518,7.47211132480423,83,7.111392576948163,7.853244440617512,9.423097352184742,83,12.16916744864101,12.73865564279994,17.951825472435036,77,0.5496695162905217,0.5487292750235274,0.7401174892141426,77,0.54997060842264,0.538674693021721,0.6952003380172658,77,0.5247580066018233,0.5407199331465503,0.6857157693850605,83,6.6579145116660206,6.350366621751573,9.193283477090004,83,4.295681491480355,4.174232303578666,6.666507004352787,83,0.6672587224716227,0.7203900353741005,0.8861695056710276
68,0.5,TV,86,0.06976744186046512,0.06976744186046512,86,9.241082746779625,9.496319125276429,12.593039880702523,86,2.214592898862044,2.486000472326939,2.986720348750827,86,8.632845232151276,8.891217969252333,11.8425358231355,86,10.338426992051785,10.503377478003877,13.845965766617514,80,0.3807211712848588,0.38214611436524215,0.5173556842648314,80,0.7544769854195271,0.74295300272399,0.8165146547009278,80,0.24680414466603443,0.23932934044419815,0.35601455670284193,86,7.002190772762768,6.580340734665729,9.527521405538257,86,1.2792640310557664,1.1169356688281171,1.9695589622466159,86,0.362137314947046,0.3878363965038327,0.7024182877147923
68,0.6,AT,70,0.04285714285714286,0.04285714285714286,70,9.322701934061033,9.236577224512292,12.430600850307782,70,7.396641553825459,7.76766148295042,10.617930657912895,70,5.781483174495843,5.981076336446194,8.674448407056063,70,15.797903240224299,16.1880622165268,21.882150792040317,67,0.7667982388305523,0.7842944018778696,0.90083056336167,67,0.3608973773417598,0.34767256700199095,0.4642501604080726,67,0.7838260682715241,0.8105104687458735,0.9341112815920859,70,6.432153578548987,6.242578821147601,9.350790306316075,70,4.659363749470932,4.345488193293519,6.665806898266968,70,0.7215809677209506,0.7705283856747559,0.9051010713645258
68,0.6,AV,44,0.06818181818181818,0.06818181818181818,44,9.15006295015364,9.887812227546018,12.39885696332345,44,4.686633425629997,4.775935663262278,8.036268138629522,44,7.431203966868784,7.801549198387711,9.639753647922179,44,12.574614481974727,12.63842444145526,19.124693030374203,41,0.49543506157438216,0.5550977319608082,0.7524933194664325,41,0.5863827453781951,0.5382485228546783,0.9647396205522414,41,0.48019369260443273,0.5259660145172547,0.7085681376137924,44,6.998855124714876,6.694452916421907,9.796064367093404,44,4.411807690846331,4.2224589100871075,7.093097669853636,44,0.6585062709388507,0.6967172085205547,0.9066530329148045
68,0.6,TV,64,0.046875,0.046875,64,9.086777283811932,9.202650361845631,12.58954244027789,64,2.1988279628488128,2.4537359834429107,2.6962847555127634,64,8.424488882731946,8.73457961046325,11.519005937534878,64,10.20507833770737,10.556176899205305,14.040917775241734,61,0.403846692955826,0.4297910433737006,0.5438281501667899,61,0.7478632398006627,0.7454686395718694,0.8113968064089464,61,0.24682889413138487,0.24559046921872266,0.32631485379990416,64,6.291787630786727,6.42259904079466,8.704358842724837,64,1.1459868188723124,0.9825260218005173,1.9768769338608687,64,0.38353252835296214,0.4063727196906115,0.6610931908658886
68,0.7,AT,44,0.045454545454545456,0.045454545454545456,44,8.315824461080949,8.792277741832304,10.452382930571195,44,6.533619201527208,7.007324825149915,8.455134608112399,44,5.256896839976913,5.2350967006273805,7.757806455403362,44,13.977946412865622,15.037398555073358,17.97038300572654,42,0.7539705551367708,0.7632429018949809,0.8961222656446929,42,0.3609898893206992,0.3581345962333871,0.4616656349487089,42,0.7777072327851126,0.7785425961746524,0.9045679566591623,44,5.671967420742839,5.632775430273518,7.692940198941329,44,3.786885471345191,3.7895089766690546,5.243747306349463,44,0.6592294601567286,0.6707794815935296,0.9126639451011909
68,0.7,AV,45,0.08888888888888889,0.08888888888888889,45,8.474999476699255,8.913919233291692,12.48994868867101,45,4.2333600372405105,4.176281969039765,7.608981119588032,45,6.994674055924593,7.952213744845992,9.813244490579445,45,11.456553610070943,11.084497652619213,19.091546273672602,41,0.510690106591508,0.4780319655542356,0.7371482979564953,41,0.5808163741255301,0.5869086121876516,0.691884953106273,41,0.4852126574903116,0.4804666313670434,0.6871126157392557,45,6.314445697949282,6.428076912137853,8.699899324715048,45,3.7882372506813846,3.295521428397035,6.284154176469213,45,0.6198420554465897,0.6421198482145161,0.8746169981065843
68,0.7,TV,42,0.047619047619047616,0.047619047619047616,42,8.764447701062451,8.602068885885318,12.235586085222003,42,2.094931832811643,2.3754993196378824,2.6846511212596122,42,8.087559512311634,7.951062554881689,11.097106544834602,42,9.873257393040914,9.666363692807687,13.782047895661302,40,0.42683768160020075,0.41786772481413437,0.5695575567060753,40,0.7458313047093721,0.7352521057189529,0.7979186362915016,40,0.24553556950536864,0.2555697953935137,0.3208645907059607,42,5.856622721708557,5.680664439427227,9.024969782257902,42,1.0538134897197942,0.9843423399791305,1.7616193446795254,42,0.3973136190291389,0.38114836185428513,0.7281945136808529
69,0.0,AT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.0,AV,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.0,TV,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.1,AT,48,0.0625,0.0625,48,11.047059036937577,11.266844494533027,14.620764689413699,48,7.909429707869897,7.9095146743884746,9.884841790431063,48,8.703765864964119,8.600364972744472,13.513999920612802,48,17.05356293011221,17.16881167316859,22.354878562791605,45,0.6116410334057297,0.6591585937661032,0.7787432861498106,45,0.4551894470736857,0.43234296078054274,0.6197601499789118,45,0.7300336515152931,0.7470454152091058,0.8873998553100241,48,8.271251859954619,7.705493654133068,12.645749818731888,48,4.951363573691572,4.711514699404728,7.264486976200393,48,0.5167561331597859,0.5665811525247261,0.7955602789341228
69,0.1,AV,56,0.05357142857142857,0.05357142857142857,56,11.04172835223183,11.03082851770391,14.793108838192566,56,8.42082211971515,8.56153817596547,11.849661141725722,56,7.030030529308567,7.241323696645051,8.947748916101112,56,18.318553588884065,18.269431232866893,25.47344808427959,53,0.752636178256244,0.7666021573437399,0.8626662597408594,53,0.37234322099649164,0.3613470234039877,0.4857414407736501,53,0.7554720904739788,0.7683559640088302,0.8834986152315781,56,8.272204290639117,8.270195548817599,11.802665438423697,56,6.988038601276351,7.770940862934709,10.782766934915388,56,0.7950055109056964,0.8527834649726274,0.965002029628923
69,0.1,TV,49,0.04081632653061224,0.04081632653061224,49,10.388018877219382,10.185705115809506,13.62502580851734,49,2.8563672093902066,2.7313331311346865,4.488033256335125,49,10.770174021312462,10.466309388053467,14.914289884331415,49,10.826228387764763,10.921372635656574,13.53126941965345,47,0.019563063115544108,-0.03569835725315039,0.3186619784913404,47,0.8103594838006261,0.840078529911665,0.8829043830255434,47,0.28093814894263897,0.25483199841056414,0.43520086389304563,49,6.838253467850788,6.450589279200766,10.009276431138185,49,1.8179268028267321,1.6689014358305034,2.466031046169234,49,0.1177052480837864,0.192290037228052,0.6555250018050214
69,0.2,AT,90,0.06666666666666667,0.06666666666666667,90,11.074565479533732,11.493390737524058,14.836526083438907,90,7.532519286348734,7.7976971581509495,10.378191972684247,90,8.962998485714222,8.696365778784019,13.247361135372035,90,16.646421258434092,17.258700329197033,23.238269587097438,84,0.5677793559457166,0.5987155510027619,0.7739845474171282,84,0.48967401872410693,0.47496903863154016,0.6359600514808272,84,0.6818041142786408,0.694594451426966,0.8546044926143013,90,8.494300005654845,8.569587889119322,11.925572405238356,90,5.036711792170333,4.389261098988374,8.015510631796122,90,0.5210306555069899,0.5507298845474444,0.8957627837435728
69,0.2,AV,83,0.060240963855421686,0.060240963855421686,83,11.169884701228472,11.569366749619444,14.714469740157197,83,8.410514839643918,8.825793968185145,12.632976628271047,83,7.189240422202425,7.216366005937387,9.889250291900819,83,18.394661463807687,18.666608475115808,26.13585480424287,78,0.7414327500081983,0.756502921743631,0.8674309618305447,78,0.3808473659163379,0.37051897844294573,0.5230036081422266,78,0.7452587271495337,0.750467998136856,0.9006384003108011,83,7.827591910335898,8.147479286968771,12.60132224873358,83,6.588443412327324,5.948910501986156,11.611304605731968,83,0.7982706036772648,0.8390742066570754,0.9769438981792997
69,0.2,TV,77,0.025974025974025976,0.025974025974025976,77,10.910385253367178,10.528843120345991,15.107252639686104,77,2.6394362162990372,2.513005805134375,3.771776266338342,77,11.081078479221091,10.945910680844442,15.907458527764506,77,11.408244021290638,11.401179660802306,14.938397876083444,75,0.05106254409294807,0.025884101271297803,0.3478749812338806,75,0.8115296205328502,0.8221401088919651,0.8992125704517112,75,0.2537830372267258,0.24011263203168662,0.37564342496446523,77,7.402989013352179,7.076414638680657,11.556158951220834,77,1.5908581346248873,1.5489499338763373,2.1915583031747023,77,0.06502136757131657,0.06839503408479847,0.508637563121537
69,0.3,AT,101,0.039603960396039604,0.039603960396039604,101,10.777970593747728,11.12184417641869,14.115409349131237,101,7.500344975721877,7.558330015189152,10.42494829432124,101,8.735969893925645,8.536984562016746,12.855481229656428,101,16.334765641032075,16.577817757831628,21.579750446957895,97,0.5803347005602948,0.5804069010220452,0.7829317863685987,97,0.47846240308106736,0.49716369770861835,0.611157890915387,97,0.7051241580165603,0.6825533374622498,0.8743821910634634,101,6.98716323318058,6.84125822348791,10.553124352670372,101,4.627295358800805,4.006435637788784,7.6253867083264755,101,0.5725928318113404,0.5885593712139222,0.9061911258889943
69,0.3,AV,91,0.03296703296703297,0.03296703296703297,91,11.05072037087547,11.391532537470638,14.35164431786088,91,8.100385872763004,8.166166616326018,11.379290100036457,91,7.246864953148282,7.223356716498601,9.509357746164815,91,17.94312754557286,18.00484703088335,24.744447674058012,88,0.726626367740307,0.7634977695150091,0.8613562230785072,88,0.3936630800999108,0.38450297898897223,0.539790874140104,88,0.7263188650814235,0.7361407249694585,0.8881366710609574,91,7.583831679238541,7.261632187208453,11.55881644340621,91,6.262723760661172,5.8167835138029735,10.871173057805654,91,0.7667690684874664,0.8216443146770899,0.9678169650863345
69,0.3,TV,96,0.041666666666666664,0.041666666666666664,96,10.873109905317406,11.15172985934699,14.7339452409882,96,2.4993101540176603,2.4405250094646442,3.6279314388105988,96,11.11976549604129,11.247508446923902,15.317591721018237,96,11.23364496728361,11.457948696678876,14.63675600852539,92,0.0181260490447523,-0.01321725259137984,0.32389216235066876,92,0.8284534398160496,0.8523246060669628,0.9031938883635344,92,0.23805681604328158,0.22517305792376258,0.35572953989538836,96,7.703336043244708,7.631678432357695,10.989554742642323,96,1.5458790118438692,1.4347267757313036,2.138536009884751,96,0.050750808109918694,0.067261663062042,0.4994034658224098
69,0.4,AT,85,0.047058823529411764,0.047058823529411764,85,10.984244449291916,11.440172941519888,15.10811727115006,85,7.470741515011919,7.462940902622844,10.64246038640953,85,8.815286561279764,8.787804150921623,12.973362606796345,85,16.545337191054962,16.76295531076437,22.890547316008583,81,0.5803479554651028,0.6108820057678394,0.7720888373889074,81,0.4829395902662922,0.47757964304245343,0.6224863188108812,81,0.6830823656915362,0.6932357178274785,0.8309526757039946,85,7.522739663261371,7.775540806754322,10.382191533687337,85,4.728042844060587,4.590394008243479,6.881149007035693,85,0.5208952631953696,0.549725616265697,0.8679467856710978
69,0.4,AV,96,0.020833333333333332,0.020833333333333332,96,10.610901535611884,10.681370305249452,14.076924723005764,96,7.6928326922635675,7.744926184947287,11.025529221545627,96,7.1012381358924905,6.886441214828597,9.784174663116659,96,17.098820840894778,16.54954751296482,23.950100450601596,94,0.703917327200124,0.7494492177206654,0.8514693586140744,94,0.41433126402482595,0.3894430180757892,0.5722800111470261,94,0.7068556564136486,0.726545640688522,0.8878107649228333,96,7.654977451847853,7.7111704876322325,10.963650791403039,96,6.266618851426199,6.2935426675551085,10.036331947468552,96,0.7804258838499747,0.838295621001238,0.9584501320800674
69,0.4,TV,92,0.03260869565217391,0.03260869565217391,92,10.36016570277454,10.413135924700647,14.067667244459233,92,2.3453546459067955,2.2590041997358785,3.404327685484761,92,10.53668138177801,10.516895704113516,14.671672888131774,92,10.745550744104062,10.68331499172842,14.165724789244434,89,0.05791138148385706,0.04721493066698127,0.4184201200764474,89,0.8232103402066067,0.8364999078612326,0.9035780937705274,89,0.23774174052629843,0.21722683635785603,0.381104585603034,92,7.019394909908116,6.753137729899512,10.097635515755263,92,1.4870765298743593,1.420708854982475,1.983121364770803,92,0.10557192838096115,0.08242117822643094,0.509357102962401
69,0.5,AT,63,0.047619047619047616,0.047619047619047616,63,9.705956167790891,9.821694743993433,13.97349240018549,63,6.690558866852834,7.113441215583249,8.973668930865745,63,7.635377962351229,7.6272447873138915,11.802119325725059,63,14.795711937886821,15.40069066373792,19.55946257895244,60,0.6090615115501595,0.6078582576208303,0.8091971808504745,60,0.4639681465795619,0.47221738274723857,0.5921438526730821,60,0.700493139384988,0.7056570024657773,0.8633422291488565,63,6.8675897750095976,7.00848411223096,10.578732388803775,63,4.08509948172906,3.745774205535988,5.574490416803414,63,0.5118715010285514,0.5565209228410518,0.7448726168755706
69,0.5,AV,74,0.02702702702702703,0.02702702702702703,74,11.178379053071795,11.252454511440257,15.622086195394175,74,8.335845924955482,8.624020054636304,11.880486939224584,74,6.95224773697233,7.158740521480551,9.71652494123495,74,18.45471901406079,18.053183831100235,25.81612573341405,72,0.7451675288850785,0.7865480554218327,0.873954330670404,72,0.38707013193405804,0.35475964315457653,0.5179441971176024,72,0.7234235228925878,0.7599646409184366,0.878756116192376,74,7.785817312018849,7.750046836267606,11.100223042773784,74,6.487479359649398,6.109829550015534,10.3342152860324,74,0.7972633442930678,0.8530216614467794,0.9615375067784343
69,0.5,TV,83,0.04819277108433735,0.04819277108433735,83,10.211185550330592,10.273182616566292,14.034207087914645,83,2.073656501170017,2.045355573456906,3.1151735822895583,83,10.30744460191479,10.498893946103852,14.286322760691421,83,10.563820969505072,10.569610374770091,14.169460671647355,79,0.08205042764684736,0.06536124243815261,0.4007414897598318,79,0.8307000322637396,0.8508366590844162,0.8940207252839891,79,0.21732019810399666,0.2020548802479747,0.31776480898580595,83,6.8455689786152885,6.721053729014143,9.577741647884418,83,1.308408839029326,1.2100391366513552,1.9272058563005516,83,0.12682226076254424,0.14280971005866697,0.5195677224069529
