dataset,missing_rate,target_modality,distance_bucket,head_count,err_pre_mean,err_decay_mean,err_post_mean,decay_damage_mean,write_damage_mean,cos_pre_mean,cos_decay_mean,cos_post_mean,norm_ratio_pre_mean,norm_ratio_decay_mean,norm_ratio_post_mean,decay_damage_median,write_damage_median
CMUMOSI,0.7,audio,1,1216,0.0007707770303771835,0.021650581423033912,0.20316636443251473,0.020879804391083064,0.1815157829635274,0.9999996953104672,0.9999996962908068,0.960185037300873,0.9995681800830521,0.978362829130339,0.9894500836533936,0.02089744433760643,0.08951601758599281
CMUMOSI,0.7,audio,2-3,1176,0.21333462961071936,0.21954031224476592,0.2884374054807688,0.006205682634046542,0.06889709331202923,0.9572565861705209,0.9572565892115742,0.9355207072558249,0.9790809163633658,0.9583071937062302,0.9670641260589061,0.007015876471996307,0.009700655937194824
CMUMOSI,0.7,audio,4-7,416,0.3997147100028367,0.40135988369225883,0.44316043488036555,0.001645173689422126,0.04180055120601677,0.8938949948821503,0.8938949950254307,0.8766028435470966,0.9644321413853993,0.9439642131328583,0.9523987419043596,0.0024445950984954834,0.0031036436557769775
CMUMOSI,0.7,audio,8+,56,0.6559038572013378,0.6561245008238724,0.6407812495848962,0.00022064362253461565,-0.015343250706791878,0.7681134409670319,0.7681134425635848,0.7729239081963897,0.8895945570298603,0.8707215285726956,0.8520244200314794,0.0033016204833984375,-0.002024322748184204
CMUMOSI,0.7,text,1,1336,0.0016421906692578446,0.02233618101896997,0.1887361887538482,0.020693990344761642,0.16640000804857222,0.9999992808628225,0.99999928041668,0.9738215336096501,0.9988857632625603,0.9776949190540228,0.9236194866146156,0.020715913735330105,0.12321114540100098
CMUMOSI,0.7,text,2-3,1288,0.2133607740386719,0.22201034357563032,0.2783571805324845,0.008649569536958421,0.05634683699734648,0.9692767591950315,0.9692767585934319,0.9512368523232315,0.9112778309246768,0.8919533003376138,0.8799743267319957,0.010077252984046936,0.012810368090867996
CMUMOSI,0.7,text,4-7,416,0.28841837345120996,0.29655424224284405,0.3167061674086234,0.008135868791634073,0.020151925147869267,0.9521830463781953,0.9521830475244385,0.944720903912989,0.8685913694879184,0.8501719260731568,0.8500092459412721,0.00968005508184433,0.0037818364799022675
CMUMOSI,0.7,text,8+,8,0.28549775667488575,0.29421560280025005,0.2981672119349241,0.008717846125364304,0.003951609134674072,0.9682388603687286,0.968238852918148,0.965806320309639,0.8218993172049522,0.8044586926698685,0.8054156601428986,0.01076442003250122,0.005641184747219086
CMUMOSI,0.7,visual,1,1328,0.0009363777179172407,0.021698287890169275,0.2242754015255248,0.02076191018357963,0.20257711347545979,0.9999996260347137,0.9999996294458229,0.9561245074405907,0.999522592378668,0.9783181988420975,0.9787232892430691,0.02083145920187235,0.12481877952814102
CMUMOSI,0.7,visual,2-3,1152,0.23863268863189863,0.2455392166092578,0.3091210045984351,0.006906527977359171,0.06358178799564485,0.9501374313969992,0.9501374342427071,0.9314401867902942,0.9619163870294061,0.9415034825085766,0.9446757666818384,0.008207228034734726,0.005211733281612396
CMUMOSI,0.7,visual,4-7,344,0.35953100853014824,0.3627233279890619,0.36549551388638657,0.0031923194589136643,0.0027721858756660027,0.9146260658582283,0.9146260669411614,0.9141769685111073,0.9241515742831452,0.9045360422758169,0.9008451118025669,0.004003658890724182,0.0009393841028213501
CMUMOSI,0.7,visual,8+,8,0.5543487519025803,0.5544823743402958,0.5909148156642914,0.0001336224377155304,0.03643244132399559,0.8421481102705002,0.8421480879187584,0.8260305114090443,0.8285362645983696,0.8109398186206818,0.8466903418302536,0.0026203393936157227,0.015448659658432007
