dataset,missing_rate,overlap_bucket,head_count,max_key_overlap_mean,mean_key_overlap_mean,write_damage_mean,write_damage_median,decay_damage_mean
CMUMOSI,0.7,"[0,.1)",2420,0.06222266912160149,0.06156180899182319,0.008443543438468714,0.0015193354338407516,0.016123090070972512
CMUMOSI,0.7,"[.1,.2)",1853,0.137018523869068,0.1339976945826638,0.028045457937587323,0.009156644344329834,0.015822850744236467
CMUMOSI,0.7,"[.2,.4)",2308,0.3037269844946353,0.2945528298106361,0.07253116798591985,0.033819034695625305,0.01259510472547618
CMUMOSI,0.7,"[.4,.6)",1787,0.4615653400222349,0.43565195489510117,0.1529311298496425,0.07237391173839569,0.013159909394528524
CMUMOSI,0.7,"[.6,1]",240,0.6219940933088461,0.5882205113768577,0.3274371496130091,0.16947010904550552,0.010366166495562842
