seed,rate,pattern,sample_index,D_norm,abs_score,first_shuffle_donor_index,real,shuffle,random,symmetric,real_fd_0.001,real_fd_0.0005,shuffle_fd_0.001,shuffle_fd_0.0005,random_fd_0.001,random_fd_0.0005,symmetric_fd_0.001,symmetric_fd_0.0005,shuffle_draw_sd,random_draw_sd,symmetric_draw_sd
66,0.1,AT,239,5.2803874015808105,1.2436129897926402,524,0.0024397977391395365,0.00182387608139744,0.0007338725012383879,0.002168869418948592,0.002439797740727556,0.0024397977398393778,0.0022829419944470075,0.0022829419936698514,0.0009212087013210635,0.0009212087015431081,0.0010292989695015464,0.0010292989702787025,0.0008746252412911315,0.00035853123423082,0.0008483185451610697
66,0.1,AT,257,5.2684712409973145,0.9379299890447519,212,0.0011309169899287152,0.0010485630375616044,0.00075861407135126,0.0026393094743855654,0.0011309169914430761,0.0011309169904993865,0.00014228154709972074,0.00014228154676665383,7.596841511414709e-05,7.596841467005788e-05,0.00155870724144469,0.001558707242166335,0.00038390857548841254,0.000680108896111085,0.0018474097083172704
66,0.1,AT,287,5.290234565734863,1.121252782470155,171,0.00015263099239495317,0.00022459992938837688,0.0012376599761666266,0.0029056506754546537,0.0001526309937327497,0.00015263099273354896,3.2444795183828035e-05,3.244479573893955e-05,0.0012062448104810386,0.0012062448115912616,0.0014458370776182505,0.0014458370782843843,0.00017241143499669828,0.0008816066129153082,0.0016817353090165322
66,0.1,AT,291,5.319332122802734,1.1370902159671328,190,0.002393071793522021,0.001739475667162831,0.0006183460099629236,0.0014130534156634334,0.0023930717949482982,0.0023930717936160306,0.00010436580610839741,0.00010436580621941971,0.0004783492870696904,0.0004783492879578688,1.9705393539126703e-05,1.9705394649349728e-05,0.0008427083769714844,0.000555163100923022,0.0011438411731109594
66,0.1,AT,298,2.73362398147583,1.4537483382191727,448,0.0007356580006645933,0.000510888506104598,0.0004992431315983159,0.001630718299610099,0.0007356580005168922,0.0007356580009609814,0.0008947921427138184,0.0008947921421587068,0.0004599724925391513,0.0004599724923171067,0.0028462186720812355,0.0028462186727473693,0.0002675676806385203,0.00043948662483507046,0.0012628158104224935
66,0.1,AT,310,5.514666557312012,1.0155554664805189,236,0.00012364791233491462,0.00024859002225168517,0.0005472702271643705,0.0020491499743583884,0.0001236479110211519,0.00012364791235341954,0.0001810365943821779,0.00018103659527035632,0.0015319593054119451,0.0015319593056339897,0.006146091746983551,0.006146091749537064,0.00033077286057982166,0.0005192699459969179,0.002101614107609697
66,0.1,AT,311,5.149685859680176,0.9862744883731291,291,0.0004705502113818874,0.00048826990861763995,0.0010405101586297614,0.0032132424718845773,0.00047055021279440723,0.0004705502116841842,0.00036379584544832255,0.00036379584456014413,0.0011948626743585322,0.0011948626745805768,0.001656765971858043,0.0016567659719690653,0.00028390826369304405,0.0009410100964792133,0.0016903392227394507
66,0.1,AT,318,4.778876304626465,1.5123364328508921,154,0.0005627822870004529,0.0004270465876541966,0.0004166633608025417,0.0008113209768753944,0.0005627822876608235,0.0005627822874387789,0.0005347458367221947,0.0005347458365001501,0.0003767075392735464,0.0003767075391625241,0.000376568330739957,0.0003765683305179124,0.00011156901102071059,0.00031867599747633735,0.0007016273259916145
66,0.1,AT,342,4.077389240264893,0.0783871098522482,537,0.002113013224283289,0.0018692035683262349,0.0004629255117278582,0.0009685647801198337,0.0021130132224697618,0.002113013223906113,0.0016892577409735599,0.0016892577417298993,0.0009026124476452235,0.0009026124480476794,0.0011636588022889693,0.0011636588029967365,0.00047291933350274,0.0004509474631432938,0.0004679744765024337
66,0.1,AT,377,3.5200395584106445,1.3359737666611082,298,0.0008627773938524686,0.00047318128564638505,0.0006499085080099051,0.0009992346292129937,0.0008627773934177796,0.0008627773939728911,0.0003263033065969978,0.0003263033063749532,0.0005141394627816709,0.0005141394632257601,8.449413135824813e-05,8.449413191335964e-05,0.00019865683323725528,0.00035850757037172765,0.0007719700402438014
