seed,rate,pattern,n,zero_D,total_eligible,replay_fp64_max_abs_error,fd_max_abs_error,fd_mean_abs_error,real_mean,real_median,real_p90,shuffle_mean,shuffle_median,shuffle_p90,real_less_shuffle,random_mean,random_median,random_p90,real_less_random,symmetric_mean,symmetric_median,symmetric_p90,real_less_symmetric
68,0.6,AT,67,3,70,4.089544793917099e-07,1.9619431079753724e-11,8.804654277966194e-13,0.005089157700698477,0.0048808637474503785,0.009663998113538914,0.005643985496038573,0.005177704971218064,0.010081200668542142,0.47761194029850745,0.0011495690421381283,0.0011165559900991853,0.0016574944032584364,0.11940298507462686,0.002077098750482865,0.0021395893294682217,0.003335100994471172,0.1791044776119403
68,0.6,AV,41,3,44,1.7016754494392217e-07,9.503029873431101e-12,9.6365269993864e-13,0.0024720944237794245,0.0023373222070834404,0.004097512755844455,0.0023289962680157253,0.0022515844148032317,0.003080856610440492,0.5121951219512195,0.0008693459935715031,0.0008303428777499439,0.0011957325315358534,0.0975609756097561,0.00233692170820429,0.002218105989855621,0.003431990333648924,0.4634146341463415
68,0.6,TV,61,3,64,3.5564810008104075e-07,8.765316597547645e-12,6.751195602968231e-13,0.0032435920412905816,0.002895728856825538,0.006121765166780966,0.003554725805274033,0.0034783704883951765,0.0053641496315151105,0.5901639344262295,0.0007443506211861491,0.0007063799199071696,0.001038283575692646,0.04918032786885246,0.001689097905786187,0.0015760912922324244,0.0024254313366562355,0.19672131147540983
68,0.7,AT,42,2,44,2.980243229977475e-07,1.1791383841552872e-11,1.0311984465835357e-12,0.005586511078962722,0.0038914716568780308,0.010927693916274357,0.0059046267027839374,0.006418431025264573,0.008936724874706837,0.5,0.0011543366803660248,0.0011656641864783016,0.0016996708470691031,0.11904761904761904,0.002256188456704464,0.0021602910495084502,0.003465091262547804,0.23809523809523808
68,0.7,AV,41,4,45,1.4189587968505002e-07,6.334887475700768e-12,8.902456699657e-13,0.0030356959562954033,0.0028337294871783377,0.004789358543052891,0.0028015662451940774,0.0028833599338256577,0.003735132290722621,0.3902439024390244,0.0008541170171938347,0.0008378414175830809,0.0012016251572311064,0.07317073170731707,0.002484447339408486,0.0025166957006407045,0.00367529498399075,0.34146341463414637
68,0.7,TV,40,2,42,3.596388524762517e-07,6.672501526999719e-12,6.658247834440243e-13,0.0038085532333364423,0.003370046736713877,0.006667458072701317,0.0037136105256582717,0.003785037734941504,0.005291595309866465,0.5,0.0008368260492690538,0.0008057685515228543,0.001141350199830653,0.05,0.0015348673850009286,0.001419884599424989,0.002264649635022198,0.075
69,0.1,AT,45,3,48,3.3649645270195094e-07,4.208506806935297e-12,6.302001746784272e-13,0.002472468205509476,0.002367252913834748,0.005320853067732214,0.00288775888529973,0.002814006838872334,0.004968638196323838,0.4666666666666667,0.0010671366805865127,0.0010601254632345658,0.00156659146606073,0.3333333333333333,0.002988370225397908,0.003042428952614296,0.004525502915058158,0.6666666666666666
69,0.1,AV,53,3,56,3.1150710322336295e-07,3.5354878746840512e-12,5.826327236925352e-13,0.0024685730906104466,0.002491663742486624,0.004184632034827332,0.0021080800409479534,0.0020932191933233056,0.003130747688060914,0.4339622641509434,0.0007685893666783018,0.0007269709418375234,0.0011727769877504228,0.1320754716981132,0.0022405720650410348,0.0020811487261273944,0.003472375382501623,0.39622641509433965
69,0.1,TV,47,2,49,2.956891274052964e-07,9.03272422136947e-12,1.0941351993972992e-12,0.006250085728758717,0.006143617912582181,0.009787872161801185,0.005831972555101125,0.004849863507073059,0.010400155811304039,0.19148936170212766,0.0010119934396572757,0.0009923018140620642,0.0014487229618945349,0.0,0.0022503388627722084,0.002059132846015046,0.003337014077194914,0.0
69,0.2,AT,84,6,90,2.950010726809893e-07,4.285901494816002e-12,6.294520737031547e-13,0.0022803175904672103,0.0017472317152740615,0.004995372641437268,0.002636309524995,0.002178413886285745,0.004946950222046128,0.5,0.0010866570320790037,0.0010620458347628508,0.0016572182483179947,0.34523809523809523,0.0026930893373619097,0.0025378039659494185,0.0039263307139096,0.6785714285714286
69,0.2,AV,78,5,83,2.3447594210690426e-07,3.0349377524996335e-12,5.722582441224607e-13,0.00230193281846607,0.0023434181921573524,0.0031660370030445273,0.0019830561954846193,0.0021972523840980713,0.002932642804375891,0.47435897435897434,0.0007980865742025122,0.0007971289101868725,0.0011636323711136224,0.07692307692307693,0.002248460038899359,0.002168721163171041,0.0032978860968088577,0.4230769230769231
