dataset,missing_rate,target_modality,distance_bucket,head_count,err_pre_mean,err_decay_mean,err_post_mean,decay_damage_mean,write_damage_mean,cos_pre_mean,cos_decay_mean,cos_post_mean,norm_ratio_pre_mean,norm_ratio_decay_mean,norm_ratio_post_mean,decay_damage_median,write_damage_median
CMUMOSI,0.7,audio,1,1184,0.0005635163497757005,0.021439206449793198,0.1364747543246611,0.020875690125772176,0.11503554781036754,0.9999998605029808,0.9999998585396522,0.9812077216149585,0.9996899171052752,0.9785670475983942,0.9815550212924545,0.02090469840914011,0.05940524302423
CMUMOSI,0.7,audio,2-3,1112,0.14355536215442816,0.1522687892898542,0.18560013319399182,0.008713427135426041,0.03333134381368542,0.9810201823711395,0.981020181031107,0.9728572005205017,0.9721306963361425,0.9515900849331197,0.9559116742486576,0.009924311190843582,0.006511382758617401
CMUMOSI,0.7,audio,4-7,424,0.23522061130629396,0.24306802367264368,0.24057206541370107,0.007847412366349742,-0.002495958206226241,0.9615949331870619,0.9615949265799433,0.9624003249238122,0.9325517662010103,0.9128462351718039,0.913595826136616,0.008985929191112518,-0.00016352906823158264
CMUMOSI,0.7,audio,8+,56,0.33411020572696415,0.34111604280769825,0.36506897024810314,0.0070058370807341164,0.023952927440404892,0.9359012107763972,0.9359012139695031,0.9255771307008607,0.8744445964694023,0.8559715662683759,0.8656505995563099,0.008738860487937927,0.005593925714492798
CMUMOSI,0.7,text,1,1256,0.0018622294220760848,0.02247035074207908,0.09125615677731053,0.02060812133049984,0.06878580601150348,0.9999992000828882,0.9999991987066664,0.9919712513590314,0.9986652299571949,0.9775640209484252,0.9502353050811275,0.020690524950623512,0.02371944487094879
CMUMOSI,0.7,text,2-3,1024,0.11061321232500632,0.12410697184168384,0.14050093811601982,0.013493759517587023,0.016393966321629705,0.9878956219181418,0.9878956209868193,0.9848562469705939,0.9416417435277253,0.9217435016762465,0.9160357292566914,0.015141800977289677,0.001780867576599121
CMUMOSI,0.7,text,4-7,584,0.1846440717679997,0.19821801378506504,0.20236795607392918,0.013573942017065336,0.004149942314379836,0.9783849430410829,0.9783849425307692,0.9773072872872222,0.8789990370302168,0.8604245209326483,0.8606098153411526,0.015754856169223785,0.0006649978458881378
CMUMOSI,0.7,text,8+,136,0.2515543248394833,0.2644266419331817,0.2656173185609719,0.012872317093698418,0.0011906766277902266,0.9699916992993916,0.9699916988611221,0.9698643945157528,0.819361175684368,0.802048199755304,0.8017941906171686,0.015012294054031372,0.0003983229398727417
CMUMOSI,0.7,visual,1,1264,0.0009502983645107415,0.021565111788708857,0.1692597776580649,0.02061481340169388,0.14769466560557956,0.9999995736193054,0.9999995722046381,0.9697583147760811,0.9995745759976061,0.9784541412999358,1.0062190244752396,0.020755560137331486,0.055693499743938446
CMUMOSI,0.7,visual,2-3,1080,0.19227956028620677,0.19870209199272923,0.23189310951641312,0.006422531706522461,0.033191017444349,0.9639968825711145,0.9639968810809983,0.9549060473287547,1.0019690552795375,0.9807943376678008,0.98857372921926,0.008435141295194626,0.002500765025615692
CMUMOSI,0.7,visual,4-7,376,0.2826934445233263,0.28838185985830234,0.3333186966347251,0.0056884153349761,0.044936836221592225,0.9414544638167036,0.9414544680968244,0.9263706450211875,0.9720150581065644,0.9514710055069721,0.9733101674850951,0.008338496088981628,0.004361908882856369
