audio dimension: 512; text dimension: 1024; video dimension: 1024
epoch=001 train_wf1=0.4892 val8_wf1=0.2544 cls=2.3051 jepa=3.2156
epoch=037 train_wf1=0.8795 val8_wf1=0.7790 cls=0.6545 jepa=2.3145
epoch=038 train_wf1=0.8822 val8_wf1=0.7831 cls=0.6542 jepa=2.3172
epoch=039 train_wf1=0.8794 val8_wf1=0.7719 cls=0.6373 jepa=2.3102
epoch=040 train_wf1=0.8876 val8_wf1=0.7831 cls=0.6162 jepa=2.2938
epoch=041 train_wf1=0.8855 val8_wf1=0.7771 cls=0.6323 jepa=2.3046
epoch=042 train_wf1=0.8886 val8_wf1=0.7927 cls=0.6022 jepa=2.3068
epoch=043 train_wf1=0.8896 val8_wf1=0.7704 cls=0.6049 jepa=2.2863
epoch=044 train_wf1=0.8823 val8_wf1=0.7873 cls=0.5924 jepa=2.2907
epoch=045 train_wf1=0.8909 val8_wf1=0.7880 cls=0.5871 jepa=2.2823
epoch=046 train_wf1=0.8889 val8_wf1=0.7835 cls=0.5716 jepa=2.2800
epoch=047 train_wf1=0.8964 val8_wf1=0.7762 cls=0.5511 jepa=2.2530
epoch=048 train_wf1=0.8972 val8_wf1=0.7750 cls=0.5580 jepa=2.2610
epoch=049 train_wf1=0.9033 val8_wf1=0.7796 cls=0.5402 jepa=2.2565
epoch=050 train_wf1=0.8939 val8_wf1=0.7766 cls=0.5618 jepa=2.2446
epoch=051 train_wf1=0.8972 val8_wf1=0.7909 cls=0.5690 jepa=2.2511
epoch=052 train_wf1=0.8947 val8_wf1=0.7583 cls=0.5628 jepa=2.2313
epoch=053 train_wf1=0.8949 val8_wf1=0.7656 cls=0.5605 jepa=2.2463
epoch=054 train_wf1=0.9039 val8_wf1=0.7695 cls=0.5271 jepa=2.2178
epoch=055 train_wf1=0.9060 val8_wf1=0.7677 cls=0.5107 jepa=2.2153
epoch=056 train_wf1=0.9024 val8_wf1=0.7741 cls=0.5292 jepa=2.1988
epoch=057 train_wf1=0.9026 val8_wf1=0.7564 cls=0.4973 jepa=2.1774
epoch=058 train_wf1=0.9095 val8_wf1=0.7747 cls=0.5032 jepa=2.1966
epoch=059 train_wf1=0.9075 val8_wf1=0.7607 cls=0.4877 jepa=2.1725
epoch=060 train_wf1=0.9071 val8_wf1=0.7592 cls=0.4947 jepa=2.1744
epoch=061 train_wf1=0.9119 val8_wf1=0.7673 cls=0.4709 jepa=2.1500
epoch=062 train_wf1=0.9143 val8_wf1=0.7884 cls=0.4671 jepa=2.1380
epoch=063 train_wf1=0.9127 val8_wf1=0.7711 cls=0.4589 jepa=2.1358
epoch=064 train_wf1=0.9004 val8_wf1=0.7457 cls=0.4973 jepa=2.1432
epoch=065 train_wf1=0.9159 val8_wf1=0.7639 cls=0.4440 jepa=2.1172
epoch=066 train_wf1=0.9191 val8_wf1=0.7501 cls=0.4462 jepa=2.1068
epoch=067 train_wf1=0.9209 val8_wf1=0.7550 cls=0.4142 jepa=2.0704
epoch=068 train_wf1=0.9217 val8_wf1=0.7617 cls=0.4280 jepa=2.0586
epoch=069 train_wf1=0.9209 val8_wf1=0.7818 cls=0.4169 jepa=2.0680
epoch=070 train_wf1=0.9184 val8_wf1=0.7715 cls=0.4251 jepa=2.0340
epoch=071 train_wf1=0.9176 val8_wf1=0.7699 cls=0.4514 jepa=2.0356
epoch=072 train_wf1=0.9230 val8_wf1=0.7530 cls=0.4067 jepa=2.0109
epoch=073 train_wf1=0.9223 val8_wf1=0.7557 cls=0.3991 jepa=2.0052
epoch=074 train_wf1=0.9253 val8_wf1=0.7522 cls=0.3747 jepa=1.9950
epoch=075 train_wf1=0.9202 val8_wf1=0.7607 cls=0.3888 jepa=1.9460
epoch=076 train_wf1=0.9308 val8_wf1=0.7666 cls=0.3603 jepa=1.9463
epoch=077 train_wf1=0.9274 val8_wf1=0.7551 cls=0.3593 jepa=1.9401
epoch=078 train_wf1=0.9237 val8_wf1=0.7523 cls=0.3819 jepa=1.9296
epoch=079 train_wf1=0.9164 val8_wf1=0.7545 cls=0.3715 jepa=1.9481
epoch=080 train_wf1=0.9236 val8_wf1=0.7522 cls=0.3731 jepa=1.9322
epoch=081 train_wf1=0.9373 val8_wf1=0.7536 cls=0.3520 jepa=1.9280
epoch=082 train_wf1=0.9332 val8_wf1=0.7530 cls=0.3406 jepa=1.9199
epoch=083 train_wf1=0.9422 val8_wf1=0.7672 cls=0.3225 jepa=1.9090
epoch=084 train_wf1=0.9366 val8_wf1=0.7594 cls=0.3127 jepa=1.8543
epoch=085 train_wf1=0.9352 val8_wf1=0.7614 cls=0.3131 jepa=1.8679
epoch=086 train_wf1=0.9382 val8_wf1=0.7588 cls=0.3137 jepa=1.8715
epoch=087 train_wf1=0.9425 val8_wf1=0.7524 cls=0.2981 jepa=1.8486
epoch=088 train_wf1=0.9422 val8_wf1=0.7621 cls=0.2826 jepa=1.8530
epoch=089 train_wf1=0.9529 val8_wf1=0.7544 cls=0.2634 jepa=1.8025
epoch=090 train_wf1=0.9473 val8_wf1=0.7596 cls=0.2608 jepa=1.8245
epoch=091 train_wf1=0.9473 val8_wf1=0.7524 cls=0.2617 jepa=1.8217
epoch=092 train_wf1=0.9478 val8_wf1=0.7475 cls=0.2531 jepa=1.7870
epoch=093 train_wf1=0.9485 val8_wf1=0.7509 cls=0.2461 jepa=1.7865
epoch=094 train_wf1=0.9461 val8_wf1=0.7511 cls=0.2535 jepa=1.7695
epoch=095 train_wf1=0.9459 val8_wf1=0.7425 cls=0.2389 jepa=1.7802
epoch=096 train_wf1=0.9491 val8_wf1=0.7550 cls=0.2407 jepa=1.7703
epoch=097 train_wf1=0.9507 val8_wf1=0.7471 cls=0.2607 jepa=1.7653
epoch=098 train_wf1=0.9478 val8_wf1=0.7419 cls=0.2643 jepa=1.7741
epoch=099 train_wf1=0.9497 val8_wf1=0.7526 cls=0.2562 jepa=1.7617
epoch=100 train_wf1=0.9543 val8_wf1=0.7559 cls=0.2309 jepa=1.7165
