dataset,missing_rate,target_modality,history_query_count,distance_mean,distance_median,distance_p90
IEMOCAPFour,0.1,audio,109,1.0825688073394495,1.0,1.0
IEMOCAPFour,0.1,text,125,1.056,1.0,1.0
IEMOCAPFour,0.1,visual,143,1.1398601398601398,1.0,2.0
