dataset,missing_rate,overlap_bucket,head_count,max_key_overlap_mean,mean_key_overlap_mean,write_damage_mean,write_damage_median,decay_damage_mean
IEMOCAPFour,0.3,"[0,.1)",1415,0.052710106892860084,0.04932502299619595,0.024029364557311517,0.01342911459505558,0.013763521008140838
IEMOCAPFour,0.3,"[.1,.2)",1861,0.15010504207580336,0.13025201157472072,0.09535298747006025,0.07822410017251968,0.01423093734518262
IEMOCAPFour,0.3,"[.2,.4)",2794,0.28965567861955,0.24006084639928388,0.21673496334454206,0.18887873739004135,0.014098852992180465
IEMOCAPFour,0.3,"[.4,.6)",1749,0.48707391973425146,0.387294224964475,0.38223488812253364,0.34481871128082275,0.013779464259258061
IEMOCAPFour,0.3,"[.6,1]",557,0.6795313814170056,0.5187417972879735,0.6072066743562209,0.5789381265640259,0.014434164309710317
