seed,rate,pattern,n,content_mean,content_mean_abs,content_median_abs,content_p90_abs,content_positive_fraction,slot_mean,slot_mean_abs,slot_median_abs,slot_p90_abs,slot_positive_fraction,interaction_mean,interaction_mean_abs,interaction_median_abs,interaction_p90_abs,interaction_positive_fraction,interaction_factor_energy_fraction,additive_margin_mae,additive_sign_disagreement_fraction
66,0.4,AV,90,0.03056118560747968,0.08524438802980715,0.06250568479299545,0.19964546859264384,0.5666666666666667,0.03053156334078974,0.049527997709810735,0.05887571722269058,0.08737386465072632,0.6333333333333333,0.0019428950630956225,0.007220823193589846,0.006344392895698547,0.013465228676795962,0.6555555555555556,0.001244363069725596,0.0018052057983974615,0.0
66,0.4,TV,100,0.04734962910413742,0.10190396517515182,0.10611660033464432,0.21160620450973514,0.63,-0.007294698469340801,0.022487442903220654,0.020035743713378906,0.04831032156944275,0.37,-0.022001322843134403,0.049931275956332684,0.05035462975502014,0.10428205132484436,0.35,0.05518533818543976,0.012482818989083171,0.0125
66,0.5,ALL,249,0.0404654321182205,0.09189345116117394,0.07992851734161377,0.20688099861145023,0.6024096385542169,0.0022734566086746125,0.0300240778779409,0.02054727077484131,0.07542499601840974,0.46586345381526106,-0.008081390152135527,0.020743595054709768,0.008627653121948242,0.06572538614273073,0.44176706827309237,0.020719261409786062,0.005185898763677442,0.002008032128514056
66,0.5,AT,76,0.03781941356627565,0.09352611809184677,0.08179396390914917,0.19383499026298523,0.5394736842105263,0.001776169691430895,0.014278752533228774,0.012808918952941895,0.02892589569091797,0.5263157894736842,-0.0005563938205963687,0.004713987980626132,0.0042702555656433105,0.010235965251922607,0.39473684210526316,0.0006434774816029814,0.001178496995156533,0.0
66,0.5,AV,84,0.03619123853388287,0.09018102359204065,0.07495516538619995,0.20841997265815737,0.6190476190476191,0.017142272598686673,0.05338947217734087,0.059405118227005005,0.08695524036884308,0.5833333333333334,0.001578378180662791,0.009708864791762261,0.008775290101766586,0.017792534083127975,0.6190476190476191,0.0019815967440280193,0.0024272161979405652,0.005952380952380952
66,0.5,TV,89,0.046759023927570725,0.09211548744292741,0.08261144161224365,0.21319353580474854,0.6404494382022472,-0.011335383137960113,0.021416792541407468,0.016649365425109863,0.047464442253112804,0.30337078651685395,-0.02362431443474266,0.04484660044479906,0.0353008508682251,0.10569586753845216,0.3146067415730337,0.05448550829534973,0.011211650111199765,0.0
66,0.6,ALL,203,0.04145262694087228,0.09002452177624104,0.07028025388717651,0.20283842086791992,0.6059113300492611,0.00116144676734074,0.025353617544097852,0.01773788034915924,0.06043825149536139,0.4236453201970443,-0.008837651828386514,0.021327176980050325,0.007689088582992554,0.07072811126708986,0.4630541871921182,0.022677872642357134,0.005331794245012581,0.0024630541871921183
66,0.6,AT,61,0.04442372392924106,0.09574393744839997,0.08713054656982422,0.1929997205734253,0.6065573770491803,0.00017128640510996834,0.01400657193582566,0.011915206909179688,0.028144001960754395,0.45901639344262296,0.00027091874450933736,0.00445027331836888,0.0043485164642333984,0.007857918739318848,0.4098360655737705,0.0005175361222951273,0.00111256832959222,0.0
66,0.6,AV,64,0.025377322774147615,0.08388772475882433,0.06494510918855667,0.18809057325124745,0.640625,0.0181253882474266,0.04134143883129582,0.04574707895517349,0.08054405599832536,0.546875,0.002739034651312977,0.009458541579078883,0.007751643657684326,0.017966920137405397,0.609375,0.002326788151856394,0.0023646353947697207,0.00390625
66,0.6,TV,78,0.05231906989446053,0.0905869660469202,0.07247287034988403,0.2090882956981659,0.5769230769230769,-0.011983328522780003,0.021109376771327775,0.017247676849365234,0.04766509532928467,0.2948717948717949,-0.025459840798225157,0.04426414863421367,0.03408224880695343,0.10263266861438751,0.38461538461538464,0.05386161828752338,0.011066037158553418,0.003205128205128205
