audio dimension: 512; text dimension: 1024; video dimension: 1024
epoch=001 train_wf1=0.4909 val8_wf1=0.2544 cls=2.3376 jepa=3.0539
epoch=002 train_wf1=0.4376 val8_wf1=0.4182 cls=2.5327 jepa=2.8389
epoch=003 train_wf1=0.4217 val8_wf1=0.4187 cls=2.2679 jepa=2.5829
epoch=004 train_wf1=0.5601 val8_wf1=0.4078 cls=2.1244 jepa=2.5264
epoch=005 train_wf1=0.6032 val8_wf1=0.4174 cls=2.1665 jepa=2.4856
epoch=006 train_wf1=0.6330 val8_wf1=0.4946 cls=1.9963 jepa=2.4651
epoch=007 train_wf1=0.6685 val8_wf1=0.4294 cls=1.7965 jepa=2.4580
epoch=008 train_wf1=0.6742 val8_wf1=0.5500 cls=1.6979 jepa=2.4503
epoch=009 train_wf1=0.7068 val8_wf1=0.5751 cls=1.6555 jepa=2.4318
epoch=010 train_wf1=0.7060 val8_wf1=0.5728 cls=1.6345 jepa=2.4077
epoch=011 train_wf1=0.7271 val8_wf1=0.6406 cls=1.5206 jepa=2.4196
epoch=012 train_wf1=0.7350 val8_wf1=0.6483 cls=1.5385 jepa=2.3842
epoch=013 train_wf1=0.7440 val8_wf1=0.6308 cls=1.4718 jepa=2.3785
epoch=014 train_wf1=0.7425 val8_wf1=0.7145 cls=1.3909 jepa=2.3617
epoch=015 train_wf1=0.7708 val8_wf1=0.6769 cls=1.2734 jepa=2.3642
epoch=016 train_wf1=0.7697 val8_wf1=0.7192 cls=1.2411 jepa=2.3714
epoch=017 train_wf1=0.7762 val8_wf1=0.7088 cls=1.2335 jepa=2.3632
epoch=018 train_wf1=0.7852 val8_wf1=0.7521 cls=1.1313 jepa=2.3527
epoch=019 train_wf1=0.8093 val8_wf1=0.7346 cls=1.0397 jepa=2.3492
epoch=020 train_wf1=0.8170 val8_wf1=0.7250 cls=1.0419 jepa=2.3423
epoch=021 train_wf1=0.8159 val8_wf1=0.7582 cls=1.0105 jepa=2.3355
epoch=022 train_wf1=0.8279 val8_wf1=0.7253 cls=0.9807 jepa=2.3197
epoch=023 train_wf1=0.8317 val8_wf1=0.7391 cls=0.9418 jepa=2.3234
epoch=024 train_wf1=0.8245 val8_wf1=0.7026 cls=0.9578 jepa=2.3122
epoch=025 train_wf1=0.8406 val8_wf1=0.7528 cls=0.8599 jepa=2.2991
epoch=026 train_wf1=0.8360 val8_wf1=0.7516 cls=0.9347 jepa=2.2945
epoch=027 train_wf1=0.8624 val8_wf1=0.7362 cls=0.8157 jepa=2.2648
epoch=028 train_wf1=0.8368 val8_wf1=0.7510 cls=0.8656 jepa=2.2643
epoch=029 train_wf1=0.8606 val8_wf1=0.7472 cls=0.7805 jepa=2.2546
epoch=030 train_wf1=0.8755 val8_wf1=0.7317 cls=0.7083 jepa=2.2507
epoch=031 train_wf1=0.8721 val8_wf1=0.7215 cls=0.7127 jepa=2.2181
epoch=032 train_wf1=0.8733 val8_wf1=0.7240 cls=0.6980 jepa=2.2159
epoch=033 train_wf1=0.8779 val8_wf1=0.7189 cls=0.6712 jepa=2.1933
epoch=034 train_wf1=0.8829 val8_wf1=0.7005 cls=0.6466 jepa=2.1424
epoch=035 train_wf1=0.8814 val8_wf1=0.6990 cls=0.6726 jepa=2.1398
epoch=036 train_wf1=0.8784 val8_wf1=0.7010 cls=0.6196 jepa=2.1408
epoch=037 train_wf1=0.8890 val8_wf1=0.6945 cls=0.6423 jepa=2.0952
epoch=038 train_wf1=0.8895 val8_wf1=0.6957 cls=0.5504 jepa=2.0992
epoch=039 train_wf1=0.9027 val8_wf1=0.7070 cls=0.5347 jepa=2.0780
epoch=040 train_wf1=0.8942 val8_wf1=0.7027 cls=0.5795 jepa=2.0506
epoch=041 train_wf1=0.9105 val8_wf1=0.6975 cls=0.5006 jepa=2.0123
epoch=042 train_wf1=0.8891 val8_wf1=0.7102 cls=0.5634 jepa=2.0168
epoch=043 train_wf1=0.9102 val8_wf1=0.7130 cls=0.4920 jepa=1.9776
epoch=044 train_wf1=0.9164 val8_wf1=0.7050 cls=0.4583 jepa=1.9708
epoch=045 train_wf1=0.9113 val8_wf1=0.7004 cls=0.4758 jepa=1.9538
epoch=046 train_wf1=0.9152 val8_wf1=0.6901 cls=0.4323 jepa=1.9410
epoch=047 train_wf1=0.9200 val8_wf1=0.6997 cls=0.4150 jepa=1.8969
epoch=048 train_wf1=0.9206 val8_wf1=0.7100 cls=0.4021 jepa=1.8763
epoch=049 train_wf1=0.9098 val8_wf1=0.7009 cls=0.4632 jepa=1.8724
epoch=050 train_wf1=0.9138 val8_wf1=0.7026 cls=0.4520 jepa=1.8754
epoch=051 train_wf1=0.9143 val8_wf1=0.6907 cls=0.4032 jepa=1.8408
epoch=052 train_wf1=0.9228 val8_wf1=0.6970 cls=0.3835 jepa=1.8135
epoch=053 train_wf1=0.9234 val8_wf1=0.6848 cls=0.3985 jepa=1.7963
epoch=054 train_wf1=0.9262 val8_wf1=0.6981 cls=0.3712 jepa=1.7824
epoch=055 train_wf1=0.9285 val8_wf1=0.7009 cls=0.3464 jepa=1.7482
epoch=056 train_wf1=0.9202 val8_wf1=0.6884 cls=0.4011 jepa=1.7489
epoch=057 train_wf1=0.9324 val8_wf1=0.6934 cls=0.3210 jepa=1.7408
epoch=058 train_wf1=0.9426 val8_wf1=0.6895 cls=0.3207 jepa=1.6983
epoch=059 train_wf1=0.9350 val8_wf1=0.6796 cls=0.3242 jepa=1.6867
epoch=060 train_wf1=0.9362 val8_wf1=0.7002 cls=0.3023 jepa=1.6662
epoch=061 train_wf1=0.9401 val8_wf1=0.6782 cls=0.2928 jepa=1.6538
epoch=062 train_wf1=0.9309 val8_wf1=0.6959 cls=0.2900 jepa=1.6264
epoch=063 train_wf1=0.9399 val8_wf1=0.6898 cls=0.2644 jepa=1.6059
epoch=064 train_wf1=0.9449 val8_wf1=0.6888 cls=0.2699 jepa=1.5866
epoch=065 train_wf1=0.9460 val8_wf1=0.6860 cls=0.2403 jepa=1.5585
epoch=066 train_wf1=0.9450 val8_wf1=0.6753 cls=0.2521 jepa=1.5466
epoch=067 train_wf1=0.9429 val8_wf1=0.6799 cls=0.2609 jepa=1.5337
epoch=068 train_wf1=0.9411 val8_wf1=0.6910 cls=0.2411 jepa=1.5246
epoch=069 train_wf1=0.9330 val8_wf1=0.7058 cls=0.2997 jepa=1.4939
epoch=070 train_wf1=0.9434 val8_wf1=0.6952 cls=0.2418 jepa=1.4894
epoch=071 train_wf1=0.9426 val8_wf1=0.6949 cls=0.2379 jepa=1.4525
epoch=072 train_wf1=0.9488 val8_wf1=0.7100 cls=0.2063 jepa=1.4421
epoch=073 train_wf1=0.9509 val8_wf1=0.6973 cls=0.2131 jepa=1.4139
epoch=074 train_wf1=0.9509 val8_wf1=0.6982 cls=0.2289 jepa=1.4232
epoch=075 train_wf1=0.9456 val8_wf1=0.7154 cls=0.2171 jepa=1.3877
epoch=076 train_wf1=0.9553 val8_wf1=0.7024 cls=0.1879 jepa=1.3655
epoch=077 train_wf1=0.9529 val8_wf1=0.6930 cls=0.1999 jepa=1.3642
epoch=078 train_wf1=0.9507 val8_wf1=0.6932 cls=0.2072 jepa=1.3526
epoch=079 train_wf1=0.9509 val8_wf1=0.7093 cls=0.2128 jepa=1.3265
epoch=080 train_wf1=0.9578 val8_wf1=0.6962 cls=0.1943 jepa=1.3089
epoch=081 train_wf1=0.9537 val8_wf1=0.6969 cls=0.2025 jepa=1.2991
epoch=082 train_wf1=0.9569 val8_wf1=0.6980 cls=0.1702 jepa=1.2695
epoch=083 train_wf1=0.9521 val8_wf1=0.7095 cls=0.1735 jepa=1.2642
epoch=084 train_wf1=0.9547 val8_wf1=0.7102 cls=0.2051 jepa=1.2467
epoch=085 train_wf1=0.9607 val8_wf1=0.7065 cls=0.1630 jepa=1.2389
epoch=086 train_wf1=0.9545 val8_wf1=0.7281 cls=0.1691 jepa=1.2213
epoch=087 train_wf1=0.9615 val8_wf1=0.6972 cls=0.1600 jepa=1.1765
epoch=088 train_wf1=0.9594 val8_wf1=0.6924 cls=0.1529 jepa=1.1739
epoch=089 train_wf1=0.9634 val8_wf1=0.6944 cls=0.1458 jepa=1.1511
epoch=090 train_wf1=0.9653 val8_wf1=0.7022 cls=0.1530 jepa=1.1559
epoch=091 train_wf1=0.9599 val8_wf1=0.7089 cls=0.1487 jepa=1.1031
epoch=092 train_wf1=0.9635 val8_wf1=0.7029 cls=0.1337 jepa=1.1046
epoch=093 train_wf1=0.9678 val8_wf1=0.7091 cls=0.1317 jepa=1.0834
epoch=094 train_wf1=0.9666 val8_wf1=0.6926 cls=0.1318 jepa=1.0759
epoch=095 train_wf1=0.9683 val8_wf1=0.7026 cls=0.1272 jepa=1.0613
epoch=096 train_wf1=0.9670 val8_wf1=0.7134 cls=0.1176 jepa=1.0240
epoch=097 train_wf1=0.9656 val8_wf1=0.6918 cls=0.1361 jepa=1.0147
epoch=098 train_wf1=0.9659 val8_wf1=0.6972 cls=0.1489 jepa=1.0104
epoch=099 train_wf1=0.9618 val8_wf1=0.7108 cls=0.1348 jepa=0.9998
epoch=100 train_wf1=0.9692 val8_wf1=0.7125 cls=0.1292 jepa=0.9853
