model,seed,rate,weighted_f1,macro_f1,accuracy,mae,correlation,selected_epoch,selection_8rate_mean,selection_policy
H4-Output1000,66,0.0,0.8657179437936112,0.862257217847769,0.8658536585365854,0.8125163912773132,0.7962206849609706,85,0.7991738891848479,per-rate-test-oracle
H4-Output1000,66,0.1,0.8535859797957247,0.8498855835240274,0.8536585365853658,0.953811526298523,0.7517959440274562,36,0.7991738891848479,per-rate-test-oracle
H4-Output1000,66,0.2,0.8313149932036021,0.8277632833215458,0.8307926829268293,1.0427336692810059,0.6922477436575462,37,0.7991738891848479,per-rate-test-oracle
H4-Output1000,66,0.3,0.8154102147593926,0.8106989799933702,0.8155487804878049,0.9381266236305237,0.665420034024318,49,0.7991738891848479,per-rate-test-oracle
H4-Output1000,66,0.4,0.79242191427264,0.7896801158874918,0.7911585365853658,1.0347766876220703,0.6487008319743918,40,0.7991738891848479,per-rate-test-oracle
H4-Output1000,66,0.5,0.7601462622982208,0.7555102657004831,0.7591463414634146,1.0357896089553833,0.6471969731592976,93,0.7991738891848479,per-rate-test-oracle
H4-Output1000,66,0.6,0.7619545367250379,0.7558196134574087,0.7621951219512195,1.0812193155288696,0.6124564086752154,44,0.7991738891848479,per-rate-test-oracle
H4-Output1000,66,0.7,0.760120271418638,0.7515825374837226,0.7637195121951219,1.1637167930603027,0.5735749627002997,34,0.7991738891848479,per-rate-test-oracle
H4-Output1000,67,0.0,0.8836950213198159,0.8804068317021685,0.8841463414634146,0.7848281264305115,0.7955239568534359,47,0.8037087235892909,per-rate-test-oracle
H4-Output1000,67,0.1,0.8620924091511264,0.8580550853977535,0.8628048780487805,0.8119021654129028,0.7649128766468931,39,0.8037087235892909,per-rate-test-oracle
H4-Output1000,67,0.2,0.8394099919145739,0.8338981730357213,0.8414634146341463,0.8547220826148987,0.7408462449982246,47,0.8037087235892909,per-rate-test-oracle
H4-Output1000,67,0.3,0.8081895433316036,0.8037234042553192,0.8079268292682927,0.9754256010055542,0.6830779682272567,49,0.8037087235892909,per-rate-test-oracle
H4-Output1000,67,0.4,0.7705919429324163,0.764221018833565,0.7713414634146342,1.0170233249664307,0.6245306353382375,42,0.8037087235892909,per-rate-test-oracle
