audio dimension: 512; text dimension: 1024; video dimension: 1024
epoch=001 train_wf1=0.4937 val8_wf1=0.2927 cls=2.3579 jepa=3.3989
epoch=002 train_wf1=0.4709 val8_wf1=0.3036 cls=2.5157 jepa=3.0000
epoch=003 train_wf1=0.4843 val8_wf1=0.4187 cls=2.3736 jepa=2.5750
epoch=004 train_wf1=0.3922 val8_wf1=0.4187 cls=2.2694 jepa=2.4989
epoch=005 train_wf1=0.3922 val8_wf1=0.4187 cls=2.2995 jepa=2.4563
epoch=006 train_wf1=0.3922 val8_wf1=0.4187 cls=2.2937 jepa=2.4397
epoch=007 train_wf1=0.4300 val8_wf1=0.4187 cls=2.3086 jepa=2.3998
epoch=008 train_wf1=0.3922 val8_wf1=0.4187 cls=2.2248 jepa=2.3959
epoch=009 train_wf1=0.3922 val8_wf1=0.4187 cls=2.5252 jepa=2.4033
epoch=010 train_wf1=0.3922 val8_wf1=0.4187 cls=2.3225 jepa=2.3976
epoch=011 train_wf1=0.3922 val8_wf1=0.4187 cls=2.2787 jepa=2.3870
epoch=012 train_wf1=0.3922 val8_wf1=0.4187 cls=2.3070 jepa=2.3792
epoch=013 train_wf1=0.3922 val8_wf1=0.4187 cls=2.2842 jepa=2.3727
epoch=014 train_wf1=0.3935 val8_wf1=0.4020 cls=2.2193 jepa=2.3660
epoch=015 train_wf1=0.5798 val8_wf1=0.3853 cls=2.2035 jepa=2.3602
epoch=016 train_wf1=0.5520 val8_wf1=0.4111 cls=2.1412 jepa=2.3595
epoch=017 train_wf1=0.6151 val8_wf1=0.3825 cls=3.4446 jepa=2.3348
epoch=018 train_wf1=0.5502 val8_wf1=0.4058 cls=2.1504 jepa=2.3524
epoch=019 train_wf1=0.5653 val8_wf1=0.4595 cls=2.0723 jepa=2.3371
epoch=020 train_wf1=0.6541 val8_wf1=0.4354 cls=1.9132 jepa=2.3329
epoch=021 train_wf1=0.6658 val8_wf1=0.5574 cls=1.9306 jepa=2.3573
epoch=022 train_wf1=0.6485 val8_wf1=0.4187 cls=1.8951 jepa=2.3365
epoch=023 train_wf1=0.5778 val8_wf1=0.5659 cls=1.9294 jepa=2.3511
epoch=024 train_wf1=0.6501 val8_wf1=0.5996 cls=1.9843 jepa=2.3386
epoch=025 train_wf1=0.7020 val8_wf1=0.5885 cls=1.7609 jepa=2.3410
epoch=026 train_wf1=0.6386 val8_wf1=0.7045 cls=1.8712 jepa=2.3368
epoch=027 train_wf1=0.7117 val8_wf1=0.5574 cls=1.7680 jepa=2.3089
epoch=028 train_wf1=0.6768 val8_wf1=0.7320 cls=1.8701 jepa=2.3242
epoch=029 train_wf1=0.7186 val8_wf1=0.5831 cls=1.5990 jepa=2.3176
epoch=030 train_wf1=0.6594 val8_wf1=0.7075 cls=1.8027 jepa=2.3192
epoch=031 train_wf1=0.7409 val8_wf1=0.7067 cls=1.4989 jepa=2.3017
epoch=032 train_wf1=0.7335 val8_wf1=0.7377 cls=1.5708 jepa=2.2915
epoch=033 train_wf1=0.7539 val8_wf1=0.6889 cls=1.4059 jepa=2.2868
epoch=034 train_wf1=0.7539 val8_wf1=0.7206 cls=1.4232 jepa=2.2855
epoch=035 train_wf1=0.7793 val8_wf1=0.7159 cls=1.3905 jepa=2.2886
epoch=036 train_wf1=0.7840 val8_wf1=0.7230 cls=1.2871 jepa=2.2587
epoch=037 train_wf1=0.7892 val8_wf1=0.7229 cls=1.2309 jepa=2.2696
epoch=038 train_wf1=0.7874 val8_wf1=0.7261 cls=1.2368 jepa=2.2708
epoch=039 train_wf1=0.7927 val8_wf1=0.7466 cls=1.1476 jepa=2.2444
epoch=040 train_wf1=0.8066 val8_wf1=0.7415 cls=1.1440 jepa=2.2424
epoch=041 train_wf1=0.8096 val8_wf1=0.7439 cls=1.0880 jepa=2.2517
epoch=042 train_wf1=0.8095 val8_wf1=0.7551 cls=1.0771 jepa=2.2561
epoch=043 train_wf1=0.8184 val8_wf1=0.7675 cls=0.9970 jepa=2.2278
epoch=044 train_wf1=0.8285 val8_wf1=0.7624 cls=0.9640 jepa=2.2344
epoch=045 train_wf1=0.8255 val8_wf1=0.7661 cls=0.9383 jepa=2.2277
epoch=046 train_wf1=0.8275 val8_wf1=0.7728 cls=0.9464 jepa=2.2081
epoch=047 train_wf1=0.8315 val8_wf1=0.7512 cls=0.9105 jepa=2.2267
epoch=048 train_wf1=0.8429 val8_wf1=0.7743 cls=0.8746 jepa=2.1764
epoch=049 train_wf1=0.8377 val8_wf1=0.7736 cls=0.8660 jepa=2.1953
epoch=050 train_wf1=0.8468 val8_wf1=0.7721 cls=0.8185 jepa=2.1649
epoch=051 train_wf1=0.8549 val8_wf1=0.7549 cls=0.8092 jepa=2.1700
epoch=052 train_wf1=0.8536 val8_wf1=0.7633 cls=0.7979 jepa=2.1679
epoch=053 train_wf1=0.8557 val8_wf1=0.7547 cls=0.7797 jepa=2.1511
epoch=054 train_wf1=0.8609 val8_wf1=0.7627 cls=0.7561 jepa=2.1295
epoch=055 train_wf1=0.8668 val8_wf1=0.7644 cls=0.7384 jepa=2.1301
epoch=056 train_wf1=0.8691 val8_wf1=0.7518 cls=0.6787 jepa=2.1061
epoch=057 train_wf1=0.8764 val8_wf1=0.7467 cls=0.6815 jepa=2.1090
epoch=058 train_wf1=0.8730 val8_wf1=0.7305 cls=0.7019 jepa=2.1088
epoch=059 train_wf1=0.8746 val8_wf1=0.7378 cls=0.6580 jepa=2.0692
epoch=060 train_wf1=0.8561 val8_wf1=0.7355 cls=0.7165 jepa=2.0994
epoch=061 train_wf1=0.8817 val8_wf1=0.7397 cls=0.6489 jepa=2.0740
epoch=062 train_wf1=0.8741 val8_wf1=0.7532 cls=0.6426 jepa=2.0731
epoch=063 train_wf1=0.8835 val8_wf1=0.7341 cls=0.5950 jepa=2.0430
epoch=064 train_wf1=0.8836 val8_wf1=0.7451 cls=0.6343 jepa=2.0670
epoch=065 train_wf1=0.8662 val8_wf1=0.7440 cls=0.7022 jepa=2.0725
epoch=066 train_wf1=0.8787 val8_wf1=0.7195 cls=0.6468 jepa=2.0752
epoch=067 train_wf1=0.8814 val8_wf1=0.7488 cls=0.6632 jepa=2.0322
epoch=068 train_wf1=0.8884 val8_wf1=0.7547 cls=0.5760 jepa=2.0492
epoch=069 train_wf1=0.9003 val8_wf1=0.7402 cls=0.5503 jepa=2.0767
epoch=070 train_wf1=0.9039 val8_wf1=0.7199 cls=0.5622 jepa=2.0037
epoch=071 train_wf1=0.9040 val8_wf1=0.7458 cls=0.5193 jepa=2.0431
epoch=072 train_wf1=0.9106 val8_wf1=0.7395 cls=0.5245 jepa=2.0465
epoch=073 train_wf1=0.9100 val8_wf1=0.7404 cls=0.5036 jepa=2.0112
epoch=074 train_wf1=0.9152 val8_wf1=0.7601 cls=0.4844 jepa=1.9840
epoch=075 train_wf1=0.9182 val8_wf1=0.7460 cls=0.4773 jepa=1.9773
epoch=076 train_wf1=0.9123 val8_wf1=0.7368 cls=0.5025 jepa=1.9567
epoch=077 train_wf1=0.9164 val8_wf1=0.7326 cls=0.4440 jepa=1.9534
epoch=078 train_wf1=0.9100 val8_wf1=0.7447 cls=0.4771 jepa=1.9375
epoch=079 train_wf1=0.9203 val8_wf1=0.7500 cls=0.4409 jepa=1.9217
epoch=080 train_wf1=0.9243 val8_wf1=0.7523 cls=0.4009 jepa=1.8985
epoch=081 train_wf1=0.9226 val8_wf1=0.7569 cls=0.3990 jepa=1.9073
epoch=082 train_wf1=0.9146 val8_wf1=0.7370 cls=0.4135 jepa=1.8931
epoch=083 train_wf1=0.9223 val8_wf1=0.7277 cls=0.4053 jepa=1.8956
epoch=084 train_wf1=0.9118 val8_wf1=0.7346 cls=0.4150 jepa=1.8721
epoch=085 train_wf1=0.9104 val8_wf1=0.7410 cls=0.4302 jepa=1.8576
epoch=086 train_wf1=0.9229 val8_wf1=0.7345 cls=0.4019 jepa=1.8167
epoch=087 train_wf1=0.9279 val8_wf1=0.7465 cls=0.3815 jepa=1.8166
epoch=088 train_wf1=0.9365 val8_wf1=0.7442 cls=0.3588 jepa=1.8079
epoch=089 train_wf1=0.9355 val8_wf1=0.7358 cls=0.3416 jepa=1.7794
epoch=090 train_wf1=0.9385 val8_wf1=0.7371 cls=0.3359 jepa=1.8045
epoch=091 train_wf1=0.9377 val8_wf1=0.7395 cls=0.3202 jepa=1.7851
epoch=092 train_wf1=0.9361 val8_wf1=0.7454 cls=0.3320 jepa=1.7525
epoch=093 train_wf1=0.9444 val8_wf1=0.7521 cls=0.3266 jepa=1.7506
epoch=094 train_wf1=0.9364 val8_wf1=0.7262 cls=0.3166 jepa=1.7154
epoch=095 train_wf1=0.9414 val8_wf1=0.7257 cls=0.2835 jepa=1.7178
epoch=096 train_wf1=0.9370 val8_wf1=0.7480 cls=0.3031 jepa=1.6902
epoch=097 train_wf1=0.9382 val8_wf1=0.7290 cls=0.2947 jepa=1.6785
epoch=098 train_wf1=0.9433 val8_wf1=0.7367 cls=0.2697 jepa=1.6300
epoch=099 train_wf1=0.9454 val8_wf1=0.7187 cls=0.2611 jepa=1.6444
epoch=100 train_wf1=0.9477 val8_wf1=0.7425 cls=0.2843 jepa=1.6297
