dataset,seed,rate,sample_id,modality,anchor_time,start_time,end_time,gap_length,distance_bucket,boundary,cumulative_write,cumulative_decay,error_start,error_end,error_change,write_per_step,decay_per_step,overlap_mean,overlap_max,overlap_sum,overlap_steps,closure_error,continuity_error,head_count
IEMOCAPFour,67,0.7,seed67:Ses05M_impro07,audio,62,63,64,2,2-3,observed_or_end_unresolved,0.13708627340383828,0.022420432651415467,0.0019242882408434525,0.16143099451437593,0.15950670627353247,0.06854313670191914,0.011210216325707734,0.24207917414605618,0.7876331210136414,0.48415834829211235,2,7.683411240577698e-09,0.0,8
IEMOCAPFour,67,0.7,seed67:Ses05F_impro03,text,62,63,64,2,2-3,observed_or_end_unresolved,0.30803154734894633,0.023012602934613824,0.0029752273694612086,0.33401937782764435,0.33104415045818314,0.15401577367447317,0.011506301467306912,0.2632378372363746,0.5277886390686035,0.5264756744727492,2,1.6298145055770874e-08,0.0,8
IEMOCAPFour,67,0.7,seed67:Ses05F_impro03,visual,62,63,68,6,4-7,observed_or_end_unresolved,0.8592811725102365,0.022820533718913794,0.001064437525201356,0.8831661492586136,0.8821017117334122,0.1432135287517061,0.0038034222864856324,0.26607757434248924,0.7176801562309265,1.5964654460549355,6,2.922024577856064e-08,0.0,8
IEMOCAPFour,67,0.7,seed67:Ses05F_impro07,audio,62,63,64,2,2-3,observed_or_end_unresolved,0.393672286067158,0.019579710206016898,0.0014128359543974511,0.4146648347377777,0.41325199878338026,0.196836143033579,0.009789855103008449,0.20654212194494903,0.5280845761299133,0.41308424388989806,2,1.973239704966545e-08,0.0,8
IEMOCAPFour,67,0.7,seed67:Ses05F_impro07,text,63,64,64,1,1,observed_or_end_unresolved,0.46299985237419605,0.019772017374634743,0.002169673258322291,0.48494152911007404,0.48277185585175175,0.46299985237419605,0.019772017374634743,0.3104205820709467,0.5436389446258545,0.3104205820709467,1,2.7241185307502747e-08,0.0,8
IEMOCAPFour,67,0.7,seed67:Ses05M_impro07,visual,64,65,65,1,1,observed_or_end_unresolved,0.18875374435447156,0.01997188269160688,0.00023202047486847732,0.20895764790475368,0.2087256274298852,0.18875374435447156,0.01997188269160688,0.2528366963379085,0.7939431667327881,0.2528366963379085,1,2.764863893389702e-09,0.0,8
IEMOCAPFour,67,0.7,seed67:Ses05F_impro03,audio,64,65,66,2,2-3,observed_or_end_unresolved,0.31190585694275796,0.02200067648664117,0.0010752502166724298,0.3349817879498005,0.33390653773312806,0.15595292847137898,0.011000338243320584,0.2590534349437803,0.7016475200653076,0.5181068698875606,2,1.3271346688270569e-08,0.0,8
IEMOCAPFour,67,0.7,seed67:Ses05F_impro07,visual,64,65,65,1,1,observed_or_end_unresolved,0.38022111635655165,0.019628823501989245,0.0025735450035426766,0.4024234777316451,0.39984993272810243,0.38022111635655165,0.019628823501989245,0.41194229386746883,0.720136821269989,0.41194229386746883,1,2.2584572434425354e-08,0.0,8
IEMOCAPFour,67,0.7,seed67:Ses05M_impro07,audio,65,66,72,7,4-7,observed_or_end_unresolved,0.7754774461500347,0.05246652872301638,0.0016033167703426443,0.8295472897589207,0.827943972988578,0.1107824923071478,0.00749521838900234,0.28723213096548406,0.7956238985061646,2.0106249167583883,7,2.584420144557953e-08,0.0,8
IEMOCAPFour,67,0.7,seed67:Ses05F_impro07,audio,65,66,66,1,1,observed_or_end_unresolved,0.4746886882930994,0.019174843095242977,0.002754500601440668,0.49661803897470236,0.4938635383732617,0.4746886882930994,0.019174843095242977,0.37245737947523594,0.6364832520484924,0.37245737947523594,1,4.190951585769653e-08,0.0,8
IEMOCAPFour,67,0.7,seed67:Ses05F_impro03,audio,67,68,71,4,4-7,observed_or_end_unresolved,0.5338934282772243,0.02492675743997097,0.003013242720044218,0.5618334300816059,0.5588201873615617,0.13347335706930608,0.0062316893599927425,0.21993235871195793,0.5639951825141907,0.8797294348478317,4,1.909211277961731e-08,0.0,8
IEMOCAPFour,67,0.7,seed67:Ses05M_impro07,visual,68,69,69,1,1,observed_or_end_unresolved,0.35377347003668547,0.020093353930860758,0.0001503141174907796,0.37401713337749243,0.37386681926000165,0.35377347003668547,0.020093353930860758,0.32515569450333714,0.640069305896759,0.32515569450333714,1,1.3300450518727303e-08,0.0,8
IEMOCAPFour,67,0.7,seed67:Ses05F_impro03,text,68,69,69,1,1,observed_or_end_unresolved,0.4387129205279052,0.019330158131197095,0.002321665524505079,0.4603647477924824,0.4580430822679773,0.4387129205279052,0.019330158131197095,0.3409305578097701,0.6485721468925476,0.3409305578097701,1,4.761386662721634e-08,0.0,8
IEMOCAPFour,67,0.7,seed67:Ses05M_impro07,text,70,71,71,1,1,observed_or_end_unresolved,0.307397173717618,0.019315844867378473,0.003932781663024798,0.3306458033621311,0.3267130216991063,0.307397173717618,0.019315844867378473,0.2778887255117297,0.757218599319458,0.2778887255117297,1,2.8870999813079834e-08,0.0,8
IEMOCAPFour,67,0.7,seed67:Ses05F_impro03,text,70,71,77,7,4-7,observed_or_end_unresolved,0.7176063114311546,0.0015871289651840925,0.003095005202339962,0.7222884483635426,0.7191934431612026,0.1025151873473078,0.0002267327093120132,0.27400853188841473,0.6650026440620422,1.918059723218903,7,2.468004822731018e-08,0.0,8
IEMOCAPFour,67,0.7,seed67:Ses05F_impro03,visual,71,72,73,2,2-3,observed_or_end_unresolved,0.22407452831976116,0.028955197660252452,0.0017066625296138227,0.2547363918274641,0.2530297292978503,0.11203726415988058,0.014477598830126226,0.2522198355291039,0.7688270211219788,0.5044396710582078,2,1.1175870895385742e-08,0.0,8
IEMOCAPFour,67,0.7,seed67:Ses05M_impro07,text,72,73,73,1,1,observed_or_end_unresolved,0.23647475126199424,0.019588488386943936,0.002696878000278957,0.25876011746004224,0.2560632394597633,0.23647475126199424,0.019588488386943936,0.2732997755520046,0.6695592999458313,0.2732997755520046,1,1.210719347000122e-08,0.0,8
IEMOCAPFour,67,0.7,seed67:Ses05M_impro07,visual,72,73,74,2,2-3,observed_or_end_unresolved,0.35555336833931506,0.025468944804742932,0.002517411980079487,0.3835397269576788,0.3810223149775993,0.17777668416965753,0.012734472402371466,0.2698087103199214,0.7178652882575989,0.5396174206398427,2,1.3620592653751373e-08,0.0,8
IEMOCAPFour,67,0.7,seed67:Ses05F_impro03,audio,73,74,76,3,2-3,observed_or_end_unresolved,0.2292843167670071,0.03447067039087415,0.0013434385473374277,0.26509842462837696,0.26375498608103953,0.07642810558900237,0.011490223463624716,0.22943564349164566,0.7882043123245239,0.688306930474937,3,2.3748725652694702e-08,0.0,8
IEMOCAPFour,67,0.7,seed67:Ses05M_impro07,text,74,75,78,4,4-7,observed_or_end_unresolved,0.43834692193195224,0.026711477432399988,0.002437524264678359,0.46749592386186123,0.46505839959718287,0.10958673048298806,0.006677869358099997,0.30326305550988764,0.7261959910392761,1.2130522220395505,4,1.3737007975578308e-08,0.0,8
IEMOCAPFour,67,0.7,seed67:Ses05M_impro07,visual,75,76,76,1,1,observed_or_end_unresolved,0.12763959425501525,0.01940559479407966,0.001621321207494475,0.14866651128977537,0.1470451900822809,0.12763959425501525,0.01940559479407966,0.21991773135960102,0.3724362850189209,0.21991773135960102,1,1.210719347000122e-08,0.0,8
IEMOCAPFour,67,0.7,seed67:Ses05M_impro07,audio,76,77,79,3,2-3,observed_or_end_unresolved,0.3438322306610644,0.026255016215145588,0.0017422643431928009,0.37182951159775257,0.37008724725455977,0.11461074355368812,0.008751672071715197,0.23932492538976172,0.7593320608139038,0.7179747761692852,3,1.210719347000122e-08,0.0,8
IEMOCAPFour,67,0.7,seed67:Ses05M_impro07,visual,78,79,81,3,2-3,observed_or_end_unresolved,0.432514987885952,0.024919612100347877,0.001703983303741552,0.45913859084248543,0.4574346075387439,0.14417166262865067,0.008306537366782626,0.2697532434637348,0.7060414552688599,0.8092597303912044,3,2.7008354663848877e-08,0.0,8
IEMOCAPFour,67,0.7,seed67:Ses05F_impro03,audio,78,79,79,1,1,observed_or_end_unresolved,0.19087349344044924,0.019073004135861993,0.0017317656165687367,0.21167826419696212,0.20994649858039338,0.19087349344044924,0.019073004135861993,0.21153679676353931,0.7001094222068787,0.21153679676353931,1,1.4435499906539917e-08,0.0,8
IEMOCAPFour,67,0.7,seed67:Ses05F_impro03,text,78,79,82,4,4-7,observed_or_end_unresolved,0.4664166606962681,0.013539181323722005,0.003173161734594032,0.48312899842858315,0.4799558366939891,0.11660416517406702,0.0033847953309305012,0.24996144080068916,0.6717097163200378,0.9998457632027566,4,2.8405338525772095e-08,0.0,8
IEMOCAPFour,67,0.7,seed67:Ses05F_impro03,visual,79,80,80,1,1,observed_or_end_unresolved,0.214031714014709,0.019412805791944265,0.002071642898954451,0.2355161625891924,0.23344451969023794,0.214031714014709,0.019412805791944265,0.23204145021736622,0.7769779562950134,0.23204145021736622,1,2.0489096641540527e-08,0.0,8
IEMOCAPFour,67,0.7,seed67:Ses05M_impro07,text,80,81,82,2,2-3,observed_or_end_unresolved,0.4569823443889618,0.019551957258954644,0.0021269186108838767,0.47866121865808964,0.47653430004720576,0.2284911721944809,0.009775978629477322,0.2898569838143885,0.6404051780700684,0.579713967628777,2,1.3969838619232178e-08,0.0,8
IEMOCAPFour,67,0.7,seed67:Ses05F_impro03,audio,80,81,81,1,1,observed_or_end_unresolved,0.17463037185370922,0.019416140392422676,0.001581529650138691,0.19562803953886032,0.19404650988872163,0.17463037185370922,0.019416140392422676,0.2575537748634815,0.7835975885391235,0.2575537748634815,1,1.862645149230957e-08,0.0,8
IEMOCAPFour,67,0.7,seed67:Ses05M_impro07,audio,81,82,82,1,1,observed_or_end_unresolved,0.1788218559231609,0.019428875064477324,0.0021301596862031147,0.20038088923320174,0.19825072954699863,0.1788218559231609,0.019428875064477324,0.23381385765969753,0.4209396243095398,0.23381385765969753,1,1.3271346688270569e-08,0.0,8
IEMOCAPFour,67,0.7,seed67:Ses05F_impro03,visual,81,82,82,1,1,observed_or_end_unresolved,0.23249242920428514,0.019021170446649194,0.0017906697175931185,0.2533042680006474,0.2515135982830543,0.23249242920428514,0.019021170446649194,0.2656683025415987,0.809441089630127,0.2656683025415987,1,2.130400389432907e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05F_script03_2,audio,0,1,1,1,1,observed_or_end_unresolved,0.12912593851797283,0.019558068364858627,0.002328654081793502,0.15101265953853726,0.14868400545674376,0.12912593851797283,0.019558068364858627,0.15666439943015575,0.43821024894714355,0.15666439943015575,1,6.752088665962219e-09,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05F_script03_2,text,0,1,1,1,1,observed_or_end_unresolved,0.16410827240906656,0.019550292752683163,0.002334458928089589,0.18599302507936954,0.18365856615127996,0.16410827240906656,0.019550292752683163,0.2014911212027073,0.41324615478515625,0.2014911212027073,1,1.3271346688270569e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05F_impro05,text,0,1,1,1,1,observed_or_end_unresolved,0.2914961716160178,0.01956681744195521,0.0024088793725240976,0.31347186863422394,0.31106298926169984,0.2914961716160178,0.01956681744195521,0.37111458741128445,0.6878688335418701,0.37111458741128445,1,1.7229467630386353e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_script01_2,text,0,1,1,1,1,observed_or_end_unresolved,0.09248186787590384,0.01962193427607417,0.0023812602448742837,0.11448506219312549,0.1121038019482512,0.09248186787590384,0.01962193427607417,0.23658103123307228,0.40241920948028564,0.23658103123307228,1,2.7939677238464355e-09,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_script01_2,visual,0,1,1,1,1,observed_or_end_unresolved,0.05381977744400501,0.019651739625260234,0.002197999769123271,0.07566951704211533,0.07347151727299206,0.05381977744400501,0.019651739625260234,0.13543374428991228,0.28416186571121216,0.13543374428991228,1,3.026798367500305e-09,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_impro01,text,0,1,1,1,1,observed_or_end_unresolved,0.2080354115460068,0.01959069143049419,0.0023748885141685605,0.23000099207274616,0.2276261035585776,0.2080354115460068,0.01959069143049419,0.26218598429113626,0.4854782521724701,0.26218598429113626,1,8.149072527885437e-09,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_impro01,visual,0,1,1,1,1,observed_or_end_unresolved,0.16162610333412886,0.019526779651641846,0.002366613829508424,0.18351949844509363,0.1811528846155852,0.16162610333412886,0.019526779651641846,0.17053578840568662,0.3417394161224365,0.17053578840568662,1,3.725290298461914e-09,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_impro08,audio,0,1,1,1,1,observed_or_end_unresolved,0.3587753726169467,0.019529614597558975,0.0026773012650664896,0.38098228350281715,0.37830498223775066,0.3587753726169467,0.019529614597558975,0.2630361868068576,0.432483971118927,0.2630361868068576,1,1.7695128917694092e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_impro04,visual,0,1,1,1,1,observed_or_end_unresolved,0.3894075648859143,0.01957725826650858,0.002267603820655495,0.41125241946429014,0.40898481564363465,0.3894075648859143,0.01957725826650858,0.25819494668394327,0.41042882204055786,0.25819494668394327,1,4.0046870708465576e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_script01_1b,text,0,1,1,1,1,observed_or_end_unresolved,0.47058455646038055,0.019470464903861284,0.0026386483368696645,0.49269367195665836,0.4900550236197887,0.47058455646038055,0.019470464903861284,0.3772316016256809,0.7262612581253052,0.3772316016256809,1,2.3748725652694702e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_impro02,text,0,1,1,1,1,observed_or_end_unresolved,0.10990006779320538,0.019590875133872032,0.0025143221428152174,0.13200526451691985,0.12949094237410463,0.10990006779320538,0.019590875133872032,0.2423268649727106,0.3874092698097229,0.2423268649727106,1,1.0244548320770264e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_impro06,text,0,1,1,1,1,observed_or_end_unresolved,0.19403242855332792,0.01964474911801517,0.00207893482001964,0.2157561124768108,0.21367717765679117,0.19403242855332792,0.01964474911801517,0.2184889572672546,0.36237654089927673,0.2184889572672546,1,5.587935447692871e-09,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05F_script01_1,visual,0,1,1,1,1,observed_or_end_unresolved,0.2566196962725371,0.019612598000094295,0.002331532188691199,0.278563832398504,0.2762323002098128,0.2566196962725371,0.019612598000094295,0.33008634205907583,0.5356793999671936,0.33008634205907583,1,2.6542693376541138e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05F_impro08,text,0,1,1,1,1,observed_or_end_unresolved,0.22747365199029446,0.019593554083257914,0.0026436226326040924,0.24971082713454962,0.24706720450194553,0.22747365199029446,0.019593554083257914,0.3176106922328472,0.5160586833953857,0.3176106922328472,1,1.5133991837501526e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_script01_1,visual,0,1,1,1,1,observed_or_end_unresolved,0.10672292672097683,0.019591634161770344,0.00241215928690508,0.12872671941295266,0.12631456012604758,0.10672292672097683,0.019591634161770344,0.2779636513441801,0.43636175990104675,0.2779636513441801,1,5.587935447692871e-09,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05F_script02_2,visual,0,1,2,2,2-3,observed_or_end_unresolved,0.3155402815900743,0.02056083339266479,0.0021999138698447496,0.33830102626234293,0.3361011123924982,0.15777014079503715,0.010280416696332395,0.17370975227095187,0.376445472240448,0.34741950454190373,2,1.5599653124809265e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05F_impro07,audio,0,1,1,1,1,observed_or_end_unresolved,0.6953472131863236,0.0195734070148319,0.00255731085781008,0.7174779288470745,0.7149206179892644,0.6953472131863236,0.0195734070148319,0.35375391971319914,0.5341637134552002,0.35375391971319914,1,2.8405338525772095e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_impro04,text,1,2,2,1,1,observed_or_end_unresolved,0.34722062572836876,0.018882116302847862,0.003550093329977244,0.3696528282016516,0.36610273487167433,0.34722062572836876,0.018882116302847862,0.3079964146018028,0.40848907828330994,0.3079964146018028,1,2.7008354663848877e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05F_impro03,text,1,2,3,2,2-3,observed_or_end_unresolved,0.5177996195852757,0.022304068319499493,0.0034630710433702916,0.5435667634010315,0.5401036923576612,0.2588998097926378,0.011152034159749746,0.3871968202292919,0.7339553833007812,0.7743936404585838,2,1.909211277961731e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05F_script03_1,audio,1,2,2,1,1,observed_or_end_unresolved,0.2743991408497095,0.019018868915736675,0.0013933210066170432,0.29481132607907057,0.2934180050724535,0.2743991408497095,0.019018868915736675,0.3016089089214802,0.44331178069114685,0.3016089089214802,1,2.5727786123752594e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05F_impro04,audio,1,2,3,2,2-3,observed_or_end_unresolved,0.42516510374844074,0.015226882649585605,0.002279270760482177,0.4426712542772293,0.44039198351674713,0.21258255187422037,0.007613441324792802,0.27028492419049144,0.5352171063423157,0.5405698483809829,2,1.5832483768463135e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_script01_3,audio,2,3,3,1,1,observed_or_end_unresolved,0.6160863842815161,0.01891195005737245,0.003069747850531712,0.6380680724978447,0.634998324647313,0.6160863842815161,0.01891195005737245,0.443885263055563,0.7255589962005615,0.443885263055563,1,5.820766091346741e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_impro01,audio,2,3,3,1,1,observed_or_end_unresolved,0.27969789505004883,0.018882245058193803,0.0027747472340706736,0.30135488882660866,0.298580141592538,0.27969789505004883,0.018882245058193803,0.2113253092393279,0.5648831725120544,0.2113253092393279,1,1.0011717677116394e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05F_script02_1,audio,2,3,3,1,1,observed_or_end_unresolved,0.2898853262886405,0.019264039816334844,0.0026569387409836054,0.3118063071742654,0.3091493684332818,0.2898853262886405,0.019264039816334844,0.29176643025130033,0.5210142135620117,0.29176643025130033,1,1.3271346688270569e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_impro08,text,2,3,3,1,1,observed_or_end_unresolved,0.18858847813680768,0.01917211525142193,0.0022977760672802106,0.21005836967378855,0.20776059360650834,0.18858847813680768,0.01917211525142193,0.25458410661667585,0.3709695041179657,0.25458410661667585,1,8.149072527885437e-09,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05F_script01_3,visual,2,3,4,2,2-3,observed_or_end_unresolved,0.25347017077729106,0.01993381232023239,0.001837069503380917,0.2752410536631942,0.27340398415981326,0.12673508538864553,0.009966906160116196,0.1914691161364317,0.3223661780357361,0.3829382322728634,2,1.1292286217212677e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_script01_1,audio,2,3,3,1,1,observed_or_end_unresolved,0.3638442885130644,0.01894158194772899,0.0009127267330768518,0.38369859755039215,0.3827858708173153,0.3638442885130644,0.01894158194772899,0.3286662641912699,0.5616108775138855,0.3286662641912699,1,2.6193447411060333e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_script02_2,audio,2,3,3,1,1,observed_or_end_unresolved,0.5667431587353349,0.018861019983887672,0.0020341731869848445,0.5876383446156979,0.585604171428713,0.5667431587353349,0.018861019983887672,0.46672927867621183,0.7279764413833618,0.46672927867621183,1,5.029141902923584e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05F_impro02,audio,3,4,4,1,1,observed_or_end_unresolved,0.3323461730033159,0.019019721308723092,0.001031076579238288,0.3523969752714038,0.3513658986921655,0.3323461730033159,0.019019721308723092,0.2673192396759987,0.57506263256073,0.2673192396759987,1,3.050081431865692e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_impro04,audio,3,4,4,1,1,observed_or_end_unresolved,0.22592498362064362,0.018705130321905017,0.0035436449688859284,0.24817376304417849,0.24463011807529256,0.22592498362064362,0.018705130321905017,0.2281589349731803,0.544478714466095,0.2281589349731803,1,2.8405338525772095e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_impro02,text,3,4,4,1,1,observed_or_end_unresolved,0.14618513640016317,0.019080469151958823,0.0033192650589626282,0.1685848692432046,0.16526560418424197,0.14618513640016317,0.019080469151958823,0.23552040942013264,0.3614770770072937,0.23552040942013264,1,5.587935447692871e-09,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05F_impro03,visual,3,4,4,1,1,observed_or_end_unresolved,0.44766268227249384,0.018873250111937523,0.0013637287192977965,0.46789966244250536,0.46653593372320756,0.44766268227249384,0.018873250111937523,0.31409681867808104,0.46214550733566284,0.31409681867808104,1,2.3283064365386963e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05F_script01_3,audio,3,4,5,2,2-3,observed_or_end_unresolved,0.5120851576793939,0.01691705477423966,0.0014006335768499412,0.5304028457030654,0.5290022121262155,0.25604257883969694,0.00845852738711983,0.27799991331994534,0.683318018913269,0.5559998266398907,2,1.0943040251731873e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_script03_1,audio,3,4,5,2,2-3,observed_or_end_unresolved,0.8664861172437668,0.005596711067482829,0.002519159548683092,0.8746019937098026,0.8720828341611195,0.4332430586218834,0.0027983555337414145,0.37789389910176396,0.742646336555481,0.7557877982035279,2,5.727633833885193e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_impro08,audio,4,5,5,1,1,observed_or_end_unresolved,0.28089551301673055,0.018936255015432835,0.002306982787558809,0.3021387467160821,0.2998317639285233,0.28089551301673055,0.018936255015432835,0.2886768449097872,0.4750484228134155,0.2886768449097872,1,1.1641532182693481e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_script01_1b,text,4,5,5,1,1,observed_or_end_unresolved,0.03813917236402631,0.018864768324419856,0.0019891702249879017,0.05899311089888215,0.05700394067389425,0.03813917236402631,0.018864768324419856,0.22582969069480896,0.3657965660095215,0.22582969069480896,1,2.0954757928848267e-09,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05F_impro03,audio,4,5,5,1,1,observed_or_end_unresolved,0.3421788429841399,0.019141142023727298,0.0032211240322794765,0.3645411026664078,0.36131997863412835,0.3421788429841399,0.019141142023727298,0.3098825188353658,0.5129770040512085,0.3098825188353658,1,1.7695128917694092e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_impro06,audio,4,5,5,1,1,observed_or_end_unresolved,0.30546365724876523,0.019131868379190564,0.001632063533179462,0.32622759230434895,0.3245955287711695,0.30546365724876523,0.019131868379190564,0.29450446274131536,0.5719899535179138,0.29450446274131536,1,2.3166649043560028e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05F_script01_1,visual,5,6,7,2,2-3,observed_or_end_unresolved,0.37150140455923975,0.02272673393599689,0.0019395725830690935,0.396167716011405,0.3942281434283359,0.18575070227961987,0.011363366967998445,0.26376967038959265,0.5309374928474426,0.5275393407791853,2,2.7474015951156616e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05F_impro07,audio,5,6,6,1,1,observed_or_end_unresolved,0.40545261465013027,0.018923057708889246,0.0025206809368683025,0.42689635418355465,0.42437567324668635,0.40545261465013027,0.018923057708889246,0.4245149325579405,0.6773462295532227,0.4245149325579405,1,1.7695128917694092e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_script01_3,visual,6,7,7,1,1,observed_or_end_unresolved,0.5917603485286236,0.018900068011134863,0.0017013206088449806,0.6123617514967918,0.6106604308879469,0.5917603485286236,0.018900068011134863,0.3889914359897375,0.711215078830719,0.3889914359897375,1,4.6798959374427795e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05F_impro02,visual,6,7,7,1,1,observed_or_end_unresolved,0.4642575061880052,0.018562881043180823,0.0024484159657731652,0.48526880610734224,0.4828203901415691,0.4642575061880052,0.018562881043180823,0.3115202682092786,0.5748377442359924,0.3115202682092786,1,2.6309862732887268e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05F_script02_1,text,6,7,7,1,1,observed_or_end_unresolved,0.2837334892246872,0.017767994198948145,0.0030026473104953766,0.3045041263103485,0.30150147899985313,0.2837334892246872,0.017767994198948145,0.35310140810906887,0.6477688550949097,0.35310140810906887,1,1.6763806343078613e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_impro07,visual,6,7,8,2,2-3,observed_or_end_unresolved,0.4378520967438817,0.018177962163463235,0.001217511118738912,0.45724757574498653,0.4560300646262476,0.21892604837194085,0.009088981081731617,0.3490708991885185,0.5510076284408569,0.698141798377037,2,2.0023435354232788e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_impro04,visual,6,7,7,1,1,observed_or_end_unresolved,0.19827698450535536,0.018913343083113432,0.0012116184007027186,0.2184019461274147,0.21719032772671198,0.19827698450535536,0.018913343083113432,0.35025111213326454,0.6110116839408875,0.35025111213326454,1,5.820766091346741e-09,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_script01_1b,text,6,7,7,1,1,observed_or_end_unresolved,0.1884219292551279,0.019046193454414606,0.0016930968704400584,0.20916122011840343,0.20746812324796338,0.1884219292551279,0.019046193454414606,0.28035726211965084,0.48479485511779785,0.28035726211965084,1,7.916241884231567e-09,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05F_impro03,visual,6,7,7,1,1,observed_or_end_unresolved,0.30880020931363106,0.01888178871013224,0.0015499606015509926,0.3292319569736719,0.3276819963721209,0.30880020931363106,0.01888178871013224,0.3134670350700617,0.44328027963638306,0.3134670350700617,1,1.4784745872020721e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05F_script03_1,visual,6,7,7,1,1,observed_or_end_unresolved,0.24631162360310555,0.01930114347487688,0.0017300839463132434,0.26734285056591034,0.2656127666195971,0.24631162360310555,0.01930114347487688,0.23402665182948112,0.37507420778274536,0.23402665182948112,1,1.3387762010097504e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05F_script01_2,text,6,7,7,1,1,observed_or_end_unresolved,0.04990670643746853,0.018895931541919708,0.0014358691114466637,0.0702385080512613,0.06880263893981464,0.04990670643746853,0.018895931541919708,0.17943597491830587,0.47624486684799194,0.17943597491830587,1,4.889443516731262e-09,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_impro06,text,6,7,7,1,1,observed_or_end_unresolved,0.08094508456997573,0.01911694509908557,0.0011191553203389049,0.1011811860371381,0.1000620307167992,0.08094508456997573,0.01911694509908557,0.18817206472158432,0.3563289940357208,0.18817206472158432,1,7.683411240577698e-09,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_impro06,visual,6,7,7,1,1,observed_or_end_unresolved,0.06679870816878974,0.01900462433695793,0.0012309524172451347,0.08703428460285068,0.08580333218560554,0.06679870816878974,0.01900462433695793,0.16737720277160406,0.4020981788635254,0.16737720277160406,1,3.6088749766349792e-09,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_impro05,text,6,7,7,1,1,observed_or_end_unresolved,0.5917386710643768,0.01906865113414824,0.0019964034290751442,0.6128037199378014,0.6108073165087262,0.5917386710643768,0.01906865113414824,0.3947448991239071,0.5980757474899292,0.3947448991239071,1,3.8067810237407684e-08,0.0,8
IEMOCAPFour,68,0.1,seed68:Ses05M_impro08,visual,7,8,8,1,1,observed_or_end_unresolved,0.14774850406683981,0.018369684228673577,0.001973178470507264,0.16809136653319,0.16611818806268275,0.14774850406683981,0.018369684228673577,0.243173326831311,0.4306406080722809,0.243173326831311,1,8.149072527885437e-09,0.0,8
