run,dataset,seed,rate,conversation,n,overlap_mean,damage_mean,damage_median,damage_positive_fraction,pearson,spearman
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,seed68:Ses05F_impro07,680,0.27571311319616676,0.18519925886819907,0.10778921470046043,0.8955882352941177,0.6604034864730991,0.6914628733549826
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,seed68:Ses05F_impro08,416,0.26078125600962754,0.16816263353953567,0.09755372256040573,0.8677884615384616,0.6756880639056901,0.6855511698148432
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,seed68:Ses05F_script01_1,336,0.2677941482979804,0.12070722062517666,0.05899651348590851,0.8214285714285714,0.4268833076142277,0.462108912833037
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,seed68:Ses05F_script01_2,104,0.30340725305275273,0.16095495039525515,0.10515865683555603,0.8365384615384616,0.4869076540183003,0.4652512536007682
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,seed68:Ses05F_script01_3,504,0.25454024276843973,0.1640536457462798,0.08739932999014854,0.8690476190476191,0.6371904651601262,0.627861590476003
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,seed68:Ses05F_script02_1,296,0.2494467504045649,0.1529658385615393,0.07730069756507874,0.8412162162162162,0.6951532909494669,0.6086319688677897
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,seed68:Ses05F_script02_2,392,0.25543664840088054,0.17009843379848313,0.0713496133685112,0.8290816326530612,0.6611897742570054,0.6142127611084262
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,seed68:Ses05F_script03_1,416,0.22259655398039074,0.16260610106669796,0.09222815185785294,0.8653846153846154,0.6351778410527144,0.6823069255439023
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,seed68:Ses05F_script03_2,520,0.22744659037651638,0.15833963074076635,0.09814814478158951,0.8769230769230769,0.6834698092908441,0.6850026755333358
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,seed68:Ses05M_impro01,96,0.2512782400978419,0.21949011541437358,0.15098508447408676,0.9479166666666666,0.7558498789048664,0.788537710255019
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,seed68:Ses05M_impro02,272,0.2455564362120212,0.13864896992933662,0.06632175296545029,0.8198529411764706,0.6279370354253582,0.5395319353969235
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,seed68:Ses05M_impro03,672,0.26549867411155165,0.15353343645221598,0.08512982726097107,0.8080357142857143,0.5761538541755475,0.5829440150378937
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,seed68:Ses05M_impro04,480,0.266682616493199,0.14958420718903653,0.08915745839476585,0.8208333333333333,0.5209829151704093,0.5164386564177796
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,seed68:Ses05M_impro05,328,0.26816002485376395,0.18330576057295975,0.12158577516674995,0.7621951219512195,0.5712559082241451,0.5669005870226572
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,seed68:Ses05M_impro06,360,0.2584678268318789,0.1429149690032419,0.08794230595231056,0.8,0.5950612512155673,0.5490927141927535
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,seed68:Ses05M_impro07,896,0.2653614911396289,0.19164102505393593,0.11677931249141693,0.8928571428571429,0.656268121871201,0.7013182742688451
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,seed68:Ses05M_impro08,608,0.2473337731131132,0.1443398259518864,0.07635855674743652,0.8470394736842105,0.6234781010572092,0.5716042292859342
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,seed68:Ses05M_script01_1,352,0.2560992668441031,0.2062414854246361,0.14809634536504745,0.90625,0.6911419735455938,0.7118922940452685
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,seed68:Ses05M_script01_1b,208,0.25469101791699916,0.18388548475475266,0.10036256909370422,0.8894230769230769,0.6864232677614819,0.6258447883161842
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,seed68:Ses05M_script01_2,96,0.2991341231584859,0.20019632475062585,0.11739761754870415,0.8645833333333334,0.6214859139130132,0.6242403689636462
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,seed68:Ses05M_script01_3,416,0.2577034448712276,0.20313440796095306,0.13341284543275833,0.8221153846153846,0.6642301120131172,0.6322140804501903
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,seed68:Ses05M_script02_1,304,0.23841607331077716,0.15161153691894325,0.09202902764081955,0.8914473684210527,0.6582464238298634,0.6101833263567944
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,seed68:Ses05M_script02_2,464,0.24784699556867368,0.16784096846421218,0.08210987225174904,0.8512931034482759,0.63500331821937,0.6235347625773913
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,seed68:Ses05M_script03_1,400,0.2831628115777858,0.21446182020008564,0.15097682178020477,0.8475,0.5544426930026448,0.5994800592503703
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,seed68:Ses05M_script03_2,608,0.2487174034559805,0.1797437176543386,0.10050526261329651,0.8404605263157895,0.6064459346576122,0.6248630509409921
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05F_impro01,48,0.23750590812414885,0.20761922851670533,0.17077171802520752,0.9791666666666666,0.8730399115036146,0.890034737299175
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05F_impro02,488,0.238894385249415,0.12951928871821183,0.05278454162180424,0.8176229508196722,0.6222255910921686,0.5652874361271981
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05F_impro03,1112,0.25539356784261896,0.1526862736238609,0.07256308570504189,0.8246402877697842,0.602842203308026,0.5879544362355722
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05F_impro04,744,0.21640250549942094,0.11911141004924092,0.05414522811770439,0.8104838709677419,0.5958967314084759,0.537041834053679
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05F_impro05,752,0.23863700889434883,0.13371897569084737,0.07114410400390625,0.8098404255319149,0.5961833509046919,0.5591761915140808
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05F_impro06,704,0.2399899396722586,0.11674614380833438,0.054297253489494324,0.8224431818181818,0.5653669220076835,0.5639047973454469
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05F_impro07,928,0.24008071375107554,0.11827845224540616,0.0603799968957901,0.7780172413793104,0.6004936875798518,0.5456362212573106
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05F_impro08,624,0.21454679009576255,0.10905390957859942,0.05530216544866562,0.7900641025641025,0.603684559008557,0.5662298555377208
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05F_script01_1,352,0.24326263686948965,0.11789968798191032,0.05120711401104927,0.8039772727272727,0.5681692859348497,0.5075520953707923
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05F_script01_2,144,0.2214027843114713,0.16196661258840728,0.08580085635185242,0.8402777777777778,0.5915204302736574,0.6108753315649867
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05F_script01_3,592,0.23680531277283523,0.12271906590290568,0.050236187875270844,0.7702702702702703,0.5931117676436661,0.4919632762250956
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05F_script02_1,424,0.21237240831877263,0.09576863317557101,0.047268981114029884,0.7877358490566038,0.55852621743952,0.49707332522393877
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05F_script02_2,504,0.23597483549429665,0.1270003657241071,0.05677133798599243,0.7777777777777778,0.5457879064237343,0.5087013905564391
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05F_script03_1,456,0.22793067649840132,0.14808658920351023,0.07307538762688637,0.8377192982456141,0.6546888312254938,0.5765628935155597
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05F_script03_2,632,0.24696745018952207,0.12363215442746878,0.05879047326743603,0.7658227848101266,0.5435030731032058,0.5090415234101774
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05M_impro01,160,0.2166426479583606,0.10129547211108729,0.03741665929555893,0.71875,0.38490701307326586,0.44970409000351574
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05M_impro02,288,0.23962202626151136,0.18209519730104753,0.1347571462392807,0.8993055555555556,0.6905946492358156,0.7311371463937081
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05M_impro03,784,0.2658008139886969,0.13910419201331062,0.06978829577565193,0.8329081632653061,0.540956417778331,0.5250818652374926
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05M_impro04,512,0.2531801959303266,0.1360680155994487,0.06743111461400986,0.802734375,0.48286943532531823,0.49176040128860965
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05M_impro05,432,0.24405307909560012,0.15584960406542653,0.09150409698486328,0.8379629629629629,0.5882026800667375,0.5890788738079801
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05M_impro06,328,0.24444334321973346,0.1346687046050026,0.06374559178948402,0.8170731707317073,0.6086927863083164,0.5797891044078729
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05M_impro07,1088,0.2523146898514396,0.14385633989791935,0.07006602734327316,0.7867647058823529,0.5607861117096942,0.5321087897855015
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05M_impro08,672,0.21421451360012206,0.1286303663066411,0.06145918369293213,0.7946428571428571,0.6201846277846126,0.5792646170724508
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05M_script01_1,440,0.24313729461070827,0.14207088513807817,0.07117978855967522,0.8545454545454545,0.624185330271801,0.629988039945736
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05M_script01_1b,264,0.2421322831545364,0.13394514191895723,0.08246153593063354,0.8409090909090909,0.5250441738348516,0.5455282431894815
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05M_script01_2,80,0.26339812723454087,0.1851786756888032,0.08856216818094254,0.925,0.6875469475036264,0.7551101734646039
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05M_script01_3,512,0.24924788100179285,0.1493660697233281,0.08274153620004654,0.845703125,0.609836332200041,0.6089208108742175
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05M_script02_1,272,0.23145641128340846,0.15089800243046791,0.08310200273990631,0.8345588235294118,0.5740690786919284,0.5616822942631495
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05M_script02_2,544,0.24640692026107847,0.16073022777666612,0.09328153356909752,0.8272058823529411,0.6238024212615723,0.5967434472395071
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05M_script03_1,624,0.24986463897407818,0.12868365427204528,0.05922110751271248,0.7483974358974359,0.5255075801026248,0.4439677984936412
iemocap4_seed68_rate0.7,IEMOCAPFour,68,0.7,seed68:Ses05M_script03_2,744,0.22435039557799477,0.14797371222827865,0.07944713532924652,0.8508064516129032,0.6220024374655326,0.6435888163962007
iemocap4_seed69_rate0.1,IEMOCAPFour,69,0.1,seed69:Ses05F_impro01,32,0.23670951649546623,0.22467021987540647,0.08481863886117935,0.9375,0.8345361912926906,0.7595307917888563
iemocap4_seed69_rate0.1,IEMOCAPFour,69,0.1,seed69:Ses05F_impro02,80,0.26872306047007444,0.24275144967250525,0.17130009829998016,0.9875,0.7558722024355436,0.7982184716361932
iemocap4_seed69_rate0.1,IEMOCAPFour,69,0.1,seed69:Ses05F_impro03,200,0.3536909643840045,0.3044453447777778,0.273638516664505,0.97,0.6615007977380741,0.72187204680117
iemocap4_seed69_rate0.1,IEMOCAPFour,69,0.1,seed69:Ses05F_impro04,176,0.26674557219005446,0.19285127640151503,0.12623323500156403,0.9318181818181818,0.7453948847500576,0.7589412282632622
iemocap4_seed69_rate0.1,IEMOCAPFour,69,0.1,seed69:Ses05F_impro05,136,0.29644486041027396,0.213128237040056,0.15871713310480118,0.9117647058823529,0.6185721168820435,0.6485950097800678
iemocap4_seed69_rate0.1,IEMOCAPFour,69,0.1,seed69:Ses05F_impro06,144,0.2829577301486602,0.21498998757710475,0.1599390059709549,0.9375,0.6894450206214026,0.770846394984326
iemocap4_seed69_rate0.1,IEMOCAPFour,69,0.1,seed69:Ses05F_impro07,168,0.3373484307057446,0.2751159860941005,0.178492933511734,0.9285714285714286,0.6023988994276348,0.6036439378217361
iemocap4_seed69_rate0.1,IEMOCAPFour,69,0.1,seed69:Ses05F_impro08,120,0.35192133410212895,0.24535132772289217,0.18487413227558136,0.9583333333333334,0.5089049748330606,0.5463504410028475
iemocap4_seed69_rate0.1,IEMOCAPFour,69,0.1,seed69:Ses05F_script01_1,72,0.2724522751911233,0.2014515166067415,0.12063045054674149,0.9861111111111112,0.7044017932937783,0.7420412888288636
iemocap4_seed69_rate0.1,IEMOCAPFour,69,0.1,seed69:Ses05F_script01_2,24,0.28767129064848024,0.2011080919764936,0.1549539566040039,1,0.7574579206403073,0.6347826086956522
iemocap4_seed69_rate0.1,IEMOCAPFour,69,0.1,seed69:Ses05F_script01_3,64,0.2366410243557766,0.17657542444067076,0.1244724690914154,0.96875,0.7356721941576978,0.877014652014652
iemocap4_seed69_rate0.1,IEMOCAPFour,69,0.1,seed69:Ses05F_script02_1,64,0.31588277040282264,0.22996691675507464,0.1369439959526062,1,0.5970344625193909,0.6467948717948718
iemocap4_seed69_rate0.1,IEMOCAPFour,69,0.1,seed69:Ses05F_script02_2,72,0.31113595355095136,0.3424839696381241,0.24117951840162277,0.9861111111111112,0.6050547251524429,0.6669882307543894
iemocap4_seed69_rate0.1,IEMOCAPFour,69,0.1,seed69:Ses05F_script03_1,104,0.3536566117993341,0.36914230494473416,0.31187187135219574,0.9903846153846154,0.7963029557576679,0.7987624026458978
iemocap4_seed69_rate0.1,IEMOCAPFour,69,0.1,seed69:Ses05F_script03_2,152,0.3109027004163516,0.2714966160955986,0.20880433917045593,0.9276315789473685,0.6133601178541094,0.6859157047273423
