run,dataset,seed,rate,overlap_bucket,n,overlap_mean,damage_mean,damage_median,damage_positive_fraction,pearson,spearman,conversation_count,conversation_equal_damage_mean
iemocap4_seed66_rate0.5,IEMOCAPFour,66,0.5,"[.1,.2)",2884,0.15066473542527914,0.07653655662542357,0.06416857987642288,0.834257975034674,0.19028908465257105,0.19243284107295985,31,0.07812580715934889
iemocap4_seed66_rate0.5,IEMOCAPFour,66,0.5,"[.2,.4)",4326,0.29089738359701506,0.1813844940084766,0.15820391476154327,0.882339343504392,0.22745116798222542,0.23160815518178487,31,0.1846649524154732
iemocap4_seed66_rate0.5,IEMOCAPFour,66,0.5,"[.4,.6)",2546,0.48969915897848093,0.3755468477386007,0.34546518325805664,0.9096622152395916,0.14295353515358555,0.1589894841945394,31,0.3752970476387189
iemocap4_seed66_rate0.5,IEMOCAPFour,66,0.5,"[.6,1]",536,0.6526855062415351,0.5599083883354246,0.5248503684997559,0.9365671641791045,0.19139474020802974,0.15169153592645102,31,0.5719107667677493
iemocap4_seed66_rate0.7,IEMOCAPFour,66,0.7,"[0,.1)",3736,0.05061846606423919,0.017136170495923697,0.007907326333224773,0.7154710920770878,0.332825859572987,0.36310408786235165,31,0.01913225450859181
iemocap4_seed66_rate0.7,IEMOCAPFour,66,0.7,"[.1,.2)",3622,0.14945161289549347,0.06358295859854354,0.05257338099181652,0.7951408061844285,0.15962439974784848,0.1617502503509921,31,0.06527527838268507
iemocap4_seed66_rate0.7,IEMOCAPFour,66,0.7,"[.2,.4)",5278,0.291307572355863,0.1532840202874834,0.13383829593658447,0.8291019325502084,0.2151959308110713,0.21315791981323096,31,0.15734324333506305
iemocap4_seed66_rate0.7,IEMOCAPFour,66,0.7,"[.4,.6)",2920,0.49025884419679644,0.3263764774579912,0.3012479692697525,0.8691780821917808,0.16728319690783375,0.17684572345514848,31,0.3443536353011823
iemocap4_seed66_rate0.7,IEMOCAPFour,66,0.7,"[.6,1]",620,0.6605805283592593,0.46699424727309136,0.4521375894546509,0.9064516129032258,0.22339737881288832,0.20774346615147618,31,0.498512265822104
iemocap4_seed67_rate0.1,IEMOCAPFour,67,0.1,"[0,.1)",261,0.060173485941035935,0.039522564184934016,0.02770867757499218,0.9157088122605364,0.5321145241841454,0.6180135123278055,31,0.04611872946798519
iemocap4_seed67_rate0.1,IEMOCAPFour,67,0.1,"[.1,.2)",603,0.15379063112917626,0.12470938165550109,0.11186978220939636,0.9601990049751243,0.1856390851403904,0.20913846205377154,31,0.12468518371748727
iemocap4_seed67_rate0.1,IEMOCAPFour,67,0.1,"[.2,.4)",1078,0.29358040624348264,0.25644498274545835,0.2315457984805107,0.9730983302411874,0.30017993457381664,0.31440158133161744,31,0.25688259087380927
iemocap4_seed67_rate0.1,IEMOCAPFour,67,0.1,"[.4,.6)",485,0.4839341724041811,0.4368486662961773,0.41167208552360535,0.9690721649484536,0.2502506267501394,0.28183133006625666,31,0.44151929138625834
iemocap4_seed67_rate0.1,IEMOCAPFour,67,0.1,"[.6,1]",213,0.6751935663917255,0.6587568448392997,0.6293227076530457,0.9812206572769953,0.22850261691651166,0.23839599047290266,30,0.6299587973699577
iemocap4_seed67_rate0.3,IEMOCAPFour,67,0.3,"[0,.1)",1326,0.05615017489884133,0.029244579592520206,0.01827118545770645,0.8431372549019608,0.45998044061974586,0.5325661727149148,31,0.030016205591111542
iemocap4_seed67_rate0.3,IEMOCAPFour,67,0.3,"[.1,.2)",1830,0.15077881453548625,0.10165556292329493,0.09090038761496544,0.9005464480874317,0.2552385586860325,0.26627558568441473,31,0.10654592932859659
iemocap4_seed67_rate0.3,IEMOCAPFour,67,0.3,"[.2,.4)",3178,0.28853477272712036,0.21653253492905686,0.1989021822810173,0.908747640025173,0.29400878039774136,0.297647962694493,31,0.21674276880163204
iemocap4_seed67_rate0.3,IEMOCAPFour,67,0.3,"[.4,.6)",1352,0.4834484670024652,0.3974333196580851,0.3723520040512085,0.9341715976331361,0.22035819850902977,0.22135709705337095,31,0.40716342948664674
iemocap4_seed67_rate0.3,IEMOCAPFour,67,0.3,"[.6,1]",498,0.6810502152605707,0.6060777706239956,0.5846830308437347,0.963855421686747,0.1536540011298904,0.13719339481367526,31,0.6504692728754008
iemocap4_seed67_rate0.5,IEMOCAPFour,67,0.5,"[0,.1)",2577,0.05116541590397042,0.022034585863340256,0.011719390749931335,0.7970508343034536,0.43966029774367116,0.5016468005753446,31,0.024287276454662436
iemocap4_seed67_rate0.5,IEMOCAPFour,67,0.5,"[.1,.2)",2878,0.1507870561059479,0.08202393585913106,0.0737539604306221,0.8540653231410702,0.20759366311741403,0.20852632726665532,31,0.08685590848742579
iemocap4_seed67_rate0.5,IEMOCAPFour,67,0.5,"[.2,.4)",4739,0.2878450446363792,0.1851513907494148,0.16990117728710175,0.8736020257438278,0.2596999416006302,0.260468528461293,31,0.19448581156004452
iemocap4_seed67_rate0.5,IEMOCAPFour,67,0.5,"[.4,.6)",1981,0.4838137250696391,0.3503751237112756,0.3440909683704376,0.911660777385159,0.1557449505293135,0.16121742154232446,31,0.3739849450855201
iemocap4_seed67_rate0.5,IEMOCAPFour,67,0.5,"[.6,1]",721,0.6803169376145785,0.5632051550027567,0.5639703273773193,0.9320388349514563,0.19006183648241312,0.2073143384777734,31,0.5797231835769842
iemocap4_seed67_rate0.7,IEMOCAPFour,67,0.7,"[0,.1)",3510,0.04970988247986681,0.01666824783031375,0.006928593851625919,0.7168091168091169,0.38062005519036274,0.40165151997361975,31,0.016830310922349045
iemocap4_seed67_rate0.7,IEMOCAPFour,67,0.7,"[.1,.2)",3806,0.14952820993634944,0.06371964109670987,0.054625509306788445,0.7916447714135575,0.16731523244341653,0.16123989765667207,31,0.0645328218534568
iemocap4_seed67_rate0.7,IEMOCAPFour,67,0.7,"[.2,.4)",5822,0.2897755087486701,0.15771606341880987,0.14242558926343918,0.840948127791137,0.24487793158183357,0.2342593343869573,31,0.16014403136892474
iemocap4_seed67_rate0.7,IEMOCAPFour,67,0.7,"[.4,.6)",2414,0.4811325175216994,0.30866780316930914,0.3033025413751602,0.8777961888980944,0.1887156329879141,0.17841338538537455,31,0.3172533432052637
iemocap4_seed67_rate0.7,IEMOCAPFour,67,0.7,"[.6,1]",816,0.6814370797399212,0.4981023472295526,0.5288444757461548,0.9044117647058824,0.14255660942713244,0.1370437927498998,31,0.5194228149053097
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,"[0,.1)",285,0.05952695085127887,0.03737913574696633,0.027691880241036415,0.887719298245614,0.44578814582826465,0.544510048883659,29,0.04096206573129525
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,"[.1,.2)",612,0.1512825119923922,0.1211691837928264,0.10578583925962448,0.9705882352941176,0.25448534126085937,0.26569508786472484,30,0.125390761807197
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,"[.2,.4)",1269,0.29609546859119706,0.25834581485624336,0.2303979992866516,0.9661150512214342,0.3002646309049293,0.31909778392943516,30,0.247323893366903
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,"[.4,.6)",643,0.48620141456323684,0.4426433284467153,0.3961424231529236,0.9766718506998445,0.24784428247518714,0.2505796744542532,30,0.4424503634920675
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,"[.6,1]",207,0.670232317585876,0.6125295532210437,0.6021525859832764,0.9806763285024155,0.29072567341296274,0.33406392397527895,25,0.6261146101391323
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,"[0,.1)",1413,0.05296468124141612,0.02423823697680986,0.014848470687866211,0.8138711960368011,0.44795266571929193,0.5152563922833834,31,0.023718930961073928
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,"[.1,.2)",1751,0.15019482421422264,0.09595172369011228,0.08407966792583466,0.8897772701313535,0.24189817868490426,0.2414048690097132,31,0.10048665597570333
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,"[.2,.4)",3087,0.2949119384934843,0.2151548117278539,0.1960754245519638,0.9080012957563978,0.2538843981597936,0.25837536416217277,31,0.21913580714624326
