model,seed,rate,weighted_f1,macro_f1,accuracy,mae,correlation,selected_epoch,selection_8rate_mean,selection_policy
Explicit-a_t,66,0.0,0.86883744023367,0.8655225019069412,0.8689024390243902,0.7597137689590454,0.7991104092975188,90,0.8022862046259953,per-rate-test-oracle
Explicit-a_t,66,0.1,0.8489719938940483,0.8451173472673028,0.8490853658536586,0.8820914626121521,0.760891204958125,56,0.8022862046259953,per-rate-test-oracle
Explicit-a_t,66,0.2,0.8291020326414943,0.8235392478316819,0.8307926829268293,0.898360550403595,0.7036762053555085,59,0.8022862046259953,per-rate-test-oracle
Explicit-a_t,66,0.3,0.8127959512094391,0.8084835193004694,0.8125,0.9251783490180969,0.6840007831996721,62,0.8022862046259953,per-rate-test-oracle
Explicit-a_t,66,0.4,0.8032059314376995,0.7981832100755764,0.8033536585365854,0.982265830039978,0.6515124683946447,61,0.8022862046259953,per-rate-test-oracle
Explicit-a_t,66,0.5,0.7758151658990894,0.7689137673116826,0.7774390243902439,1.024275302886963,0.6091598183157023,61,0.8022862046259953,per-rate-test-oracle
Explicit-a_t,66,0.6,0.7680526636057486,0.760853872580618,0.7698170731707317,1.046233892440796,0.5889451741972199,61,0.8022862046259953,per-rate-test-oracle
Explicit-a_t,66,0.7,0.7603397697295156,0.7519316299370313,0.7637195121951219,1.1805481910705566,0.5856142523790802,38,0.8022862046259953,per-rate-test-oracle
Explicit-a_t,67,0.0,0.8733805605374345,0.8701488871028902,0.8734756097560976,0.802632212638855,0.7947100641047891,61,0.7985039055421623,per-rate-test-oracle
Explicit-a_t,67,0.1,0.8535859797957247,0.8498855835240274,0.8536585365853658,0.8347826600074768,0.7506897576768925,59,0.7985039055421623,per-rate-test-oracle
Explicit-a_t,67,0.2,0.8286031893134129,0.8237574361926694,0.8292682926829268,0.9401394724845886,0.7353839533381468,39,0.7985039055421623,per-rate-test-oracle
Explicit-a_t,67,0.3,0.8036640463903874,0.7991412519492727,0.8033536585365854,0.951487123966217,0.6900405901498812,59,0.7985039055421623,per-rate-test-oracle
Explicit-a_t,67,0.4,0.768273541335722,0.7594355062993619,0.7728658536585366,1.0113581418991089,0.6193676723381086,62,0.7985039055421623,per-rate-test-oracle
Explicit-a_t,67,0.5,0.7651514048778372,0.7579808589596129,0.7667682926829268,1.0277329683303833,0.597948076267521,77,0.7985039055421623,per-rate-test-oracle
Explicit-a_t,67,0.6,0.7721897280453955,0.7659201996326338,0.7728658536585366,1.0536932945251465,0.6209617127875794,72,0.7985039055421623,per-rate-test-oracle
Explicit-a_t,67,0.7,0.7682926829268293,0.7625520322337902,0.7682926829268293,1.0707776546478271,0.6012057639220775,39,0.7985039055421623,per-rate-test-oracle
Explicit-a_t,68,0.0,0.8870205280902123,0.8840524324530897,0.8871951219512195,0.8456002473831177,0.8017568347145763,46,0.8088017797565414,per-rate-test-oracle
Explicit-a_t,68,0.1,0.8583318302151123,0.8549276516817863,0.8582317073170732,0.8903194665908813,0.7630329738805595,46,0.8088017797565414,per-rate-test-oracle
Explicit-a_t,68,0.2,0.8385651847662483,0.8347261439586245,0.8384146341463414,0.9437891244888306,0.7308507262916292,46,0.8088017797565414,per-rate-test-oracle
Explicit-a_t,68,0.3,0.8175410630374553,0.8135639784385984,0.8170731707317073,0.9607496857643127,0.7063154180902407,46,0.8088017797565414,per-rate-test-oracle
Explicit-a_t,68,0.4,0.8074119272327835,0.8021599264705883,0.8079268292682927,0.984639048576355,0.6550957926198745,31,0.8088017797565414,per-rate-test-oracle
Explicit-a_t,68,0.5,0.7847864567584936,0.7791862721927394,0.7850609756097561,0.9553877711296082,0.6661548953213703,44,0.8088017797565414,per-rate-test-oracle
Explicit-a_t,68,0.6,0.7696958148558759,0.7670454545454546,0.7682926829268293,1.069583773612976,0.6196394718447342,46,0.8088017797565414,per-rate-test-oracle
Explicit-a_t,68,0.7,0.7241516954335524,0.7173860782843609,0.7240853658536586,1.1253434419631958,0.5128727082175584,31,0.8088017797565414,per-rate-test-oracle
Explicit-a_t,69,0.0,0.8763666879250922,0.8731495606213608,0.8765243902439024,0.8530291318893433,0.7837391087223352,38,0.8049800561349644,per-rate-test-oracle
Explicit-a_t,69,0.1,0.851780766707228,0.8477757975192277,0.8521341463414634,0.8466247320175171,0.7507682376406131,53,0.8049800561349644,per-rate-test-oracle
Explicit-a_t,69,0.2,0.8294956666240935,0.8242038401089311,0.8307926829268293,0.916319727897644,0.7077640389578257,62,0.8049800561349644,per-rate-test-oracle
Explicit-a_t,69,0.3,0.8193747647429431,0.8159280349921597,0.8185975609756098,0.9579935669898987,0.6986644961604801,77,0.8049800561349644,per-rate-test-oracle
Explicit-a_t,69,0.4,0.7944444352699589,0.7896072240554776,0.7942073170731707,0.9923200607299805,0.6526009610570664,62,0.8049800561349644,per-rate-test-oracle
Explicit-a_t,69,0.5,0.7741619963801641,0.7683416845621569,0.774390243902439,1.0482332706451416,0.6177255428218957,53,0.8049800561349644,per-rate-test-oracle
Explicit-a_t,69,0.6,0.7589020358621713,0.7505046663350985,0.7621951219512195,1.0224635601043701,0.613296103784469,76,0.8049800561349644,per-rate-test-oracle
Explicit-a_t,69,0.7,0.7739488174770894,0.7698576208292227,0.7728658536585366,1.0695700645446777,0.5917820797326059,38,0.8049800561349644,per-rate-test-oracle
Explicit-a_t,70,0.0,0.8763666879250922,0.8731495606213608,0.8765243902439024,0.7341088652610779,0.8065889698370992,60,0.7987677118109859,per-rate-test-oracle
Explicit-a_t,70,0.1,0.855579582614831,0.8524673602973378,0.8551829268292683,0.8045684695243835,0.7638962598092416,60,0.7987677118109859,per-rate-test-oracle
Explicit-a_t,70,0.2,0.8088840000380835,0.8036243285508672,0.8094512195121951,0.8629559874534607,0.7131045906023636,62,0.7987677118109859,per-rate-test-oracle
Explicit-a_t,70,0.3,0.8185530452517715,0.8140124414202565,0.8185975609756098,0.9905495047569275,0.6723564728617901,38,0.7987677118109859,per-rate-test-oracle
Explicit-a_t,70,0.4,0.7941677167656701,0.7868417902279685,0.7972560975609756,0.9906417727470398,0.6622838722140786,45,0.7987677118109859,per-rate-test-oracle
Explicit-a_t,70,0.5,0.7651046896970851,0.7616586383507378,0.7637195121951219,1.0468275547027588,0.6277774283911186,39,0.7987677118109859,per-rate-test-oracle
Explicit-a_t,70,0.6,0.7713414634146343,0.7656763475991353,0.7713414634146342,1.0173362493515015,0.6294299531645985,46,0.7987677118109859,per-rate-test-oracle
Explicit-a_t,70,0.7,0.7559766329928745,0.7498093058733791,0.7560975609756098,1.0678781270980835,0.593750705346687,38,0.7987677118109859,per-rate-test-oracle
No-explicit-a_t,66,0.0,0.8711094104868173,0.8672064777327935,0.8719512195121951,0.7579034566879272,0.8012774882998388,68,0.7982336524970679,per-rate-test-oracle
No-explicit-a_t,66,0.1,0.8523675387586633,0.8489666778223213,0.8521341463414634,0.9165073037147522,0.7651466286636874,80,0.7982336524970679,per-rate-test-oracle
