audio dimension: 512; text dimension: 1024; video dimension: 1024
epoch=001 train_wf1=0.4892 val8_wf1=0.2544 cls=2.8431 jepa=3.0548
epoch=002 train_wf1=0.4739 val8_wf1=0.4072 cls=3.6233 jepa=3.0294
epoch=003 train_wf1=0.5220 val8_wf1=0.4252 cls=2.3332 jepa=2.6835
epoch=004 train_wf1=0.4843 val8_wf1=0.4808 cls=2.3810 jepa=2.6412
epoch=005 train_wf1=0.4741 val8_wf1=0.4882 cls=2.2638 jepa=2.6412
epoch=006 train_wf1=0.4833 val8_wf1=0.4599 cls=2.2429 jepa=2.5799
epoch=007 train_wf1=0.5476 val8_wf1=0.4550 cls=2.1923 jepa=2.5753
epoch=008 train_wf1=0.5616 val8_wf1=0.4698 cls=2.2183 jepa=2.5569
epoch=009 train_wf1=0.5907 val8_wf1=0.5256 cls=2.1372 jepa=2.5503
epoch=010 train_wf1=0.6524 val8_wf1=0.5419 cls=1.9197 jepa=2.5482
epoch=011 train_wf1=0.6878 val8_wf1=0.6184 cls=1.7296 jepa=2.5258
epoch=012 train_wf1=0.7124 val8_wf1=0.6175 cls=1.7151 jepa=2.5230
epoch=013 train_wf1=0.7211 val8_wf1=0.4493 cls=1.6536 jepa=2.5310
epoch=014 train_wf1=0.5913 val8_wf1=0.5035 cls=2.5553 jepa=2.5326
epoch=015 train_wf1=0.6434 val8_wf1=0.5924 cls=1.8543 jepa=2.5461
epoch=016 train_wf1=0.6021 val8_wf1=0.6080 cls=1.6737 jepa=2.5356
epoch=017 train_wf1=0.6857 val8_wf1=0.7198 cls=1.5594 jepa=2.5298
epoch=018 train_wf1=0.7669 val8_wf1=0.7276 cls=1.4012 jepa=2.5177
epoch=019 train_wf1=0.7766 val8_wf1=0.7268 cls=1.3400 jepa=2.5110
epoch=020 train_wf1=0.7758 val8_wf1=0.7269 cls=1.2514 jepa=2.5131
epoch=021 train_wf1=0.7849 val8_wf1=0.7246 cls=1.3249 jepa=2.4990
epoch=022 train_wf1=0.7825 val8_wf1=0.7061 cls=1.2251 jepa=2.4998
epoch=023 train_wf1=0.7941 val8_wf1=0.7293 cls=1.2288 jepa=2.5032
epoch=024 train_wf1=0.8100 val8_wf1=0.7326 cls=1.2177 jepa=2.4951
epoch=025 train_wf1=0.8101 val8_wf1=0.7087 cls=1.1015 jepa=2.4844
epoch=026 train_wf1=0.8149 val8_wf1=0.7266 cls=1.0569 jepa=2.4829
epoch=027 train_wf1=0.8100 val8_wf1=0.7456 cls=1.0392 jepa=2.4812
epoch=028 train_wf1=0.8301 val8_wf1=0.7485 cls=0.9666 jepa=2.4659
epoch=029 train_wf1=0.8309 val8_wf1=0.7504 cls=0.9833 jepa=2.4664
epoch=030 train_wf1=0.8242 val8_wf1=0.7318 cls=0.9440 jepa=2.4443
epoch=031 train_wf1=0.8318 val8_wf1=0.7550 cls=0.9141 jepa=2.4502
epoch=032 train_wf1=0.8305 val8_wf1=0.7595 cls=1.0096 jepa=2.4514
epoch=033 train_wf1=0.8331 val8_wf1=0.7186 cls=0.9300 jepa=2.4485
epoch=034 train_wf1=0.8322 val8_wf1=0.7551 cls=0.9780 jepa=2.4436
epoch=035 train_wf1=0.8295 val8_wf1=0.7655 cls=0.8880 jepa=2.4413
epoch=036 train_wf1=0.8445 val8_wf1=0.7214 cls=0.8717 jepa=2.4275
epoch=037 train_wf1=0.8161 val8_wf1=0.7623 cls=1.0428 jepa=2.4404
epoch=038 train_wf1=0.8472 val8_wf1=0.7419 cls=0.8492 jepa=2.4287
epoch=039 train_wf1=0.8444 val8_wf1=0.7511 cls=0.8327 jepa=2.4143
epoch=040 train_wf1=0.8662 val8_wf1=0.7569 cls=0.7632 jepa=2.3886
epoch=041 train_wf1=0.8565 val8_wf1=0.7569 cls=0.7815 jepa=2.3938
epoch=042 train_wf1=0.8714 val8_wf1=0.7627 cls=0.7238 jepa=2.3938
epoch=043 train_wf1=0.8697 val8_wf1=0.7716 cls=0.7020 jepa=2.3706
epoch=044 train_wf1=0.8699 val8_wf1=0.7675 cls=0.6717 jepa=2.3622
epoch=045 train_wf1=0.8764 val8_wf1=0.7570 cls=0.6771 jepa=2.3540
epoch=046 train_wf1=0.8622 val8_wf1=0.7270 cls=0.7237 jepa=2.3456
epoch=047 train_wf1=0.8561 val8_wf1=0.7443 cls=0.7852 jepa=2.3140
epoch=048 train_wf1=0.8497 val8_wf1=0.7515 cls=0.7461 jepa=2.3260
epoch=049 train_wf1=0.8784 val8_wf1=0.7573 cls=0.6170 jepa=2.3143
epoch=050 train_wf1=0.8742 val8_wf1=0.7677 cls=0.6277 jepa=2.2989
epoch=051 train_wf1=0.8899 val8_wf1=0.7577 cls=0.6087 jepa=2.2872
epoch=052 train_wf1=0.8969 val8_wf1=0.7404 cls=0.5791 jepa=2.2623
epoch=053 train_wf1=0.8902 val8_wf1=0.7342 cls=0.5821 jepa=2.2708
epoch=054 train_wf1=0.8958 val8_wf1=0.7486 cls=0.5585 jepa=2.2500
epoch=055 train_wf1=0.9036 val8_wf1=0.7440 cls=0.5068 jepa=2.2475
epoch=056 train_wf1=0.9050 val8_wf1=0.7527 cls=0.5161 jepa=2.2124
epoch=057 train_wf1=0.9058 val8_wf1=0.7553 cls=0.5327 jepa=2.1998
epoch=058 train_wf1=0.9049 val8_wf1=0.7672 cls=0.5330 jepa=2.2262
epoch=059 train_wf1=0.9025 val8_wf1=0.7364 cls=0.5266 jepa=2.2140
epoch=060 train_wf1=0.9056 val8_wf1=0.7449 cls=0.4979 jepa=2.1888
epoch=061 train_wf1=0.9130 val8_wf1=0.7505 cls=0.4502 jepa=2.1733
epoch=062 train_wf1=0.9128 val8_wf1=0.7169 cls=0.4661 jepa=2.1544
epoch=063 train_wf1=0.9013 val8_wf1=0.7368 cls=0.4747 jepa=2.1416
epoch=064 train_wf1=0.9112 val8_wf1=0.7466 cls=0.4704 jepa=2.1290
epoch=065 train_wf1=0.9191 val8_wf1=0.7435 cls=0.4540 jepa=2.1064
epoch=066 train_wf1=0.9273 val8_wf1=0.7503 cls=0.3996 jepa=2.0850
epoch=067 train_wf1=0.9324 val8_wf1=0.7127 cls=0.3874 jepa=2.0609
epoch=068 train_wf1=0.9189 val8_wf1=0.7388 cls=0.4044 jepa=2.0417
epoch=069 train_wf1=0.9311 val8_wf1=0.7397 cls=0.3748 jepa=2.0448
epoch=070 train_wf1=0.9337 val8_wf1=0.7219 cls=0.3583 jepa=1.9889
epoch=071 train_wf1=0.9312 val8_wf1=0.7395 cls=0.3775 jepa=1.9901
epoch=072 train_wf1=0.9351 val8_wf1=0.7143 cls=0.3340 jepa=1.9629
epoch=073 train_wf1=0.8808 val8_wf1=0.7463 cls=0.4914 jepa=2.0183
epoch=074 train_wf1=0.9247 val8_wf1=0.7379 cls=0.3964 jepa=2.0164
epoch=075 train_wf1=0.9245 val8_wf1=0.7413 cls=0.4024 jepa=1.9398
epoch=076 train_wf1=0.9251 val8_wf1=0.7335 cls=0.3880 jepa=1.9614
epoch=077 train_wf1=0.9025 val8_wf1=0.7125 cls=0.4890 jepa=1.9471
epoch=078 train_wf1=0.9250 val8_wf1=0.7258 cls=0.3586 jepa=1.9408
epoch=079 train_wf1=0.9130 val8_wf1=0.7218 cls=0.4515 jepa=1.9477
epoch=080 train_wf1=0.9192 val8_wf1=0.6998 cls=0.4185 jepa=1.9398
epoch=081 train_wf1=0.9310 val8_wf1=0.7268 cls=0.3739 jepa=1.9283
epoch=082 train_wf1=0.9397 val8_wf1=0.7265 cls=0.3429 jepa=1.9005
epoch=083 train_wf1=0.9386 val8_wf1=0.7257 cls=0.3314 jepa=1.8717
