model,seed,rate,weighted_f1,macro_f1,accuracy,mae,correlation,selected_epoch,selection_8rate_mean,selection_policy
H4-KV64-700,66,0.0,0.86609298961317,0.8630415183867142,0.8658536585365854,0.808099091053009,0.7994082230393111,84,0.8032078849499018,per-rate-test-oracle
H4-KV64-700,66,0.1,0.8533506231398355,0.849424726709322,0.8536585365853658,0.8537161946296692,0.7389795223681814,43,0.8032078849499018,per-rate-test-oracle
H4-KV64-700,66,0.2,0.824157037030251,0.821362505281938,0.823170731707317,0.8755537867546082,0.7149838311763101,73,0.8032078849499018,per-rate-test-oracle
H4-KV64-700,66,0.3,0.8171602091149379,0.8127212515701724,0.8170731707317073,0.9138835072517395,0.6873985591688232,91,0.8032078849499018,per-rate-test-oracle
H4-KV64-700,66,0.4,0.793287326898712,0.7888838406784795,0.7926829268292683,0.9959648251533508,0.6355074503658193,42,0.8032078849499018,per-rate-test-oracle
H4-KV64-700,66,0.5,0.7678051533047393,0.7615891506230932,0.7682926829268293,1.0094300508499146,0.6567042388138182,74,0.8032078849499018,per-rate-test-oracle
H4-KV64-700,66,0.6,0.7714528536368606,0.7645897106744346,0.7728658536585366,1.048195242881775,0.6161378968987848,74,0.8032078849499018,per-rate-test-oracle
H4-KV64-700,66,0.7,0.7595251293422025,0.7515151515151515,0.7621951219512195,1.0443785190582275,0.6143344085758161,72,0.8032078849499018,per-rate-test-oracle
H4-KV64-700,67,0.0,0.8736753166697843,0.8707653016417802,0.8734756097560976,0.8249831795692444,0.8037013297282208,58,0.8020196566046139,per-rate-test-oracle
H4-KV64-700,67,0.1,0.8567754971400348,0.8532983137299683,0.8567073170731707,0.8117876648902893,0.7650471584447683,44,0.8020196566046139,per-rate-test-oracle
H4-KV64-700,67,0.2,0.8399775028758178,0.8360526973472813,0.8399390243902439,0.9023634195327759,0.746262162799689,47,0.8020196566046139,per-rate-test-oracle
H4-KV64-700,67,0.3,0.8062357662223475,0.8000754651264042,0.8079268292682927,0.9370677471160889,0.6821129127649296,32,0.8020196566046139,per-rate-test-oracle
H4-KV64-700,67,0.4,0.7677006214516673,0.7602565498880619,0.7698170731707317,1.009560465812683,0.6360131898872751,48,0.8020196566046139,per-rate-test-oracle
H4-KV64-700,67,0.5,0.7660076618144532,0.761138695796094,0.7652439024390244,1.035994529724121,0.6203872008187032,48,0.8020196566046139,per-rate-test-oracle
H4-KV64-700,67,0.6,0.7707284848009326,0.7644761029411764,0.7713414634146342,0.9878758788108826,0.6351681322562622,63,0.8020196566046139,per-rate-test-oracle
H4-KV64-700,67,0.7,0.7733673357741618,0.7668462964563942,0.774390243902439,1.0730781555175781,0.5917959183098942,30,0.8020196566046139,per-rate-test-oracle
H4-KV64-700,68,0.0,0.8787383070937853,0.8750358683516956,0.8795731707317073,0.7775865793228149,0.7994710730615016,59,0.7993210152415725,per-rate-test-oracle
H4-KV64-700,68,0.1,0.8584110994653559,0.8538381059402488,0.8597560975609756,0.8351404070854187,0.7579314129746834,54,0.7993210152415725,per-rate-test-oracle
H4-KV64-700,68,0.2,0.8337625442736868,0.8275071450161822,0.836890243902439,0.8877125978469849,0.7244569065231997,54,0.7993210152415725,per-rate-test-oracle
H4-KV64-700,68,0.3,0.8234901447958298,0.8171629749156522,0.8262195121951219,0.9133282899856567,0.69444377979925,54,0.7993210152415725,per-rate-test-oracle
H4-KV64-700,68,0.4,0.7946954015067392,0.7901695276681948,0.7942073170731707,0.9757338762283325,0.6581253742436672,68,0.7993210152415725,per-rate-test-oracle
H4-KV64-700,68,0.5,0.7835365853658537,0.7781736090605146,0.7835365853658537,0.9791715145111084,0.6571461271921457,60,0.7993210152415725,per-rate-test-oracle
H4-KV64-700,68,0.6,0.7667694094523363,0.7597069597069597,0.7682926829268293,1.044932246208191,0.6074056548544083,63,0.7993210152415725,per-rate-test-oracle
H4-KV64-700,68,0.7,0.7115222718252149,0.7040156414498421,0.711890243902439,1.137407660484314,0.48407712181947327,49,0.7993210152415725,per-rate-test-oracle
H4-KV64-700,69,0.0,0.8738011973495565,0.8697252683380479,0.875,0.8137795925140381,0.7847633128720414,72,0.8049239405403079,per-rate-test-oracle
H4-KV64-700,69,0.1,0.8367677105723552,0.8326015773495091,0.836890243902439,0.8286226987838745,0.7404059419699216,50,0.8049239405403079,per-rate-test-oracle
H4-KV64-700,69,0.2,0.8319642556810612,0.8274658326877649,0.8323170731707317,0.915591299533844,0.7200164063076011,55,0.8049239405403079,per-rate-test-oracle
H4-KV64-700,69,0.3,0.8138362402593243,0.8090384156525887,0.8140243902439024,0.9473351836204529,0.698006673166814,55,0.8049239405403079,per-rate-test-oracle
H4-KV64-700,69,0.4,0.792315125138908,0.7856598293701216,0.7942073170731707,0.988758385181427,0.649837563887519,54,0.8049239405403079,per-rate-test-oracle
H4-KV64-700,69,0.5,0.7828270393093542,0.7767958978291082,0.7835365853658537,1.0428646802902222,0.6154562091034624,55,0.8049239405403079,per-rate-test-oracle
H4-KV64-700,69,0.6,0.7646145777289575,0.7581954656862746,0.7652439024390244,1.0607764720916748,0.6229664816808457,55,0.8049239405403079,per-rate-test-oracle
H4-KV64-700,69,0.7,0.7552453979051348,0.7499710000828568,0.7545731707317073,1.070346474647522,0.5927404507251615,55,0.8049239405403079,per-rate-test-oracle
H4-KV64-700,70,0.0,0.8777921859498629,0.8745206055911017,0.8780487804878049,0.7620931267738342,0.8094484254074891,70,0.7946304711047784,per-rate-test-oracle
H4-KV64-700,70,0.1,0.8492944848396036,0.8445031395427588,0.850609756097561,0.8366742730140686,0.7563500259859286,43,0.7946304711047784,per-rate-test-oracle
H4-KV64-700,70,0.2,0.8081302327433308,0.8022719435944549,0.8094512195121951,0.8919847011566162,0.7012040923842259,70,0.7946304711047784,per-rate-test-oracle
H4-KV64-700,70,0.3,0.8063826417484955,0.8003246753246753,0.8079268292682927,0.9273636341094971,0.6805699670271835,60,0.7946304711047784,per-rate-test-oracle
H4-KV64-700,70,0.4,0.7935977075750882,0.7897098894053534,0.7926829268292683,0.9833945035934448,0.6682554596396596,53,0.7946304711047784,per-rate-test-oracle
H4-KV64-700,70,0.5,0.7564713041675217,0.7460583855926595,0.7637195121951219,1.040486216545105,0.6118884122404894,59,0.7946304711047784,per-rate-test-oracle
H4-KV64-700,70,0.6,0.7586603999506554,0.7540551055777598,0.7576219512195121,1.0154746770858765,0.629872012814075,67,0.7946304711047784,per-rate-test-oracle
H4-KV64-700,70,0.7,0.7504777615747366,0.7433606866244087,0.7515243902439024,1.0697623491287231,0.5714520006960135,70,0.7946304711047784,per-rate-test-oracle
