model,seed,rate,weighted_f1,macro_f1,accuracy,mae,correlation,selected_epoch,selection_8rate_mean,selection_policy
H8+Out700,68,0.4,0.8074119272327835,0.8021599264705883,0.8079268292682927,0.984639048576355,0.6550957926198745,31,0.8088017797565414,per-rate-test-oracle
H8+Out700,68,0.5,0.7847864567584936,0.7791862721927394,0.7850609756097561,0.9553877711296082,0.6661548953213703,44,0.8088017797565414,per-rate-test-oracle
H8+Out700,68,0.6,0.7696958148558759,0.7670454545454546,0.7682926829268293,1.069583773612976,0.6196394718447342,46,0.8088017797565414,per-rate-test-oracle
H8+Out700,68,0.7,0.7241516954335524,0.7173860782843609,0.7240853658536586,1.1253434419631958,0.5128727082175584,31,0.8088017797565414,per-rate-test-oracle
H8+Out700,69,0.0,0.8763666879250922,0.8731495606213608,0.8765243902439024,0.8530291318893433,0.7837391087223352,38,0.8049800561349644,per-rate-test-oracle
H8+Out700,69,0.1,0.851780766707228,0.8477757975192277,0.8521341463414634,0.8466247320175171,0.7507682376406131,53,0.8049800561349644,per-rate-test-oracle
H8+Out700,69,0.2,0.8294956666240935,0.8242038401089311,0.8307926829268293,0.916319727897644,0.7077640389578257,62,0.8049800561349644,per-rate-test-oracle
H8+Out700,69,0.3,0.8193747647429431,0.8159280349921597,0.8185975609756098,0.9579935669898987,0.6986644961604801,77,0.8049800561349644,per-rate-test-oracle
H8+Out700,69,0.4,0.7944444352699589,0.7896072240554776,0.7942073170731707,0.9923200607299805,0.6526009610570664,62,0.8049800561349644,per-rate-test-oracle
H8+Out700,69,0.5,0.7741619963801641,0.7683416845621569,0.774390243902439,1.0482332706451416,0.6177255428218957,53,0.8049800561349644,per-rate-test-oracle
H8+Out700,69,0.6,0.7589020358621713,0.7505046663350985,0.7621951219512195,1.0224635601043701,0.613296103784469,76,0.8049800561349644,per-rate-test-oracle
H8+Out700,69,0.7,0.7739488174770894,0.7698576208292227,0.7728658536585366,1.0695700645446777,0.5917820797326059,38,0.8049800561349644,per-rate-test-oracle
H8+Out700,70,0.0,0.8763666879250922,0.8731495606213608,0.8765243902439024,0.7341088652610779,0.8065889698370992,60,0.7987677118109859,per-rate-test-oracle
H8+Out700,70,0.1,0.855579582614831,0.8524673602973378,0.8551829268292683,0.8045684695243835,0.7638962598092416,60,0.7987677118109859,per-rate-test-oracle
H8+Out700,70,0.2,0.8088840000380835,0.8036243285508672,0.8094512195121951,0.8629559874534607,0.7131045906023636,62,0.7987677118109859,per-rate-test-oracle
H8+Out700,70,0.3,0.8185530452517715,0.8140124414202565,0.8185975609756098,0.9905495047569275,0.6723564728617901,38,0.7987677118109859,per-rate-test-oracle
H8+Out700,70,0.4,0.7941677167656701,0.7868417902279685,0.7972560975609756,0.9906417727470398,0.6622838722140786,45,0.7987677118109859,per-rate-test-oracle
H8+Out700,70,0.5,0.7651046896970851,0.7616586383507378,0.7637195121951219,1.0468275547027588,0.6277774283911186,39,0.7987677118109859,per-rate-test-oracle
H8+Out700,70,0.6,0.7713414634146343,0.7656763475991353,0.7713414634146342,1.0173362493515015,0.6294299531645985,46,0.7987677118109859,per-rate-test-oracle
H8+Out700,70,0.7,0.7559766329928745,0.7498093058733791,0.7560975609756098,1.0678781270980835,0.593750705346687,38,0.7987677118109859,per-rate-test-oracle
