audio dimension: 512; text dimension: 1024; video dimension: 1024
epoch=001 train_wf1=0.4758 val8_wf1=0.4377 cls=2.4821 jepa=3.0809
epoch=002 train_wf1=0.5044 val8_wf1=0.4192 cls=2.3398 jepa=2.8315
epoch=003 train_wf1=0.4616 val8_wf1=0.4187 cls=2.1806 jepa=2.6055
epoch=004 train_wf1=0.5029 val8_wf1=0.4301 cls=2.2798 jepa=2.6033
epoch=005 train_wf1=0.3969 val8_wf1=0.4733 cls=2.6239 jepa=2.6277
epoch=006 train_wf1=0.6356 val8_wf1=0.4187 cls=2.0669 jepa=2.6076
epoch=007 train_wf1=0.5116 val8_wf1=0.4449 cls=2.1071 jepa=2.5064
epoch=008 train_wf1=0.6696 val8_wf1=0.4596 cls=1.8814 jepa=2.4644
epoch=009 train_wf1=0.6572 val8_wf1=0.4216 cls=1.7999 jepa=2.4587
epoch=010 train_wf1=0.6557 val8_wf1=0.4346 cls=1.6999 jepa=2.4356
epoch=011 train_wf1=0.5823 val8_wf1=0.3977 cls=2.3715 jepa=2.4070
epoch=012 train_wf1=0.6571 val8_wf1=0.4799 cls=1.8163 jepa=2.3997
epoch=013 train_wf1=0.6086 val8_wf1=0.4307 cls=2.1219 jepa=2.3981
epoch=014 train_wf1=0.5879 val8_wf1=0.6568 cls=1.8418 jepa=2.3942
epoch=015 train_wf1=0.7467 val8_wf1=0.6093 cls=1.6102 jepa=2.3901
epoch=016 train_wf1=0.7519 val8_wf1=0.5669 cls=1.4803 jepa=2.3771
epoch=017 train_wf1=0.7261 val8_wf1=0.5785 cls=1.4386 jepa=2.3669
epoch=018 train_wf1=0.7545 val8_wf1=0.6933 cls=1.3184 jepa=2.3527
epoch=019 train_wf1=0.7756 val8_wf1=0.6762 cls=1.2765 jepa=2.3493
epoch=020 train_wf1=0.7766 val8_wf1=0.7355 cls=1.1972 jepa=2.3528
epoch=021 train_wf1=0.8030 val8_wf1=0.7473 cls=1.0995 jepa=2.3357
epoch=022 train_wf1=0.8068 val8_wf1=0.7350 cls=1.0789 jepa=2.3304
epoch=023 train_wf1=0.8142 val8_wf1=0.7472 cls=1.0395 jepa=2.3303
epoch=024 train_wf1=0.8173 val8_wf1=0.7464 cls=1.0092 jepa=2.3214
