seed,section,rate,mode,modality,metric,value
66,write_fit,all,global,text,err_before,1.0439163083962344
66,write_fit,all,global,text,err_original_after,0.002380174393260208
66,write_fit,all,global,text,fit_gain,1.0048993636096302
66,write_fit,all,global,visual,err_after,0.02730360081052736
66,write_fit,all,global,visual,err_before,0.720100340477769
66,write_fit,all,global,visual,err_original_after,0.0016880788749503673
66,write_fit,all,global,visual,fit_gain,0.6927967396672416
66,task,all,fixed0.9,,accuracy,0.8206285253827559
66,task,all,fixed0.9,,macro_f1,0.8112280834369205
66,task,all,fixed0.9,,weighted_f1,0.8201080395228417
66,write_audit,all,fixed0.9,,applied_norm,7.010902082769832
66,write_audit,all,fixed0.9,,global_norm,7.529661777519938
66,write_audit,all,fixed0.9,,global_scale,0.958725779310265
66,write_audit,all,fixed0.9,,norm_mismatch,1.46929982158083e-07
66,write_audit,all,fixed0.9,,original_norm,7.7898914003866295
66,write_audit,all,fixed0.9,,protected_norm,7.529661777580426
66,write_fit,all,fixed0.9,audio,err_after,0.07238983755960375
66,write_fit,all,fixed0.9,audio,err_before,0.7102807858586005
66,write_fit,all,fixed0.9,audio,err_original_after,0.0016183895948293037
66,write_fit,all,fixed0.9,audio,fit_gain,0.6378909482989968
66,write_fit,all,fixed0.9,text,err_after,0.10377509973904302
66,write_fit,all,fixed0.9,text,err_before,1.0175134895580182
66,write_fit,all,fixed0.9,text,err_original_after,0.0023230656958286183
66,write_fit,all,fixed0.9,text,fit_gain,0.913738389818975
66,write_fit,all,fixed0.9,visual,err_after,0.07190662776057895
66,write_fit,all,fixed0.9,visual,err_before,0.7054104165894252
66,write_fit,all,fixed0.9,visual,err_original_after,0.0016551749430933624
66,write_fit,all,fixed0.9,visual,fit_gain,0.6335037888288463
66,task,all,global-minus-fixed0.9,,accuracy,-0.0009669621273166618
66,task,all,global-minus-fixed0.9,,macro_f1,-0.0009149822560566623
66,task,all,global-minus-fixed0.9,,weighted_f1,-0.0009773429793190846
66,write_audit,all,global-minus-fixed0.9,,applied_norm,0.7009819792319426
66,write_audit,all,global-minus-fixed0.9,,global_norm,0.18222228552347647
66,write_audit,all,global-minus-fixed0.9,,global_scale,2.5172326278544156e-05
66,write_audit,all,global-minus-fixed0.9,,norm_mismatch,1.519984482374046e-09
66,write_audit,all,global-minus-fixed0.9,,original_norm,0.1845837444018974
66,write_audit,all,global-minus-fixed0.9,,protected_norm,0.18222228384349357
66,write_fit,all,global-minus-fixed0.9,audio,err_after,-0.047221298085103565
66,write_fit,all,global-minus-fixed0.9,audio,err_before,0.01674803329127115
66,write_fit,all,global-minus-fixed0.9,audio,err_original_after,3.579074178957711e-05
66,write_fit,all,global-minus-fixed0.9,audio,fit_gain,0.06396933137637473
66,write_fit,all,global-minus-fixed0.9,text,err_after,-0.06475815495243878
66,write_fit,all,global-minus-fixed0.9,text,err_before,0.026402818838216248
66,write_fit,all,global-minus-fixed0.9,text,err_original_after,5.710869743158989e-05
66,write_fit,all,global-minus-fixed0.9,text,fit_gain,0.09116097379065506
66,write_fit,all,global-minus-fixed0.9,visual,err_after,-0.04460302695005158
66,write_fit,all,global-minus-fixed0.9,visual,err_before,0.014689923888343804
66,write_fit,all,global-minus-fixed0.9,visual,err_original_after,3.29039318570049e-05
66,write_fit,all,global-minus-fixed0.9,visual,fit_gain,0.059292950838395364
67,task,0,reference,,accuracy,0.8412570507655117
67,task,0,reference,,macro_f1,0.8453483750001073
67,task,0,reference,,weighted_f1,0.8417743594232616
67,write_audit,0,reference,,applied_norm,9.601133974417623
67,write_audit,0,reference,,global_norm,9.601133974417623
67,write_audit,0,reference,,global_scale,1.0
67,write_audit,0,reference,,norm_mismatch,0.0
67,write_audit,0,reference,,original_norm,9.601133974417623
67,write_audit,0,reference,,protected_norm,9.601133974417623
67,write_fit,0,reference,audio,err_after,0.0017071196970091867
67,write_fit,0,reference,audio,err_before,0.7598317397133981
67,write_fit,0,reference,audio,err_original_after,0.0017071196970091867
67,write_fit,0,reference,audio,fit_gain,0.7581246200163889
67,write_fit,0,reference,text,err_after,0.002586122382817731
67,write_fit,0,reference,text,err_before,1.1050655597140397
67,write_fit,0,reference,text,err_original_after,0.002586122382817731
67,write_fit,0,reference,text,fit_gain,1.102479437331222
67,write_fit,0,reference,visual,err_after,0.0017087817484591947
67,write_fit,0,reference,visual,err_before,0.69062019771004
67,write_fit,0,reference,visual,err_original_after,0.0017087817484591947
67,write_fit,0,reference,visual,fit_gain,0.6889114159615809
67,task,0,fixed0.9,,accuracy,0.8404512489927478
67,task,0,fixed0.9,,macro_f1,0.8452372112022062
67,task,0,fixed0.9,,weighted_f1,0.8411723724028448
67,write_audit,0,fixed0.9,,applied_norm,8.340626147457854
67,write_audit,0,fixed0.9,,global_norm,9.267362626003797
67,write_audit,0,fixed0.9,,global_scale,1.0
67,write_audit,0,fixed0.9,,norm_mismatch,0.0
67,write_audit,0,fixed0.9,,original_norm,9.267362626003797
67,write_audit,0,fixed0.9,,protected_norm,9.267362626003797
67,write_fit,0,fixed0.9,audio,err_after,0.07451904995635596
67,write_fit,0,fixed0.9,audio,err_before,0.7312198486464289
67,write_fit,0,fixed0.9,audio,err_original_after,0.0016475733657845173
67,write_fit,0,fixed0.9,audio,fit_gain,0.6567007986900729
67,write_fit,0,fixed0.9,text,err_after,0.10849127060589553
67,write_fit,0,fixed0.9,text,err_before,1.0631209283252527
67,write_fit,0,fixed0.9,text,err_original_after,0.002495020386777982
67,write_fit,0,fixed0.9,text,fit_gain,0.9546296577193573
67,write_fit,0,fixed0.9,visual,err_after,0.0678226510661893
67,write_fit,0,fixed0.9,visual,err_before,0.6650266940714858
67,write_fit,0,fixed0.9,visual,err_original_after,0.001652959788590094
67,write_fit,0,fixed0.9,visual,fit_gain,0.5972040430052966
67,task,0,global,,accuracy,0.8412570507655117
67,task,0,global,,macro_f1,0.8453483750001073
67,task,0,global,,weighted_f1,0.8417743594232616
67,write_audit,0,global,,applied_norm,9.601133974417623
67,write_audit,0,global,,global_norm,9.601133974417623
67,write_audit,0,global,,global_scale,1.0
67,write_audit,0,global,,norm_mismatch,0.0
67,write_audit,0,global,,original_norm,9.601133974417623
67,write_audit,0,global,,protected_norm,9.601133974417623
67,write_fit,0,global,audio,err_after,0.0017071196970091867
67,write_fit,0,global,audio,err_before,0.7598317397133981
67,write_fit,0,global,audio,err_original_after,0.0017071196970091867
67,write_fit,0,global,audio,fit_gain,0.7581246200163889
67,write_fit,0,global,text,err_after,0.002586122382817731
67,write_fit,0,global,text,err_before,1.1050655597140397
67,write_fit,0,global,text,err_original_after,0.002586122382817731
67,write_fit,0,global,text,fit_gain,1.102479437331222
67,write_fit,0,global,visual,err_after,0.0017087817484591947
67,write_fit,0,global,visual,err_before,0.69062019771004
67,write_fit,0,global,visual,err_original_after,0.0017087817484591947
67,write_fit,0,global,visual,fit_gain,0.6889114159615809
67,task,0,protected,,accuracy,0.8412570507655117
67,task,0,protected,,macro_f1,0.8453483750001073
67,task,0,protected,,weighted_f1,0.8417743594232616
67,write_audit,0,protected,,applied_norm,9.601133974417623
67,write_audit,0,protected,,global_norm,9.601133974417623
67,write_audit,0,protected,,global_scale,1.0
67,write_audit,0,protected,,norm_mismatch,0.0
67,write_audit,0,protected,,original_norm,9.601133974417623
67,write_audit,0,protected,,protected_norm,9.601133974417623
67,write_fit,0,protected,audio,err_after,0.0017071196970091867
67,write_fit,0,protected,audio,err_before,0.7598317397133981
67,write_fit,0,protected,audio,err_original_after,0.0017071196970091867
67,write_fit,0,protected,audio,fit_gain,0.7581246200163889
67,write_fit,0,protected,text,err_after,0.002586122382817731
67,write_fit,0,protected,text,err_before,1.1050655597140397
67,write_fit,0,protected,text,err_original_after,0.002586122382817731
67,write_fit,0,protected,text,fit_gain,1.102479437331222
67,write_fit,0,protected,visual,err_after,0.0017087817484591947
67,write_fit,0,protected,visual,err_before,0.69062019771004
67,write_fit,0,protected,visual,err_original_after,0.0017087817484591947
67,write_fit,0,protected,visual,fit_gain,0.6889114159615809
67,retention,0.1,reference,audio,decay_damage,0.018034457316938438
67,retention,0.1,reference,audio,err_decay,0.040053022794759356
67,retention,0.1,reference,audio,err_post,0.3156390728007229
67,retention,0.1,reference,audio,write_damage,0.2755860498148667
67,retention,0.1,reference,text,decay_damage,0.01725176697732228
67,retention,0.1,reference,text,err_decay,0.057972972914098926
67,retention,0.1,reference,text,err_post,0.3132818990922334
67,retention,0.1,reference,text,write_damage,0.25530892604878413
67,retention,0.1,reference,visual,decay_damage,0.01751609068912254
67,retention,0.1,reference,visual,err_decay,0.0488578933160578
67,retention,0.1,reference,visual,err_post,0.330964813431046
67,retention,0.1,reference,visual,write_damage,0.28210692040874646
67,task,0.1,reference,,accuracy,0.8404512489927478
67,task,0.1,reference,,macro_f1,0.845303367260605
67,task,0.1,reference,,weighted_f1,0.8411303755744274
67,write_audit,0.1,reference,,applied_norm,9.046903944803187
67,write_audit,0.1,reference,,global_norm,8.959663273146756
67,write_audit,0.1,reference,,global_scale,0.9877362682466829
67,write_audit,0.1,reference,,norm_mismatch,7.700934513838996e-08
67,write_audit,0.1,reference,,original_norm,9.046903944803187
67,write_audit,0.1,reference,,protected_norm,8.959663273392907
67,write_fit,0.1,reference,audio,err_after,0.0016946359735748988
67,write_fit,0.1,reference,audio,err_before,0.7604711396952352
67,write_fit,0.1,reference,audio,err_original_after,0.0016946359735748988
67,write_fit,0.1,reference,audio,fit_gain,0.7587765037216603
67,write_fit,0.1,reference,text,err_after,0.0025579981899368043
67,write_fit,0.1,reference,text,err_before,1.103569883566157
67,write_fit,0.1,reference,text,err_original_after,0.0025579981899368043
67,write_fit,0.1,reference,text,fit_gain,1.1010118853762203
67,write_fit,0.1,reference,visual,err_after,0.0017045382528530209
67,write_fit,0.1,reference,visual,err_before,0.7008462226364982
67,write_fit,0.1,reference,visual,err_original_after,0.0017045382528530209
67,write_fit,0.1,reference,visual,fit_gain,0.6991416843836452
67,retention,0.1,fixed0.9,audio,decay_damage,0.009418563432947575
67,retention,0.1,fixed0.9,audio,err_decay,0.10019331768963416
67,retention,0.1,fixed0.9,audio,err_post,0.30517523058795565
67,retention,0.1,fixed0.9,audio,write_damage,0.20498191272699326
67,retention,0.1,fixed0.9,text,decay_damage,0.010609558958592068
67,retention,0.1,fixed0.9,text,err_decay,0.14494826656599075
67,retention,0.1,fixed0.9,text,err_post,0.32768940288796383
67,retention,0.1,fixed0.9,text,write_damage,0.18274113666027403
67,retention,0.1,fixed0.9,visual,decay_damage,0.00939844203155453
67,retention,0.1,fixed0.9,visual,err_decay,0.09962928685725222
67,retention,0.1,fixed0.9,visual,err_post,0.3108405698935075
67,retention,0.1,fixed0.9,visual,write_damage,0.21121128319292634
67,task,0.1,fixed0.9,,accuracy,0.8420628525382756
67,task,0.1,fixed0.9,,macro_f1,0.846505978138892
67,task,0.1,fixed0.9,,weighted_f1,0.8427534769494421
67,write_audit,0.1,fixed0.9,,applied_norm,7.86330687086564
67,write_audit,0.1,fixed0.9,,global_norm,8.652295360616337
67,write_audit,0.1,fixed0.9,,global_scale,0.9876826672149127
67,write_audit,0.1,fixed0.9,,norm_mismatch,7.402551068498856e-08
67,write_audit,0.1,fixed0.9,,original_norm,8.737007860847772
67,write_audit,0.1,fixed0.9,,protected_norm,8.652295363486102
67,write_fit,0.1,fixed0.9,audio,err_after,0.07457670113578221
67,write_fit,0.1,fixed0.9,audio,err_before,0.7318222763323143
67,write_fit,0.1,fixed0.9,audio,err_original_after,0.001635677186998303
67,write_fit,0.1,fixed0.9,audio,fit_gain,0.6572455751965322
67,write_fit,0.1,fixed0.9,text,err_after,0.10842498073257628
67,write_fit,0.1,fixed0.9,text,err_before,1.0626384319457576
67,write_fit,0.1,fixed0.9,text,err_original_after,0.002470502091960323
67,write_fit,0.1,fixed0.9,text,fit_gain,0.9542134512131812
67,write_fit,0.1,fixed0.9,visual,err_after,0.06879247369508301
67,write_fit,0.1,fixed0.9,visual,err_before,0.6746218157285754
67,write_fit,0.1,fixed0.9,visual,err_original_after,0.0016487567912553082
67,write_fit,0.1,fixed0.9,visual,fit_gain,0.6058293420334924
67,retention,0.1,global,audio,decay_damage,0.016944708434408002
67,retention,0.1,global,audio,err_decay,0.04365175504035334
67,retention,0.1,global,audio,err_post,0.2940228384774495
67,retention,0.1,global,audio,write_damage,0.2503710832372132
67,retention,0.1,global,text,decay_damage,0.016590226425701737
67,retention,0.1,global,text,err_decay,0.061855827949734196
67,retention,0.1,global,text,err_post,0.28810086156118214
67,retention,0.1,global,text,write_damage,0.22624503411491934
67,retention,0.1,global,visual,decay_damage,0.01685598099747864
67,retention,0.1,global,visual,err_decay,0.05047933504020221
67,retention,0.1,global,visual,err_post,0.30263025995787823
67,retention,0.1,global,visual,write_damage,0.25215092489809215
67,task,0.1,global,,accuracy,0.8428686543110395
67,task,0.1,global,,macro_f1,0.8474274753379614
67,task,0.1,global,,weighted_f1,0.8435031903803106
67,write_audit,0.1,global,,applied_norm,8.935767476965495
67,write_audit,0.1,global,,global_norm,8.935767476245053
67,write_audit,0.1,global,,global_scale,0.9877380215946365
67,write_audit,0.1,global,,norm_mismatch,7.505214185507235e-08
67,write_audit,0.1,global,,original_norm,9.022423189394566
67,write_audit,0.1,global,,protected_norm,8.935767474666081
67,write_fit,0.1,global,audio,err_after,0.008212328815074606
67,write_fit,0.1,global,audio,err_before,0.7575457249755727
67,write_fit,0.1,global,audio,err_original_after,0.001689032947146185
67,write_fit,0.1,global,audio,fit_gain,0.7493333961604981
67,write_fit,0.1,global,text,err_after,0.011120243298664166
67,write_fit,0.1,global,text,err_before,1.1006771053069575
67,write_fit,0.1,global,text,err_original_after,0.0025529512547221296
67,write_fit,0.1,global,text,fit_gain,1.0895568620082934
67,write_fit,0.1,global,visual,err_after,0.007675604898884174
67,write_fit,0.1,global,visual,err_before,0.6982102737596109
67,write_fit,0.1,global,visual,err_original_after,0.0017002226212673548
67,write_fit,0.1,global,visual,fit_gain,0.6905346688607267
67,retention,0.1,protected,audio,decay_damage,0.017300214862257662
67,retention,0.1,protected,audio,err_decay,0.03413929771368374
67,retention,0.1,protected,audio,err_post,0.03419690991901213
67,retention,0.1,protected,audio,write_damage,5.761220532838466e-05
67,retention,0.1,protected,text,decay_damage,0.01789293946344087
67,retention,0.1,protected,text,err_decay,0.04416223409641375
67,retention,0.1,protected,text,err_post,0.04424469818910345
67,retention,0.1,protected,text,write_damage,8.246409268970163e-05
67,retention,0.1,protected,visual,decay_damage,0.017447970349507007
67,retention,0.1,protected,visual,err_decay,0.03717079369795169
67,retention,0.1,protected,visual,err_post,0.0372243646388682
67,retention,0.1,protected,visual,write_damage,5.3570940916504816e-05
67,task,0.1,protected,,accuracy,0.8404512489927478
67,task,0.1,protected,,macro_f1,0.8448787649678875
67,task,0.1,protected,,weighted_f1,0.8411171090758862
67,write_audit,0.1,protected,,applied_norm,8.931264903357343
67,write_audit,0.1,protected,,global_norm,8.931264899557007
67,write_audit,0.1,protected,,global_scale,0.9878486034480628
67,write_audit,0.1,protected,,norm_mismatch,7.555044821248143e-08
67,write_audit,0.1,protected,,original_norm,9.016915205821071
67,write_audit,0.1,protected,,protected_norm,8.931264902762978
67,write_fit,0.1,protected,audio,err_after,0.015482560806536465
67,write_fit,0.1,protected,audio,err_before,0.7557908677776812
67,write_fit,0.1,protected,audio,err_original_after,0.0016883928924178032
67,write_fit,0.1,protected,audio,fit_gain,0.7403083069711448
67,write_fit,0.1,protected,text,err_after,0.022098818380705605
67,write_fit,0.1,protected,text,err_before,1.100036493386661
67,write_fit,0.1,protected,text,err_original_after,0.0025559015993305858
67,write_fit,0.1,protected,text,fit_gain,1.0779376750059555
67,write_fit,0.1,protected,visual,err_after,0.015885845014095224
67,write_fit,0.1,protected,visual,err_before,0.6943173174032815
67,write_fit,0.1,protected,visual,err_original_after,0.0016986017091363598
67,write_fit,0.1,protected,visual,fit_gain,0.6784314723891862
67,retention,0.3,reference,audio,decay_damage,0.015022217010382128
67,retention,0.3,reference,audio,err_decay,0.08992150585107117
67,retention,0.3,reference,audio,err_post,0.30698145298712937
67,retention,0.3,reference,audio,write_damage,0.21705994706178094
67,retention,0.3,reference,text,decay_damage,0.014234655959191746
67,retention,0.3,reference,text,err_decay,0.118681102249086
67,retention,0.3,reference,text,err_post,0.32394182480815026
67,retention,0.3,reference,text,write_damage,0.20526072249446584
67,retention,0.3,reference,visual,decay_damage,0.014019888158913495
67,retention,0.3,reference,visual,err_decay,0.10424115104380892
67,retention,0.3,reference,visual,err_post,0.32390424730191525
67,retention,0.3,reference,visual,write_damage,0.21966309613198973
67,task,0.3,reference,,accuracy,0.8195004029008863
67,task,0.3,reference,,macro_f1,0.8173857193276652
67,task,0.3,reference,,weighted_f1,0.8197877493862005
67,write_audit,0.3,reference,,applied_norm,7.911392651942591
67,write_audit,0.3,reference,,global_norm,7.662347341918422
67,write_audit,0.3,reference,,global_scale,0.9622642832998063
67,write_audit,0.3,reference,,norm_mismatch,1.8543300371223838e-07
67,write_audit,0.3,reference,,original_norm,7.911392651942591
67,write_audit,0.3,reference,,protected_norm,7.66234734214356
67,write_fit,0.3,reference,audio,err_after,0.0017093468621921996
67,write_fit,0.3,reference,audio,err_before,0.7828589509132079
67,write_fit,0.3,reference,audio,err_original_after,0.0017093468621921996
67,write_fit,0.3,reference,audio,fit_gain,0.7811496040510157
67,write_fit,0.3,reference,text,err_after,0.00250058041506906
67,write_fit,0.3,reference,text,err_before,1.104368972610389
67,write_fit,0.3,reference,text,err_original_after,0.00250058041506906
67,write_fit,0.3,reference,text,fit_gain,1.1018683921953198
67,write_fit,0.3,reference,visual,err_after,0.0016942772465796748
67,write_fit,0.3,reference,visual,err_before,0.7233150398502107
67,write_fit,0.3,reference,visual,err_original_after,0.0016942772465796748
67,write_fit,0.3,reference,visual,fit_gain,0.7216207626036311
67,retention,0.3,fixed0.9,audio,decay_damage,0.008619930321976338
67,retention,0.3,fixed0.9,audio,err_decay,0.14142366872309062
67,retention,0.3,fixed0.9,audio,err_post,0.30103688713368826
67,retention,0.3,fixed0.9,audio,write_damage,0.15961321842559595
67,retention,0.3,fixed0.9,text,decay_damage,0.009834839799026862
67,retention,0.3,fixed0.9,text,err_decay,0.19228643908383716
67,retention,0.3,fixed0.9,text,err_post,0.3414906232979823
67,retention,0.3,fixed0.9,text,write_damage,0.14920418423003565
67,retention,0.3,fixed0.9,visual,decay_damage,0.008678428992021104
67,retention,0.3,fixed0.9,visual,err_decay,0.1444191925641563
67,retention,0.3,fixed0.9,visual,err_post,0.3106045031137506
67,retention,0.3,fixed0.9,visual,write_damage,0.16618531057546432
67,task,0.3,fixed0.9,,accuracy,0.8203062046736502
67,task,0.3,fixed0.9,,macro_f1,0.8185460998414124
67,task,0.3,fixed0.9,,weighted_f1,0.820562405425418
67,write_audit,0.3,fixed0.9,,applied_norm,6.880573040368238
67,write_audit,0.3,fixed0.9,,global_norm,7.4041022526747176
67,write_audit,0.3,fixed0.9,,global_scale,0.9621970619763174
67,write_audit,0.3,fixed0.9,,norm_mismatch,1.8131747349532356e-07
67,write_audit,0.3,fixed0.9,,original_norm,7.645081349956975
67,write_audit,0.3,fixed0.9,,protected_norm,7.40410224718134
67,write_fit,0.3,fixed0.9,audio,err_after,0.07669320781802784
67,write_fit,0.3,fixed0.9,audio,err_before,0.7527186202567351
67,write_fit,0.3,fixed0.9,audio,err_original_after,0.0016484310972594688
67,write_fit,0.3,fixed0.9,audio,fit_gain,0.6760254124387073
67,write_fit,0.3,fixed0.9,text,err_after,0.10861814538547528
67,write_fit,0.3,fixed0.9,text,err_before,1.0649435258139432
67,write_fit,0.3,fixed0.9,text,err_original_after,0.002418637542968569
67,write_fit,0.3,fixed0.9,text,fit_gain,0.9563253804284679
67,write_fit,0.3,fixed0.9,visual,err_after,0.07100288992728329
67,write_fit,0.3,fixed0.9,visual,err_before,0.6964504392782705
67,write_fit,0.3,fixed0.9,visual,err_original_after,0.0016400879133260029
67,write_fit,0.3,fixed0.9,visual,fit_gain,0.6254475493509872
67,retention,0.3,global,audio,decay_damage,0.012949444560699758
67,retention,0.3,global,audio,err_decay,0.1007179883365845
67,retention,0.3,global,audio,err_post,0.28647126926807687
67,retention,0.3,global,audio,write_damage,0.1857532810521929
67,retention,0.3,global,text,decay_damage,0.012929362241104135
67,retention,0.3,global,text,err_decay,0.12802049755782044
67,retention,0.3,global,text,err_post,0.3018384569791596
67,retention,0.3,global,text,write_damage,0.17381795934395924
67,retention,0.3,global,visual,decay_damage,0.01257918944368915
67,retention,0.3,global,visual,err_decay,0.10726044674908432
67,retention,0.3,global,visual,err_post,0.2976434123159076
67,retention,0.3,global,visual,write_damage,0.19038296555324147
67,task,0.3,global,,accuracy,0.8195004029008863
67,task,0.3,global,,macro_f1,0.8175141076906006
67,task,0.3,global,,weighted_f1,0.8197751611420491
67,write_audit,0.3,global,,applied_norm,7.598472884073433
67,write_audit,0.3,global,,global_norm,7.598472886730066
67,write_audit,0.3,global,,global_scale,0.9623047270655247
67,write_audit,0.3,global,,norm_mismatch,1.8190883706405603e-07
67,write_audit,0.3,global,,original_norm,7.844418777922869
67,write_audit,0.3,global,,protected_norm,7.598472886192736
67,write_fit,0.3,global,audio,err_after,0.023384116574827234
67,write_fit,0.3,global,audio,err_before,0.7741676964560128
67,write_fit,0.3,global,audio,err_original_after,0.0016927420956079939
67,write_fit,0.3,global,audio,fit_gain,0.7507835798811856
67,write_fit,0.3,global,text,err_after,0.031135852180109596
67,write_fit,0.3,global,text,err_before,1.0954504809072565
67,write_fit,0.3,global,text,err_original_after,0.002484376117304948
67,write_fit,0.3,global,text,fit_gain,1.064314628727147
67,write_fit,0.3,global,visual,err_after,0.02061132249522334
67,write_fit,0.3,global,visual,err_before,0.7146208337376554
67,write_fit,0.3,global,visual,err_original_after,0.001679577286972823
67,write_fit,0.3,global,visual,fit_gain,0.694009511242432
67,retention,0.3,protected,audio,decay_damage,0.014529691676629215
67,retention,0.3,protected,audio,err_decay,0.06665871190507125
67,retention,0.3,protected,audio,err_post,0.06669195817049273
67,retention,0.3,protected,audio,write_damage,3.324626542147866e-05
67,retention,0.3,protected,text,decay_damage,0.0156577742380126
67,retention,0.3,protected,text,err_decay,0.08568899615568272
67,retention,0.3,protected,text,err_post,0.08574626360085823
67,retention,0.3,protected,text,write_damage,5.7267445175513314e-05
67,retention,0.3,protected,visual,decay_damage,0.015456337603003098
67,retention,0.3,protected,visual,err_decay,0.05991755591078092
67,retention,0.3,protected,visual,err_post,0.05995838941081375
67,retention,0.3,protected,visual,write_damage,4.083350003283057e-05
67,task,0.3,protected,,accuracy,0.8138597904915391
67,task,0.3,protected,,macro_f1,0.8113285503985375
67,task,0.3,protected,,weighted_f1,0.8138810849951913
67,write_audit,0.3,protected,,applied_norm,7.568126883537874
67,write_audit,0.3,protected,,global_norm,7.568126886398633
67,write_audit,0.3,protected,,global_scale,0.9627629139315784
67,write_audit,0.3,protected,,norm_mismatch,1.8120940705636738e-07
67,write_audit,0.3,protected,,original_norm,7.806916006350714
67,write_audit,0.3,protected,,protected_norm,7.56812688468758
67,write_fit,0.3,protected,audio,err_after,0.044686082429845266
67,write_fit,0.3,protected,audio,err_before,0.7682145389108053
67,write_fit,0.3,protected,audio,err_original_after,0.0016871630906920053
67,write_fit,0.3,protected,audio,fit_gain,0.7235284564809601
67,write_fit,0.3,protected,text,err_after,0.0658460159007294
67,write_fit,0.3,protected,text,err_before,1.0939394034957566
67,write_fit,0.3,protected,text,err_original_after,0.0024893267092933
67,write_fit,0.3,protected,text,fit_gain,1.028093387595027
67,write_fit,0.3,protected,visual,err_after,0.0426540173328809
67,write_fit,0.3,protected,visual,err_before,0.6998564796774694
67,write_fit,0.3,protected,visual,err_original_after,0.001662046402906072
67,write_fit,0.3,protected,visual,fit_gain,0.6572024623445886
67,retention,0.5,reference,audio,decay_damage,0.012185060149250545
67,retention,0.5,reference,audio,err_decay,0.13909907710358277
67,retention,0.5,reference,audio,err_post,0.3144726358992414
67,retention,0.5,reference,audio,write_damage,0.1753735588894013
67,retention,0.5,reference,text,decay_damage,0.01221619221411748
67,retention,0.5,reference,text,err_decay,0.16125027261580419
67,retention,0.5,reference,text,err_post,0.33872435818887703
67,retention,0.5,reference,text,write_damage,0.17747408580077692
67,retention,0.5,reference,visual,decay_damage,0.011241745880165436
67,retention,0.5,reference,visual,err_decay,0.1658923405193764
67,retention,0.5,reference,visual,err_post,0.3411882209476244
67,retention,0.5,reference,visual,write_damage,0.17529588065103158
67,task,0.5,reference,,accuracy,0.8025785656728445
67,task,0.5,reference,,macro_f1,0.7962109126746487
67,task,0.5,reference,,weighted_f1,0.8027645335254173
67,write_audit,0.5,reference,,applied_norm,6.899025423965574
67,write_audit,0.5,reference,,global_norm,6.516073401540061
67,write_audit,0.5,reference,,global_scale,0.9382028099416629
67,write_audit,0.5,reference,,norm_mismatch,2.3137775041901422e-07
67,write_audit,0.5,reference,,original_norm,6.899025423965574
67,write_audit,0.5,reference,,protected_norm,6.5160733941750335
67,write_fit,0.5,reference,audio,err_after,0.00171310481147285
67,write_fit,0.5,reference,audio,err_before,0.8038152651033166
67,write_fit,0.5,reference,audio,err_original_after,0.00171310481147285
67,write_fit,0.5,reference,audio,fit_gain,0.8021021602918438
67,write_fit,0.5,reference,text,err_after,0.002437197565463249
67,write_fit,0.5,reference,text,err_before,1.1097524225844082
67,write_fit,0.5,reference,text,err_original_after,0.002437197565463249
67,write_fit,0.5,reference,text,fit_gain,1.1073152250189449
67,write_fit,0.5,reference,visual,err_after,0.0017100920680793797
67,write_fit,0.5,reference,visual,err_before,0.7669721415911417
67,write_fit,0.5,reference,visual,err_original_after,0.0017100920680793797
67,write_fit,0.5,reference,visual,fit_gain,0.7652620495230623
67,retention,0.5,fixed0.9,audio,decay_damage,0.007944640382376154
67,retention,0.5,fixed0.9,audio,err_decay,0.17891608764093075
67,retention,0.5,fixed0.9,audio,err_post,0.31000662401792933
67,retention,0.5,fixed0.9,audio,write_damage,0.1310905362457588
67,retention,0.5,fixed0.9,text,decay_damage,0.009228988223786065
67,retention,0.5,fixed0.9,text,err_decay,0.22622219869661905
67,retention,0.5,fixed0.9,text,err_post,0.35780673426225645
67,retention,0.5,fixed0.9,text,write_damage,0.1315845354707963
67,retention,0.5,fixed0.9,visual,decay_damage,0.007775513570594967
67,retention,0.5,fixed0.9,visual,err_decay,0.19946259577185488
67,retention,0.5,fixed0.9,visual,err_post,0.33316417292763406
67,retention,0.5,fixed0.9,visual,write_damage,0.13370157724707676
67,task,0.5,fixed0.9,,accuracy,0.8033843674456084
67,task,0.5,fixed0.9,,macro_f1,0.7967505638189064
67,task,0.5,fixed0.9,,weighted_f1,0.8035436358619287
67,write_audit,0.5,fixed0.9,,applied_norm,6.009334305545959
67,write_audit,0.5,fixed0.9,,global_norm,6.306498231658956
67,write_audit,0.5,fixed0.9,,global_scale,0.938154819590324
67,write_audit,0.5,fixed0.9,,norm_mismatch,2.23031118932412e-07
67,write_audit,0.5,fixed0.9,,original_norm,6.677038285566087
67,write_audit,0.5,fixed0.9,,protected_norm,6.306498230992547
67,write_fit,0.5,fixed0.9,audio,err_after,0.07887966021044863
67,write_fit,0.5,fixed0.9,audio,err_before,0.7743322273605007
67,write_fit,0.5,fixed0.9,audio,err_original_after,0.0016543099100037298
67,write_fit,0.5,fixed0.9,audio,fit_gain,0.695452567150052
67,write_fit,0.5,fixed0.9,text,err_after,0.10931300692457965
67,write_fit,0.5,fixed0.9,text,err_before,1.0722744955609624
67,write_fit,0.5,fixed0.9,text,err_original_after,0.002360720649255183
67,write_fit,0.5,fixed0.9,text,fit_gain,0.9629614886363828
67,write_fit,0.5,fixed0.9,visual,err_after,0.07544304887651801
