audio dimension: 512; text dimension: 1024; video dimension: 1024
epoch=001 train_wf1=0.3921 val8_wf1=0.2544 cls=2.3512 jepa=3.0868
epoch=090 train_wf1=0.9323 val8_wf1=0.7412 cls=0.3680 jepa=1.6561
epoch=091 train_wf1=0.9331 val8_wf1=0.7606 cls=0.3359 jepa=1.6444
epoch=092 train_wf1=0.9388 val8_wf1=0.7400 cls=0.3242 jepa=1.5870
epoch=093 train_wf1=0.9309 val8_wf1=0.7431 cls=0.3379 jepa=1.6011
epoch=094 train_wf1=0.9417 val8_wf1=0.7345 cls=0.3361 jepa=1.5908
epoch=095 train_wf1=0.9346 val8_wf1=0.7400 cls=0.3441 jepa=1.5916
epoch=096 train_wf1=0.9433 val8_wf1=0.7398 cls=0.2933 jepa=1.5665
epoch=097 train_wf1=0.9447 val8_wf1=0.7230 cls=0.2957 jepa=1.5630
epoch=098 train_wf1=0.9442 val8_wf1=0.7432 cls=0.2801 jepa=1.5202
epoch=099 train_wf1=0.9478 val8_wf1=0.7230 cls=0.2845 jepa=1.5300
epoch=100 train_wf1=0.9424 val8_wf1=0.7478 cls=0.2661 jepa=1.4960
