dataset,missing_rate,overlap_bucket,head_count,max_key_overlap_mean,mean_key_overlap_mean,write_damage_mean,write_damage_median,decay_damage_mean
CMUMOSI,0.1,"[0,.1)",261,0.05316061926184943,0.044737119982340215,0.021534075246859786,0.0050111860036849976,0.019614492503790562
CMUMOSI,0.1,"[.1,.2)",461,0.1537489690322938,0.1210423066905031,0.046738069500458994,0.02285010553896427,0.019727680060422602
CMUMOSI,0.1,"[.2,.4)",406,0.2942697565470423,0.21809567567970364,0.11497601713489723,0.05116842873394489,0.019551030406040216
CMUMOSI,0.1,"[.4,.6)",479,0.470434101613429,0.36033777665494626,0.1858044573240029,0.09816958010196686,0.018553312397357816
CMUMOSI,0.1,"[.6,1]",17,0.6090937291874605,0.5747448381255654,0.18434505953508265,0.10775173455476761,0.017912375905057964
