dataset,missing_rate,overlap_bucket,head_count,max_key_overlap_mean,mean_key_overlap_mean,write_damage_mean,write_damage_median,decay_damage_mean
CMUMOSI,0.5,"[0,.1)",2283,0.05077275623899056,0.047993740956190904,0.008669272322979508,0.002071969211101532,0.01742731627775254
CMUMOSI,0.5,"[.1,.2)",1139,0.1440032883052558,0.13365658244103376,0.05106220177527684,0.02147654816508293,0.015889133278466926
CMUMOSI,0.5,"[.2,.4)",2889,0.294071994002363,0.26468550725641776,0.1081049482232716,0.05952175334095955,0.014118510024095332
CMUMOSI,0.5,"[.4,.6)",794,0.47097655117361614,0.41776967256961,0.22185811203357855,0.1261187121272087,0.013208947144448757
CMUMOSI,0.5,"[.6,1]",23,0.6121628051218779,0.496281078328257,0.23145173506244368,0.10897713899612427,0.01419143160076245
