dataset,missing_rate,target_modality,missing_count,no_history_count,no_history_ratio
CMUMOSI,0.3,audio,206,16,0.07766990291262135
CMUMOSI,0.3,text,187,9,0.0481283422459893
CMUMOSI,0.3,visual,208,12,0.057692307692307696
