audio dimension: 512; text dimension: 1024; video dimension: 1024
epoch=001 train_wf1=0.3924 val8_wf1=0.2544 cls=3.2843 jepa=3.0874
epoch=002 train_wf1=0.5146 val8_wf1=0.4760 cls=3.4809 jepa=3.2353
epoch=003 train_wf1=0.5003 val8_wf1=0.4783 cls=2.3314 jepa=2.7408
epoch=004 train_wf1=0.5010 val8_wf1=0.4187 cls=2.3274 jepa=2.6994
epoch=005 train_wf1=0.3939 val8_wf1=0.4911 cls=2.3721 jepa=2.5704
epoch=006 train_wf1=0.5137 val8_wf1=0.4183 cls=2.2747 jepa=2.5779
epoch=007 train_wf1=0.4746 val8_wf1=0.5075 cls=2.2289 jepa=2.5475
epoch=008 train_wf1=0.5639 val8_wf1=0.4320 cls=2.1485 jepa=2.5469
epoch=009 train_wf1=0.4864 val8_wf1=0.5061 cls=2.3267 jepa=2.5129
epoch=010 train_wf1=0.5774 val8_wf1=0.4848 cls=2.0559 jepa=2.5393
epoch=011 train_wf1=0.5620 val8_wf1=0.5541 cls=1.9250 jepa=2.5209
epoch=012 train_wf1=0.6286 val8_wf1=0.5597 cls=1.8389 jepa=2.5125
epoch=013 train_wf1=0.6829 val8_wf1=0.6139 cls=1.6996 jepa=2.4967
epoch=014 train_wf1=0.7098 val8_wf1=0.6533 cls=1.7755 jepa=2.5024
epoch=015 train_wf1=0.7352 val8_wf1=0.6725 cls=1.5023 jepa=2.5019
epoch=016 train_wf1=0.7432 val8_wf1=0.7344 cls=1.4294 jepa=2.5187
epoch=017 train_wf1=0.7523 val8_wf1=0.7604 cls=1.4734 jepa=2.5040
epoch=018 train_wf1=0.7658 val8_wf1=0.7465 cls=1.4056 jepa=2.4988
epoch=019 train_wf1=0.7674 val8_wf1=0.7282 cls=1.3432 jepa=2.4999
epoch=020 train_wf1=0.7608 val8_wf1=0.7594 cls=1.3476 jepa=2.4789
epoch=021 train_wf1=0.7725 val8_wf1=0.7519 cls=1.3378 jepa=2.4808
epoch=022 train_wf1=0.7968 val8_wf1=0.7442 cls=1.2278 jepa=2.4991
epoch=023 train_wf1=0.8002 val8_wf1=0.7366 cls=1.1741 jepa=2.4829
epoch=024 train_wf1=0.8052 val8_wf1=0.7428 cls=1.1320 jepa=2.4867
epoch=025 train_wf1=0.8174 val8_wf1=0.7400 cls=1.0634 jepa=2.4716
epoch=026 train_wf1=0.8204 val8_wf1=0.7351 cls=1.0514 jepa=2.4534
epoch=027 train_wf1=0.8145 val8_wf1=0.7447 cls=1.0647 jepa=2.4454
epoch=028 train_wf1=0.8289 val8_wf1=0.7357 cls=0.9745 jepa=2.4618
epoch=029 train_wf1=0.8243 val8_wf1=0.7679 cls=0.9826 jepa=2.4495
epoch=030 train_wf1=0.8302 val8_wf1=0.7643 cls=0.9870 jepa=2.4315
epoch=031 train_wf1=0.8390 val8_wf1=0.7753 cls=0.9346 jepa=2.4311
epoch=032 train_wf1=0.8491 val8_wf1=0.7723 cls=0.8600 jepa=2.4130
epoch=033 train_wf1=0.8500 val8_wf1=0.7744 cls=0.8549 jepa=2.4107
epoch=034 train_wf1=0.8542 val8_wf1=0.7539 cls=0.8030 jepa=2.4202
epoch=035 train_wf1=0.8532 val8_wf1=0.7641 cls=0.7892 jepa=2.4245
epoch=036 train_wf1=0.8598 val8_wf1=0.7754 cls=0.7680 jepa=2.3897
epoch=037 train_wf1=0.8603 val8_wf1=0.7834 cls=0.7442 jepa=2.4170
epoch=038 train_wf1=0.8640 val8_wf1=0.7793 cls=0.7158 jepa=2.3585
epoch=039 train_wf1=0.8645 val8_wf1=0.7780 cls=0.7045 jepa=2.3923
epoch=040 train_wf1=0.8692 val8_wf1=0.7772 cls=0.6945 jepa=2.3547
epoch=041 train_wf1=0.8624 val8_wf1=0.7840 cls=0.6692 jepa=2.3463
epoch=042 train_wf1=0.8649 val8_wf1=0.7892 cls=0.6924 jepa=2.3538
epoch=043 train_wf1=0.8815 val8_wf1=0.7721 cls=0.6385 jepa=2.3258
epoch=044 train_wf1=0.8851 val8_wf1=0.7461 cls=0.6088 jepa=2.3033
epoch=045 train_wf1=0.8633 val8_wf1=0.7686 cls=0.7003 jepa=2.3221
epoch=046 train_wf1=0.8775 val8_wf1=0.7780 cls=0.6365 jepa=2.3052
epoch=047 train_wf1=0.8809 val8_wf1=0.7769 cls=0.6895 jepa=2.2946
epoch=048 train_wf1=0.8856 val8_wf1=0.7825 cls=0.6436 jepa=2.2686
epoch=049 train_wf1=0.8888 val8_wf1=0.7661 cls=0.6142 jepa=2.2551
epoch=050 train_wf1=0.8778 val8_wf1=0.7738 cls=0.5993 jepa=2.2571
epoch=051 train_wf1=0.8810 val8_wf1=0.7787 cls=0.6132 jepa=2.2098
epoch=052 train_wf1=0.8977 val8_wf1=0.7763 cls=0.5827 jepa=2.2200
epoch=053 train_wf1=0.8947 val8_wf1=0.7622 cls=0.5598 jepa=2.2348
epoch=054 train_wf1=0.8963 val8_wf1=0.7776 cls=0.5466 jepa=2.1944
epoch=055 train_wf1=0.8912 val8_wf1=0.7773 cls=0.6012 jepa=2.1957
epoch=056 train_wf1=0.8964 val8_wf1=0.7728 cls=0.5327 jepa=2.1818
epoch=057 train_wf1=0.8953 val8_wf1=0.7604 cls=0.5685 jepa=2.1553
epoch=058 train_wf1=0.8990 val8_wf1=0.7730 cls=0.5192 jepa=2.1517
epoch=059 train_wf1=0.9013 val8_wf1=0.7612 cls=0.5730 jepa=2.1692
epoch=060 train_wf1=0.8927 val8_wf1=0.7444 cls=0.5509 jepa=2.1573
epoch=061 train_wf1=0.8986 val8_wf1=0.7580 cls=0.5312 jepa=2.1383
epoch=062 train_wf1=0.9067 val8_wf1=0.7598 cls=0.4830 jepa=2.1093
epoch=063 train_wf1=0.9181 val8_wf1=0.7592 cls=0.4559 jepa=2.0907
epoch=064 train_wf1=0.9118 val8_wf1=0.7772 cls=0.4607 jepa=2.0717
