dataset,missing_rate,overlap_bucket,head_count,max_key_overlap_mean,mean_key_overlap_mean,write_damage_mean,write_damage_median,decay_damage_mean
IEMOCAPFour,0.5,"[0,.1)",2788,0.050899683876488216,0.049328018661816915,0.01908727365892001,0.008630495518445969,0.012249317666558466
IEMOCAPFour,0.5,"[.1,.2)",2881,0.14985642663899165,0.14073943063171943,0.07707434477131324,0.06218329071998596,0.011842854234045038
IEMOCAPFour,0.5,"[.2,.4)",4102,0.2891474461908575,0.26033267797289217,0.17361019621796175,0.1530248448252678,0.011559984772745384
IEMOCAPFour,0.5,"[.4,.6)",2470,0.490903811102454,0.4311571304252756,0.32126632267797767,0.29765792191028595,0.011086618151847529
IEMOCAPFour,0.5,"[.6,1]",807,0.6844499945788283,0.5649897278906244,0.5580425053428688,0.5387300848960876,0.011826413631660787
