dataset,missing_rate,target_modality,distance_bucket,head_count,err_pre_mean,err_decay_mean,err_post_mean,decay_damage_mean,write_damage_mean,cos_pre_mean,cos_decay_mean,cos_post_mean,norm_ratio_pre_mean,norm_ratio_decay_mean,norm_ratio_post_mean,decay_damage_median,write_damage_median
IEMOCAPFour,0.5,audio,1,2352,0.0016084643558890686,0.020671051786737327,0.27140170744529984,0.01906258742709891,0.25073065566727387,0.999998963431639,0.9999989639638233,0.9367591836941144,0.9992367110031397,0.9793777513716903,0.9804323865037387,0.019189275801181793,0.16967639327049255
IEMOCAPFour,0.5,audio,2-3,1616,0.3020130420786024,0.30427537304187874,0.39040017422832696,0.0022623309632763267,0.08612480118760082,0.9255929622179044,0.9255929637105563,0.8950731989531087,0.9783382926800168,0.9588936548680067,0.960297835695714,0.00262296199798584,0.02638372965157032
IEMOCAPFour,0.5,audio,4-7,328,0.4795994398002399,0.48024356010846975,0.5159574907227624,0.0006441203082298361,0.03571393045528633,0.8572266021198253,0.8572266022674739,0.8379019466115207,0.9255514842707936,0.9071505138786827,0.9050001509305907,0.0016970932483673096,0.008836686611175537
IEMOCAPFour,0.5,audio,8+,16,0.5653326893225312,0.5664539895951748,0.5532584618777037,0.0011213002726435661,-0.013195527717471123,0.8193750791251659,0.8193750977516174,0.8348745107650757,0.8214929923415184,0.8051654472947121,0.8205911032855511,0.004654578864574432,-0.0058605968952178955
IEMOCAPFour,0.5,text,1,2520,0.002428970213383316,0.021477487678861335,0.28075469035160033,0.01904851745976697,0.2592772023090797,0.9999982249169123,0.9999982228591329,0.9320748849993661,0.9984461110026117,0.9786028504844696,0.9535949662209503,0.01918426062911749,0.17296069860458374
IEMOCAPFour,0.5,text,2-3,1616,0.3104813586555117,0.3141715639595883,0.4117149403318763,0.003690205303500268,0.09754337639188265,0.9180948323037679,0.9180948288770079,0.8791425948937212,0.9450268219086794,0.926246801962947,0.9220609929191299,0.004697386175394058,0.03277236223220825
IEMOCAPFour,0.5,text,4-7,392,0.46090642111946123,0.4625420156790286,0.4948028629569679,0.0016355945595673152,0.03226084742999198,0.8581564900826435,0.8581564909854562,0.8404358210403244,0.8922595953454777,0.8745301703409273,0.8777667650458764,0.002867572009563446,0.009874597191810608
IEMOCAPFour,0.5,text,8+,8,0.6402551177889109,0.6358455829322338,0.5574526451528072,-0.004409534856677055,-0.07839293777942657,0.7466684095561504,0.7466683946549892,0.7717720959335566,0.9641614928841591,0.9449998661875725,0.8470044583082199,-0.005374729633331299,-0.10474181175231934
IEMOCAPFour,0.5,visual,1,2288,0.0015399669685177502,0.020797401398804587,0.25001547086317993,0.019257434423592828,0.2292180692030514,0.9999992323557397,0.9999992330330651,0.9446650649432314,0.9990943622339022,0.9792382223466476,0.9656854203374653,0.019351488910615444,0.15529651939868927
IEMOCAPFour,0.5,visual,2-3,1544,0.2757188695467227,0.27871888424173347,0.3653997252574625,0.0030000146944075823,0.08668084101090352,0.937926969983147,0.9379269711605702,0.9061367218165509,0.9519807136004762,0.9330598640356965,0.929905801258711,0.0034379735589027405,0.030658632516860962
IEMOCAPFour,0.5,visual,4-7,352,0.40706328135407105,0.40880592535673216,0.4367095428010957,0.001742644002661109,0.02790361784652553,0.8898994498674504,0.8898994542912326,0.8798351196826182,0.9158324312249367,0.8976314932277257,0.8987235622480512,0.0031645596027374268,0.003478109836578369
IEMOCAPFour,0.5,visual,8+,16,0.5605835113674402,0.5617697769775987,0.546047231182456,0.0011862656101584435,-0.01572254579514265,0.8086120206862688,0.8086120150983334,0.8088052645325661,0.8751297295093536,0.8577502742409706,0.8565143756568432,0.002237081527709961,-0.0071222856640815735
