dataset,missing_rate,overlap_bucket,head_count,max_key_overlap_mean,mean_key_overlap_mean,write_damage_mean,write_damage_median,decay_damage_mean
CMUMOSI,0.3,"[0,.1)",1194,0.05377758173053613,0.04702623161585562,0.010653195419883858,0.0032717427238821983,0.01876060691485852
CMUMOSI,0.3,"[.1,.2)",635,0.14408407401381515,0.12450658287119677,0.06227046598892982,0.022907225415110588,0.018013859707422145
CMUMOSI,0.3,"[.2,.4)",1939,0.2970062231298204,0.24365382714176867,0.1265288386032823,0.06463322043418884,0.017092370102974545
CMUMOSI,0.3,"[.4,.6)",492,0.4742209245640088,0.37200639206098346,0.2805101425477826,0.14967801421880722,0.017243816271212284
CMUMOSI,0.3,"[.6,1]",4,0.6118877977132797,0.49771973490715027,0.4993943255394697,0.21335098147392273,0.02026414731517434
