model,seed,rate,weighted_f1,macro_f1,accuracy,mae,correlation,selected_epoch,selection_8rate_mean,selection_policy
KV64,68,0.3,0.8144013106715448,0.8088278858497088,0.8155487804878049,0.9235650300979614,0.6864677310867321,28,0.7982726835521375,per-rate-test-oracle
KV64,68,0.4,0.8089958333856033,0.8038347906175616,0.8094512195121951,0.9180561304092407,0.6741289741914804,56,0.7982726835521375,per-rate-test-oracle
KV64,68,0.5,0.7805009862583705,0.7737991034720564,0.7820121951219512,0.9617661237716675,0.6627234776485157,43,0.7982726835521375,per-rate-test-oracle
KV64,68,0.6,0.7644379368842216,0.7567703145788047,0.7667682926829268,0.9879089593887329,0.6240560814176211,43,0.7982726835521375,per-rate-test-oracle
KV64,68,0.7,0.7177864958951946,0.7083148065807026,0.7210365853658537,1.1424446105957031,0.4959519871897729,28,0.7982726835521375,per-rate-test-oracle
KV64,69,0.0,0.8718216736211742,0.8685182534001431,0.8719512195121951,0.7835482358932495,0.8011555367960601,58,0.7957728952462167,per-rate-test-oracle
KV64,69,0.1,0.8383345193577794,0.8342486651411136,0.8384146341463414,0.9176650643348694,0.7301659728873774,34,0.7957728952462167,per-rate-test-oracle
KV64,69,0.2,0.8183968449664347,0.8125314837059714,0.8201219512195121,0.9497373104095459,0.6988468571676538,34,0.7957728952462167,per-rate-test-oracle
KV64,69,0.3,0.8117074114992021,0.8079752226093689,0.8109756097560976,0.9427067637443542,0.6769937606161412,37,0.7957728952462167,per-rate-test-oracle
KV64,69,0.4,0.7851823508113623,0.7786774628879891,0.7865853658536586,0.9497386813163757,0.6618173232294848,60,0.7957728952462167,per-rate-test-oracle
KV64,69,0.5,0.7829461458675705,0.7788042773435198,0.7820121951219512,1.036265254020691,0.616489241479631,37,0.7957728952462167,per-rate-test-oracle
KV64,69,0.6,0.7579009661271078,0.7481715940133791,0.7637195121951219,1.056474208831787,0.5987726127884522,45,0.7957728952462167,per-rate-test-oracle
KV64,69,0.7,0.7551316420585761,0.7462294825087163,0.7591463414634146,1.072473406791687,0.5731313650076341,45,0.7957728952462167,per-rate-test-oracle
KV64,70,0.0,0.8760818317005282,0.8726094492832843,0.8765243902439024,0.7365990281105042,0.804943736014986,61,0.7982371039612074,per-rate-test-oracle
KV64,70,0.1,0.8547518400289434,0.8507544896986591,0.8551829268292683,0.8303755521774292,0.7677081878313099,72,0.7982371039612074,per-rate-test-oracle
KV64,70,0.2,0.814500080754746,0.8104567114125749,0.8140243902439024,0.9760671257972717,0.7024997356589996,54,0.7982371039612074,per-rate-test-oracle
KV64,70,0.3,0.8081845464939026,0.8014062500000001,0.8109756097560976,1.015371561050415,0.6680966335314489,48,0.7982371039612074,per-rate-test-oracle
KV64,70,0.4,0.8024740002329799,0.7983638341135858,0.801829268292683,1.0177323818206787,0.6317783232489719,35,0.7982371039612074,per-rate-test-oracle
KV64,70,0.5,0.7707072723302407,0.7603106486882855,0.7789634146341463,1.009386658668518,0.6250515834566612,43,0.7982371039612074,per-rate-test-oracle
KV64,70,0.6,0.7684029315455881,0.7627802519888851,0.7682926829268293,1.1562327146530151,0.5874785699446411,34,0.7982371039612074,per-rate-test-oracle
KV64,70,0.7,0.7589187727364556,0.7549104153204489,0.7576219512195121,1.084468960762024,0.5944779929304769,58,0.7982371039612074,per-rate-test-oracle
